OTU	NSF14.NOVI.1M21	NSF14.NOVI.PM18	NSF14.NOVI.1M22	NSF14.NOVI.PM9	NSF14.NOVI.PM23	NSF14.NOVI.PM17	NSF14.NOVI.PM20	NSF14.NOVI.1M45	NSF14.NOVI.1M32	NSF14.NOVI.PM35	NSF14.NOVI.1M34	NSF14.NOVI.1M7	NSF14.NOVI.PM42	NSF14.NOVI.1M36	NSF14.NOVI.PM28	NSF14.NOVI.1M8	NSF14.NOVI.PM13	NSF14.NOVI.1M26	NSF14.NOVI.PM27	NSF14.NOVI.1M24	NSF14.NOVI.1M18	NSF14.NOVI.PM29	NSF14.NOVI.PM45	NSF14.NOVI.PM30	NSF14.NOVI.1M31	NSF14.NOVI.PM34	NSF14.NOVI.1M14	NSF14.NOVI.PM6	NSF14.NOVI.1M38	NSF14.NOVI.PM41	NSF14.NOVI.1M27	NSF14.NOVI.PM19	NSF14.NOVI.1M28	NSF14.NOVI.PM44	NSF14.NOVI.PM21	NSF14.NOVI.PM15	NSF14.NOVI.1PM1	NSF14.NOVI.1M40	NSF14.NOVI.PM31	NSF14.NOVI.PM11	NSF14.NOVI.1M42	NSF14.NOVI.1M29	NSF14.NOVI.PM25	NSF14.NOVI.PM7	NSF14.NOVI.PM40	NSF14.NOVI.PM37	NSF14.NOVI.1M39	NSF14.NOVI.PM38	NSF14.NOVI.1M44	NSF14.NOVI.1M23	NSF14.NOVI.1M33	NSF14.NOVI.PM32	NSF14.NOVI.PM39	NSF14.NOVI.PM10	NSF14.NOVI.PM22	NSF14.NOVI.PM16	NSF14.NOVI.1M16	NSF14.NOVI.PM12	NSF14.NOVI.1M12	NSF14.NOVI.PM43	NSF14.NOVI.PM24	NSF14.NOVI.PM26	NSF14.NOVI.1M6	NSF14.NOVI.1M13	NSF14.NOVI.1M9	NSF14.NOVI.1M37	NSF14.NOVI.1M19	NSF14.NOVI.1M17	NSF14.NOVI.1M11	NSF14.NOVI.1M41	NSF14.NOVI.5M8	NSF14.NOVI.1M43	NSF14.NOVI.4M12	NSF14.NOVI.2M9	NSF14.NOVI.3M7	NSF14.NOVI.6M8	NSF14.NOVI.4M9	NSF14.NOVI.4M15	NSF14.NOVI.4M10	NSF14.NOVI.3M13	NSF14.NOVI.2M7	NSF14.NOVI.3M9	NSF14.NOVI.3M11	NSF14.NOVI.2M13	NSF14.NOVI.2M15	NSF14.NOVI.3M15	NSF14.NOVI.2M12	NSF14.NOVI.3M8	NSF14.NOVI.3M12	NSF14.NOVI.2M6	NSF14.NOVI.2M14	NSF14.NOVI.3M14	NSF14.NOVI.3M10	NSF14.NOVI.4M13	NSF14.NOVI.3M6	NSF14.NOVI.2M8	NSF14.NOVI.7M8	NSF14.NOVI.2M11	NSF14.NOVI.4M8	NSF14.NOVI.4M11	NSF14.NOVI.4M7	NSF14.NOVI.1M2	NSF14.NOVI.1M4	NSF14.NOVI.1M3	NSF14.NOVI.PM4	NSF14.NOVI.PM3	NSF14.NOVI.1M5	NSF14.NOVI.6M4	NSF14.NOVI.4M1	NSF14.NOVI.4M3	NSF14.NOVI.4M5	NSF14.NOVI.4M2	NSF14.NOVI.5M3	NSF14.NOVI.3M4	NSF14.NOVI.5M5	NSF14.NOVI.5M1	NSF14.NOVI.2M2	NSF14.NOVI.3M2	NSF14.NOVI.7M2	NSF14.NOVI.3M3	NSF14.NOVI.2M1	NSF14.NOVI.5M2	NSF14.NOVI.5M4	NSF14.NOVI.3M5	NSF14.NOVI.7M3	NSF14.NOVI.6M2	NSF14.NOVI.3M1	NSF14.NOVI.6M5	NSF14.NOVI.2M5	NSF14.NOVI.4M4	NSF14.NOVI.2M3	NSF14.NOVI.2M4	NSF14.NOVI.6M1	NSF14.NOVI.6M3
9c10f50dcdca07102d4d5e0ad92eaba8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9c2436646967ad8a9a31f3b246f7ca51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9c966233776687eba33fb22ae4e6643b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59751037344398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ca38cea75b96ad0741c8adf19b85e64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.59618208516887	0	157.409691629956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.6916299559471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9cb7f57b8e6feb67471567fe696779d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12	0	0	0	0	0	0	0	0	0	0	0	0	0
9ceddd50f886021e5009776ed3180724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9759825327511	0
9cf70afc48875d49d9515fec9ce70305	0	60.3705035971223	0	362.08273381295	18.4424460431655	228.428057553957	24.3021582733813	0	4806.93525179856	0	0	0	127.456834532374	616.377697841727	23.6798561151079	0	0	289.197841726619	0	0	18.3525179856115	371.187050359712	222.730215827338	222.223021582734	0	0	188.791366906475	4.03597122302158	89.8093525179856	5835.07553956835	45.0467625899281	108.507194244604	438.075539568345	80.1510791366907	225.776978417266	457.615107913669	112.370503597122	2363.14388489209	366.323741007194	0	0	897.852517985612	0	0	316.863309352518	226.26618705036	0	193.967625899281	444.197841726619	0	1996.74100719424	175.902877697842	881.489208633094	41.9028776978417	83.9964028776978	2182.18705035971	97.294964028777	11.2877697841727	104.5	1884.98201438849	88.1115107913669	566.143884892086	296.205035971223	0	38.6007194244604	0	0	0	0	3.1726618705036	0	1027.28417266187	32.7697841726619	3987.77697841727	0	0	1463.61151079137	7.12589928057554	100.794964028777	26.7086330935252	978.55035971223	110.597122302158	0	48.2985611510791	29.4388489208633	0	166.205035971223	1596.78776978417	415.075539568345	517.485611510791	316.71582733813	603.870503597122	0	128.007194244604	666.464028776978	26.9028776978417	0	0	0	0	0	38.2985611510791	318.758992805755	0	0	1.7589928057554	47.3345323741007	9.05395683453238	0	100.902877697842	18.1726618705036	370.287769784173	25.2410071942446	84.1438848920863	15.5359712230216	71.9748201438849	2572.06474820144	7504.67625899281	0	11.8705035971223	4.57553956834532	1064.08992805755	9.50719424460432	0	104.881294964029	0	137.63309352518	0	0	178.442446043165	31.1654676258993	68.0791366906475	13.4568345323741	32.6834532374101
9d013757b3a26114cad6374303ee51db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d364eac393e80a2eab984042d06e34f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8259587020649	0	0	0	0	0	0	0	0	0	0	0	0	0
9d4a32580e18ce1d3a0e8e9d170a1a9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d52eb3fd50f2544144da7ed7d03ab77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e3d5d5f80aedf40d5524832a6bc710e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.232905982906	0	0
9e3efae8e141c79d89b4f6d2a8ce1882	0	0	0	0	22.6629834254144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.337016574586	0	0	6.20441988950276	0	35.6629834254144	0	18.5966850828729	0	0	0	62.4972375690608	0	0	0	0	0	0	0	29.121546961326	0	0	0	0	0	0	0	774.580110497238	0	0	0	0	0	0	28.6685082872928	0	0	0	17.8342541436464	0	0	0	3283.50276243094	0	98.8066298342541	0	0	0	4261.76795580111	0	0	0	0	1012.37569060773	20073.8784530387	0	336.430939226519	43.7845303867403	0	23.4419889502762	12357.7071823204	946.403314917127	44354.0220994475	0	0	321.276243093923	368.734806629834	2759.08839779005	86.9337016574586	208.806629834254	0	220.828729281768	112.005524861878	0	208.906077348066	289.237569060773	0	77697.8397790055	234.325966850829	65544.5027624309	408.453038674033	0	0	177.254143646409	0	0	0	0	0	1756.41988950276	0	0	55.9944751381215	0	0	0	0	265.994475138122	0	838.701657458563	21.0883977900553	272.39226519337	0	0	46.8618784530387	0	0	0	0	0	0	0	0	318.900552486188
9e68f5f7e74094ae23b925e618da8ec0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9eb2508fb5daebff4532ff7d2d5ff744	0	0	0	0	0	0	116.339483394834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.1383763837638	0	0	0	280.767527675277	0	0	0	0	0	143.959409594096	35.3154981549815	73.7453874538745	0	0	251.147601476015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9114391143911	0	0	0	0	0	84.7121771217712	0	10.0387453874539	0	0	0	0	0
9ec0f5254c5a47fdae11e34c4df133fd	0	1170.42857142857	0	9920.29179331307	0	0	0	0	0	0	0	10.726443768997	236.936170212766	0	18.0091185410334	0	0	0	2143.57750759878	0	93.0455927051672	0	7292.85410334347	0	0	0	0	1036.76291793313	0	0	0	14463.7234042553	0	3020.66261398176	0	471.878419452888	0	0	211.158054711246	20.0273556231003	0	0	21.5410334346505	0	0	20625.9969604863	0	15734.3009118541	0	0	0	735.352583586626	26.1337386018237	66.0911854103343	0	0	0	2396.34042553191	0	17273.4468085106	70.0729483282675	0	0	0	0	0	0	0	0	0	0	0	0	257.595744680851	0	0	0	0	0	0	183.747720364742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.340425531915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ed020f4a977c75ab7d83981f65bceff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.7428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.4457142857143	0	0	0	10.2285714285714	0	0	0	0	0	0	0	0	0	0	0	1254.85428571429	0	0	0	120.091428571429	30.3057142857143	1209.05142857143	0	0	0	11.6914285714286	0	22.0028571428571	19975.8142857143	0	24.3828571428571	21.8742857142857	0	0	0	604.985714285714	220.802857142857	0	0	13996.4342857143	0	38.4057142857143	0	0	0	0	0	0	0	31.4371428571429	0	28.8657142857143	92.8771428571429	0	0	10.2828571428571	0	0	504.38	0	0	5.45142857142857	0	0	33.8428571428571	0	0	451.854285714286	0	2.82571428571429	0	0	0	0	0
9edfbbd398454136ffabfa782936f411	0	0	0	0	0	0	0	0	0	18.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325.211428571429	0	0	0	0	0	0	0	0	0	157.571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f4dc421dab5ccfd8dac32480f6f3240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.4190871369295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.5394190871369	0	84.1203319502075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f5bc71a0a93ede3113755a8e878bb7d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2506.5080763583	0	865.751835535977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	658.264317180617	0	0	0	0	0	0	0	0	0	0	0	1.62701908957416	0	0	0	0	0	0	0	0	68.5903083700441	0	0	0	410.411160058737	0	0	0	3579.79588839941	0	88.7709251101322	0	0	0	0	0	0	244.441997063142	0	0	0	0	79736.8810572687	0	0	0	1467.140969163	0	0	0	0	13.4008810572687	0	0	0	0	0	0	0	0	0	254.5859030837	0	0	0	0	4857.36857562408	0	2.37738619676946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f740055ada55d16eecc27a1ee8b444f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.455	0	0	0	0	0	0	0	0	0	0	0	34.205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f7b26b2ddcb84eb2148492ccd223d83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9fa1d85f43062fed2cca1f4f85345cc8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.4395604395604	0	33.8388278388278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9fb59b7c78c1d211d3397d053d6e6c83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.789308176101	0	0	0	0	0	0	21.3490566037736	0	14.1289308176101	0	0	0	0	0	0	0	23.7138364779874	0	0	0	0	0	0	0	0	0	0	0	0	0	18.8396226415094	0	1017.41194968553	0	0	0	113.308176100629	175.751572327044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9fb7b89890f358c262c2ac2163a9d76b	0	0	0	0	4.8286252354049	0	0	0	0	0	0	0	0	0	0	1065.8813559322	0	857.971751412429	0	19.3126177024482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3557.76459510358	330.118644067797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2222.08097928437	19.1619585687382	0	0	33.8323917137476	0	0	0	0	0	0	0	7176.79472693032	0	0	0	0	0	0	0	0	417.990583804143	0	0	0	0	139657.378531073	0	0	0	1317.11111111111	0	0	0	0	5.72881355932203	0	0	0	0	0	0	0	0	6.34274952919021	10.2033898305085	0	0	81.3389830508475	0	1522.76836158192	0	0	0	0	0	0	0	0	0	0	17.0075329566855	0	0	0	0	0	0
9ff977bafc23ff09f4c5bd30d5827b9e	0	0	0	0	0	0	0	0	0	0	0	0	0	62.6293859649123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311.585526315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ffca7fc905cfe1f308dd59661ce2faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80890336590662	0	0	0	0	0	0	10.7491856677524	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0147cd37d1f7feda05fce4f42e17822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a03e9ee7d1d2e1282bdd41a62b6205d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61538461538462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.0307692307692	0	0	0	0	0	0	0	0	0	0	0	0	13.0615384615385	0	6.09538461538462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0658d6ca98ba12f82ae2202bf59809f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a086a17dc01da8e8f747d98447ed5d39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0531561461794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.6511627906977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0b9fac55d0bbb53e65e97ee71387051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34333333333333
a126467c08cbc32af2cb81e0679286b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.8274509803922	0	870.403921568628	0	0	0	0	0	0	0	0	0	0	0	190.670588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.4117647058824	0	0	77.6509803921569	94.7960784313725	0	0	0	64.4470588235294	0	0	0	0	0	0	0	0	0
a1561cb79ce6515244a9274d8cc05ae9	0	0	0	0	0	0	0	0	0	0	0	0	3517.2967032967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2534.52747252747	0	0	148.498168498168	0	0	0	0	0	0	35720.9157509158	0	0	0	0	0	0	0	0	0	0	18.5128205128205	0	0	33.2820512820513
a176fa8e0658fa3503fcefa5e397b811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3359073359073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a1a03ed30475daa62ecff6864c354e03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.1407766990291	0	0	0	0	0	0
