OTU	NSF6.NOVI.PM32	NSF6.NOVI.1M35	NSF22.NOVI.1M29	NSF14.NOVI.1M32	NSF22.NOVI.1M28	NSF14.NOVI.PM35	NSF22.NOVI.1M33	NSF14.NOVI.1M34	NSF6.NOVI.PM34	NSF6.NOVI.PM33	NSF14.NOVI.PM28	NSF14.NOVI.1M26	NSF14.NOVI.PM27	NSF22.NOVI.1M26	NSF22.NOVI.PM34	NSF22.NOVI.PM29	NSF14.NOVI.PM29	NSF6.NOVI.PM28	NSF14.NOVI.PM30	NSF22.NOVI.PM33	NSF6.NOVI.1M30	NSF14.NOVI.1M31	NSF22.NOVI.PM28	NSF14.NOVI.PM34	NSF22.NOVI.PM32	NSF6.NOVI.PM29	NSF6.NOVI.1M31	NSF14.NOVI.1M27	NSF14.NOVI.1M28	NSF22.NOVI.1M34	NSF6.NOVI.1M28	NSF6.NOVI.PM35	NSF6.NOVI.1M33	NSF22.NOVI.1M27	NSF22.NOVI.PM30	NSF14.NOVI.PM31	NSF6.NOVI.1M32	NSF22.NOVI.PM31	NSF14.NOVI.1M29	NSF22.NOVI.1M35	NSF6.NOVI.PM30	NSF22.NOVI.PM27	NSF6.NOVI.PM31	NSF14.NOVI.1M33	NSF14.NOVI.PM32	NSF6.NOVI.PM26	NSF22.NOVI.1M31	NSF22.NOVI.PM26	NSF14.NOVI.PM26	NSF22.NOVI.PM35	NSF6.NOVI.PM27	NSF22.NOVI.1M30	NSF6.NOVI.1M26	NSF22.NOVI.1M32	NSF6.NOVI.1M27
2d47f74ecc2acaf586bfc1c17ffce3a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22975517890772	0	0	0	0	0	60.3239171374765	0	0	15.7231638418079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.453860640301	0	0	0	0	0	0
2d6b2f3e968a2270bc9cdb6a46ed66df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.21	0	0	0	0	0	0	0	0	0	0
2d73e32222c747af9ee3ba959aed85ea	0	0	0	0	0	12.1721518987342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0303797468354	0	0	0	0	0	0
2da16928fca9647afc25d0e11836551d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e1f22e0ab1c9ca2f846cdc80b5b2218	0	0	0	0	0	0	0	0	1513.32666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e1f9bbebb3fad58eede2fd8bc5c3223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42296918767507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e2cd60905283d71907f408f57d94912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e48ce688189335be252d94ea0221817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e6394dcaad1e1573188ad420db2b636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e74aaaa007d769091bfd19c0ca1ed8c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.04	0	0	0	0	0	71.935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e764946c978cb6024d15751d1075540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e944ddf98fd34ccefa36881e59ea4bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.68548387096774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ebf23b6c937b0be7cbc1e682fdcff3b	0	99.6079136690648	335.589928057554	0	10.410071942446	0	116.708633093525	0	0	94.7446043165468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.0179856115108	0	0	256.312949640288	113.640287769784	0	41.4028776978417	188.435251798561	0	0	24.0719424460432	0	0	60.658273381295	47.0575539568345	0	71.7805755395684	0	0	0	101.44964028777	0	0	0	44.4568345323741	320.629496402878	8.74100719424461	151.388489208633	12.5755395683453
2ee6d8efd8034028bed8950aaab0764d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ef98fc64baafc0090bc7f7554f08233	0	0	44.2991452991453	0	352.442307692308	0	0	0	0	0	0	0	0	29.8162393162393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90058.2200854701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0876068376068	0	0	0	0	82.8076923076923	0	58.1880341880342	0
2f0cd6df89f70059636c23ba04698de9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f6054f7fdabbbac12fe0d164e07deed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f915f637be698771e432076a6160f90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f93775b3a981bdb73e220bb372e19d6	0	0	0	0	34.1445427728614	0	0	0	0	0	0	0	0	0	2834.24483775811	0	0	0	0	73.6991150442478	0	0	0	0	6803.23008849557	0	0	0	0	1681.53097345133	0	0	0	772.634218289086	367.752212389381	0	0	0	0	0	0	11434.1356932153	0	0	0	0	0	698.454277286136	0	0	0	0	0	0	0
2f9d4a994f57e2744088ac11654fb041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10712.1529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539.03137254902	0	0	0	0	0
2fa1d4e42fe521e1aa4fdd3d6362b5c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2fb3baa9e1c3adaa402d39c4016c6d3e	7.37701149425287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5241379310345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.6091954022989	0	0	0	0	0	0	0	0	0
2fbe5800811a7cdd521d9805d5b779d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2fc835adf23ed238fb9daf6840346d23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157332.388278388	0	0	0	0	0	0	0	89777.0769230769	0	410.666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357.128205128205	0	0	0	0	0	0	0
2ff407e84b17d7ddad6706426e12fbf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4654.78431372549	0	0	0	0	0	0	0	0	0	0	0	1293.67843137255	0	0	0	0	0
2ffff9cdff15894476f015c13909782a	0	0	4612.86	0	0	0	178.45	0	0	0	0	0	0	0	0	215.235	0	0	11.23	83.28	0	0	0	0	400.4	0	0	0	0	1603.235	0	0	0	112.255	77.92	0	0	787.81	0	716.68	0	0	0	0	0	0	2350.265	0	0	0	0	58.13	0	0	0
30062469f7c3edb48840f96d21b76f25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3006697e6cab180fd19f5f376efcb427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301da01c748fad9736ace9979c4b4bf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301e61dc69d0561abac5cbd0525e1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
305d40bf3b0655b7ca46b5edcc6e56a2	0	0	0	0	0	0	23.7692307692308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3065a8be6df5a5757c5100f791fb74e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
309fa0b01268a06282fa95da7f1a7a39	0	0	0	0	0	0	0	0	550.29696969697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759.709090909091	0	0	0	0	0	0	0
30a8fac2ccac130502241563e19d75eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30cc5abed79412ea2c6bb3cb8cdc2220	0	0	0	0	0	0	0	0	0	0	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30ec750ae413979f76c6e04ff6c89307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30f5217d46e472c2b59fdfe247dcc155	0	0	0	0	0	0	0	0	0	0	1.66582278481013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13164556962025	0	0	0	0	0	0	0	0	16.5594936708861	0	0	0	0	24.8987341772152	0	0	0	0	0	0	0	0	0
30fa0d244b4b3d3a8e535d045c452197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601.541528239203	0	0	0	0	0	0	0
31201bce993bdaf36917bc09aea474c1	0	0	0	120.788177339901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31777e820d6eb5f6bb3cebde8c6bbfa6	0	0	0	0	0	0	0	0	0	454.113793103448	0	0	0	0	0	0	0	589.634482758621	0	0	0	0	0	0	0	189.448275862069	0	0	0	0	0	12.7965517241379	0	0	0	0	0	0	0	0	90.2241379310345	0	0	0	0	813.968965517241	0	0	0	0	74.5793103448276	0	16.7586206896552	0	0
31d5a7934c425843253219959257f516	0	0	0	0	0	3.42521367521368	0	0	0	14.0705128205128	1.40598290598291	0	0	0	0	0	0	0	0	0	0	0	0	0	34.2222222222222	0	0	0	0	0	0	5.28632478632479	12.2970085470085	0	11.1004273504274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3263bf62cde31b3332032e214ab57a44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
328675b2b907472d624d3ea4f0da2afb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3291ab791fe91d758740e44e716387bc	0	0	0	0	0	0	25.4470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690.882352941176	0	0	16.3686274509804	0	0	0	0	0	0	0	0	0	1606.51764705882	0	0	0	2171.52549019608	0	0	0	0	1124.4431372549	0	0	0	0	0	0	0	0
3305240d105f928b8fdaff57e717ab57	0	0	35.7448275862069	0	19.9551724137931	0	0	0	626.203448275862	45.4103448275862	0	0	0	6.87241379310345	122.710344827586	0	0	0	0	28.7172413793103	0	0	118.534482758621	0	165.68275862069	0	0	0	0	122.851724137931	21.7862068965517	12.7965517241379	0	0	17.9137931034483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
331164b7d0bd4592282198785f74a221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.910447761194	0	17.3432835820896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.1716417910448	0	0	0	0
332088a5a24df3d44d01211b6f5fabf0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33333ab75e073add71476ef0ed56a0a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3375e708905055bf719d94924ad26e61	0	0	0	0	0	0	0	0	0	0	0	0	145.109803921569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33977c44b9492fd11ff6a0b9f087a3c4	0	0	0	0	0	0	0	0	0	0	2.41025641025641	0	0	0	0	0	0	0	37.029304029304	0	0	0	0	106.391941391941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33c1be77780a091c6235e6098b927bf4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33d528a5cc963a065105db439e11726e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213.546666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278.56	0	0	0	0	0	0	0
33e5c248c2277dcbf5bdde04bdcd25d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.671096345515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.514950166113	0	0	0	0	0	0	367.933554817276	0	0	0	0	0	0	0	2739.93355481728	0	0	0	0	0
340fe081389492ed6bfb12c90f2198d7	0	0	0	0	0	0	0	0	0	0	0	0	0	43.0251798561151	0	0	0	0	0	0	0	0	0	0	1094.61510791367	0	0	0	0	897.093525179856	0	0	93.1546762589928	0	0	0	0	982.402877697842	0	293.18345323741	0	0	0	0	0	1073.1726618705	0	0	0	98.8884892086331	22.226618705036	0	236.021582733813	0	0
3431376795a43c80dd5e881d71b68da0	0	0	0	0	0	5.3425	0	0	0	0	0	0	0	0	0	0	13.0116666666667	0	0	0	0	0	0	0	0	0	0	0	50.7441666666667	0	0	0	0	0	0	5.92083333333333	0	0	104.001666666667	0	0	0	0	0	4.28916666666667	0	0	0	7.38916666666667	0	0	0	0	0	0
345d41160c827ee9344bbf0b4ba2a2c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.996078431373	0	0	0	0	0	0	1078.41960784314	0	251.23137254902	0	0	0	0	0	0	0	0	0	0	0	0	2018.44705882353	0	0	0	0	0	0	0	0	0	2676.36470588235	0	2910.77647058824	0	0	0	0	0
346532cdfb6650886a1d9e9f20a98b5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.0588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.4201680672269	0	0
346b428e5eed31e4d84bba059ce83ebd	0	0	86.0248962655602	0	12.0082987551867	13.3029045643154	269.257261410788	0	5651.41908713693	0	10.9253112033195	0	18.0622406639004	24.8132780082988	0	0	0	1096.52697095436	23.3029045643154	0	0	0	0	0	0	398.941908713693	110.821576763485	0	0	0	655.443983402489	51.3236514522822	0	93.1576763485477	0	0	0	0	0	116.618257261411	81.4232365145228	0	0	0	0	217.659751037344	117.02489626556	0	0	0	205.128630705394	48.2406639004149	65.5435684647303	30.8174273858921	21.7593360995851
347108af27d4af945240361604fce81e	331.585	1786.1	0	122.6	0	440.77	0	180.74	4085.975	2897.24	385.115	267.99	141.485	0	0	0	930.065	3342.155	645.86	0	58.105	0	0	290.455	0	629.525	3321.865	20.87	710.415	0	16586.03	309.22	3956.535	0	207.78	524.98	214.14	1365.54	0	0	850.35	0	1795.94	0	4491.16	426.205	0	0	182.88	2061.8	4217.49	0	5127.63	24.755	1016.84
347d04bbcd7a94276df8f95106fd1d02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.858823529412	0	0	0	0	0	0	0
348bc6bbe8610356db50d137330fdffd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3494895b44571a7adcc51ba54b0ae3a4	0	0	0	0	0	0	0	115.858974358974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349a2d072022631b812f2d4eb90ca30b	0	0	0	0	0	0	0	0	1089.592	105.352	94.8	0	0	0	0	0	0	0	0	599.616	0	0	1099.992	0	1793.784	54.944	26.712	0	0	2565.176	0	0	0	0	0	0	0	420.168	0	0	0	0	0	0	0	0	0	0	53.2	0	0	0	0	0	0
34b25303a609287b77d9c44a280ee548	0	2390.63309352518	12491.381294964	0	515.251798561151	438.176258992806	1727.30935251799	0	3756.09352517986	18451.1798561151	28.4172661870504	96.3992805755396	15.658273381295	207.94964028777	3584.15467625899	360.014388489209	161.172661870504	27343.3741007194	238.384892086331	509.269784172662	0	0	0	0	0	4891.26258992806	666.510791366907	0	0	384.467625899281	16591.7086330935	1405.94244604317	0	2826.51079136691	261.593525179856	14.1978417266187	0	0	0	313.402877697842	658.820143884892	265.58273381295	4127.35971223022	630.55035971223	342.546762589928	518.895683453237	3719.84892086331	0	0	0	833.561151079137	4781.56474820144	39.3381294964029	391.827338129496	102.708633093525
34bb50363016a2e7d0f1c03a0f8e7771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34bc49dd64572b5a1fed96046163260f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34f6cb0e167e4b92431e279e119edc2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351317bb68256374de289adf6f58e663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355a44b094be5392f7acd1a4b73a6e96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35ddf264df37db67d66b75402d5a34e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1244813278008	20.5435684647303	0
35ec516de4585cb5891a62a975b8374c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35f01c82b4fba571713393b468de4078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3617a1b2a43f44cdcbdc58fa1baf020e	84.2727272727273	553.830303030303	0	0	0	0	0	0	7153.89696969697	4948.44848484848	0	0	0	0	0	0	0	9703.78787878788	0	0	0	0	0	0	0	1179.27272727273	343.969696969697	0	0	0	2259.33939393939	277.357575757576	366.224242424242	0	0	0	0	0	0	0	237.860606060606	0	846.569696969697	0	0	834.527272727273	0	0	0	0	187.254545454545	0	530.218181818182	0	56.5030303030303
361a14873bcdaeabbc30e869717ba2ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362016d25d8484783bfa16958b7ee7f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362697ed585c78a25ea7565741fdf8c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
363dfdce5b189ae5c99acf4962002b95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
363e4bca1f9d15b626c22c6cf649f6f8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.23	0	17.43	0	0	0	0	0	16.695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.895	0	0	0	0
36577fb214f8b89f951a6bdc81f5a1cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
366556d58216c1b26d117c828f919545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332.57476635514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3692c72bf33d14ee4d3caff8b82a7b6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36b8ffded3128766cb5b952c18b3e40d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36d2a3cd9dfcec4e6012a1f12b8716c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36db85d0c8123b23c953edca9f8a463c	0	0	0	0	0	0	0	0	0	0	0	0	8.03136531365314	0	0	0	5.01107011070111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3725f0a3a225b2125f8d9f4a5dc56e5c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.4828571428571	0	0	0	0
3748db8df84545b57059ce156982c724	0	0	0	0	0	0	0	0	0	0	0	0	3.83950617283951	0	0	11.3880070546737	1.19753086419753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3760eb6cefca39f470a53177ec5b075e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23366834170854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
376624b2d7a37d97ef89367c769c3630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37a3183db60278f6c7c60896473faceb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.3867069486405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51963746223565
