OTU	NSF22.NOVI.7M9	NSF22.NOVI.6M10	NSF22.NOVI.1M15	NSF22.NOVI.5M13	NSF22.NOVI.8M6	NSF22.NOVI.1M9	NSF22.NOVI.8M8	NSF22.NOVI.6M15	NSF22.NOVI.5M14	NSF22.NOVI.1M6	NSF22.NOVI.3M6	NSF22.NOVI.8M11	NSF22.NOVI.7M6	NSF22.NOVI.2M11	NSF22.NOVI.6M14	NSF22.NOVI.5M15	NSF22.NOVI.8M9	NSF22.NOVI.7M11	NSF22.NOVI.7M8	NSF22.NOVI.1M13	NSF22.NOVI.6M13	NSF22.NOVI.2M7	NSF22.NOVI.PM11	NSF22.NOVI.5M12	NSF22.NOVI.1M8	NSF22.NOVI.5M7	NSF22.NOVI.4M11	NSF22.NOVI.4M7	NSF22.NOVI.6M8	NSF22.NOVI.6M6	NSF22.NOVI.3M12	NSF22.NOVI.6M12	NSF22.NOVI.6M9	NSF22.NOVI.PM9	NSF22.NOVI.2M13	NSF22.NOVI.7M7	NSF22.NOVI.2M8	NSF22.NOVI.8M13	NSF22.NOVI.7M15	NSF22.NOVI.1M7	NSF22.NOVI.3M7	NSF22.NOVI.PM6	NSF22.NOVI.3M11	NSF22.NOVI.2M14	NSF22.NOVI.6M11	NSF22.NOVI.2M6	NSF22.NOVI.8M14	NSF22.NOVI.PM8	NSF22.NOVI.PM10	NSF22.NOVI.8M15	NSF22.NOVI.8M7	NSF22.NOVI.8M10	NSF22.NOVI.PM7	NSF22.NOVI.2M10	NSF22.NOVI.2M9	NSF22.NOVI.7M10	NSF22.NOVI.7M14	NSF22.NOVI.4M9	NSF22.NOVI.5M9	NSF22.NOVI.PM14	NSF22.NOVI.4M15	NSF22.NOVI.3M14	NSF22.NOVI.1M14	NSF22.NOVI.3M13	NSF22.NOVI.4M10	NSF22.NOVI.PM13	NSF22.NOVI.2M12	NSF22.NOVI.7M12	NSF22.NOVI.8M12	NSF22.NOVI.5M6	NSF22.NOVI.5M8	NSF22.NOVI.4M8	NSF22.NOVI.4M14	NSF22.NOVI.PM15	NSF22.NOVI.PM12	NSF22.NOVI.3M15	NSF22.NOVI.1M10	NSF22.NOVI.6M7	NSF22.NOVI.1M12	NSF22.NOVI.5M10	NSF22.NOVI.4M6	NSF22.NOVI.4M12	NSF22.NOVI.2M15	NSF22.NOVI.4M13	NSF22.NOVI.5M11	NSF22.NOVI.1M11
70706e33379928cb16d6de071b046d4b	0	0	0	0	0	0	0	0	0	0	9.00564971751412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3973634651601	0	3.14500941619586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70920d1cadf58828288d32e156d53cd8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.5854700854701	0	0	0	0	0	0	0	0	0	0	0	0	124.92735042735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70993341578d4f52988a3d6c0b3b4e3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70acc146c06ce4dfd38c8b63293a98fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70b8cd20ca663ea469e83607908eef8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70ba163f3ae6905cd9eb1e40b6416ec7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70d4edd2591e3531b41f96efa1245e6d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70f115d154646a3be05ac7eb15e1d6c3	0	0	0	0	0	0	0	17.4470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.7388235294118	0	0	0	0	0	0	0	0	0	0	0	1.51058823529412	0	0	0
7129fb89be0415377a0db97f614c0ef5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
713e7a8fe2360026c4e93d6cbebee664	0	0	0	0	0	0	0	929.182278481013	0	0	46.4101265822785	0	0	0	0	0	0	9.44303797468354	0	0	4.12658227848101	0	1772.16962025316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84050632911392	0	0	0	0	0	0	3.37974683544304	0	0	0	0	0	874.324050632911	0	0	0	771.827848101266	0	0	0	0	128.043037974684	0	0	0	10.4683544303797	0	0	16.2151898734177	0	0	0	0	16.9316455696203	0	0	0	0	0	0	54.6	188.475949367089	0	0	0	0	0
715ef961f6ca4b6a69a1d127a24d9f7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71699e076f79692b73ac0f12b95b8fcf	0	0	0	57.05	0	0	0	0	0	0	3.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.53	0	0	0	0	0	0	5.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7174b8af47d3fdddbc8cc7473c440b85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315014720314033	0	0	0
717cfb9085b1daaf45ce2800695638cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71b23b7ddfb74ff5ff74798da827fc35	0	0	294.226890756303	0	0	967.243697478992	0	0	0	0	16.7478991596639	0	0	0	0	0	0	0	0	402.352941176471	0	23.9915966386555	0	0	712.193277310924	0	0	0	0	0	0	0	0	0	14.0336134453782	0	43.6806722689076	0	0	132.983193277311	0	0	0	0	0	44.8823529411765	0	0	0	0	0	0	0	0	181.983193277311	0	0	0	0	0	98.0840336134454	0	23.3109243697479	0	0	0	230.764705882353	0	0	0	0	0	56.2016806722689	0	0	0	264.848739495798	0	0	0	430.109243697479	0	5.39495798319328	0	0	2794.43697478992
71e6ab155e388dd64f90d8c4a66cbcf9	103.381773399015	14.6059113300493	0	0	0	10206.0492610837	0	0	0	1300.36945812808	6.87192118226601	290.554187192118	30.7339901477833	103.554187192118	11.8571428571429	0	101.928571428571	22.9679802955665	0	0	0	0	1688.23645320197	0	104.374384236453	0	834.948275862069	0	95.1477832512315	455.238916256158	0	51.1748768472906	448.778325123153	0	4.11330049261084	0	29.2635467980296	0	0	0	0	4843.06403940887	19.1477832512315	0	0	0	0	3678.2118226601	24.4285714285714	0	0	0	1078.60837438424	0	89.6108374384237	127.815270935961	338.268472906404	0	32.8472906403941	0	0	0	41	0	69.5886699507389	0	0	31.5541871921182	0	125.748768472906	0	0	0	0	124.748768472906	0	0	0	310.081280788177	0	0	0	0	0	0	0
7222da29eeda0564871648be0a3f5150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.8827838827839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77655677655678	0	0	0	1.49084249084249	0	0
7234e8f9a50f1d51a8a9bf9332519653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131.01568627451	0	0	0	0	0	0	0	0	3972.42745098039	0	0	0	0	0	0	0	0	0	0	0
724a4b4838e91e18c637c37d91fff5a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.128078817734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726c35876e031180dcaf7d871cfbe0cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72fad0ddb446d1956325a216d7228907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72fba25d1200fc8b6817cc149cb8dee6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73166f226f3c22c638f4ef8e33fbcca6	54.16	118.6	0	0	0	0	54.46	222.44	610.54	0	11.96	147.46	0	0	72.2	241.04	0	0	0	0	32.59	57.11	0	195.46	0	0	0	0	0	0	0	239.73	82.82	0	0	0	0	0	0	0	0	0	0	0	37.49	20.03	0	0	0	0	0	206.18	0	0	17.32	0	0	198.82	19.05	0	194.53	0	0	0	130.93	0	0	0	34.75	204.22	0	0	254.14	0	0	0	0	91.16	0	35.94	651.42	0	0	0	160.03	0
7323c420148a209a8c2a5080c3c16a97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7339aeda91e0156248e69b50c900cbbf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
737aef49b72d24e736c5f21a76bd21eb	26.8118811881188	29.3564356435644	0	0	0	0	0	0	0	0	0	0	55.5990099009901	0	23.8316831683168	0	0	0	0	0	28.2376237623762	32.9851485148515	0	55.2920792079208	0	0	0	0	127.495049504951	0	0	79.1188118811881	0	0	12.4059405940594	0	18.3811881188119	0	5.0049504950495	0	13.2970297029703	0	0	0	13.9207920792079	0	0	0	0	0	0	0	0	0	12.8663366336634	0	0	0	0	0	0	17.5495049504951	0	0	0	0	0	0	0	39.3168316831683	47.8415841584158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73ea0822372e53a2113b84a49c65585b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.6533333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74361e57568be55078548e53bcccdf5d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.77358490566	0	0	0	0	0	0	0	0	0	14.314465408805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.36163522012579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7464e8c59c252544d5e0e51a1dad990d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.2310344827586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291.034482758621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74ce7ffcdbd4eb635540a500b2cd02eb	0	0	0	0	5537.20098039216	0	0	127.210784313725	0	0	15.6274509803922	120.470588235294	449.588235294118	0	0	0	0	0	0	0	0	695.186274509804	0	54.75	0	56.1225490196078	0	0	0	24.4852941176471	0	23.5049019607843	0	0	376.676470588235	0	21.8382352941176	363.156862745098	0	0	1123.51960784314	0	0	22.3137254901961	36.7598039215686	9.81862745098039	20.4411764705882	0	0	11.0294117647059	0	50.5343137254902	0	268.794117647059	12.7401960784314	0	0	97.4607843137255	0	0	0	26.0686274509804	0	358.357843137255	6.75490196078431	0	921.573529411765	0	59.6225490196078	16.6862745098039	0	28.0637254901961	0	0	0	0	0	33.5147058823529	0	11.7450980392157	205.279411764706	0	18.8921568627451	11.9705882352941	176.504901960784	0
751c5d99f51dba51c6569eccff1cc6fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75536f8b4688b316b521d6fc071881ee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
755733e74b471ce6b394a28f53f355f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7561dad0eb881f999bef275629224fd7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75637065b43299f2a670340c702a1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.62	0	0	0	0	0	0	0	0	0	0	0
75664ea880e12b76e9dadf27ed8793e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59400544959128	198.683923705722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.75204359673	0	0	0	0	0	193.765667574932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.5013623978202	0	0	0	0	0	0	0	0	0	0	0
759331f8e70beb89ee33fde7a58c8670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7599e3c00a6f89ee9552c016bcf185bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75a7c584af656254f431b7e44ab657d3	0	0	0	0	0	191.835	0	0	0	0	0	0	0	0	0	0	0	0	2.0275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.9425	0	0	0	0	0	0	0	0	0
7636d32f2d6471f5b8eb4cb4c0abdd97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.543247344461	0	0	0	0	0	0	0	0	0	0	0	17.4962063732929	0	0	0	0	0	0	0	0	0	0	0	0	0	179.848254931715	0	0	0	0	0	0	0	0	0	0	0	20.5599393019727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7691696ae4246c4e23ded2d892b9b37c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22018.2	0	0	0	0	0	0	0	0	0	0	90.4313725490196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704.003921568628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76aa1dfc6c4718c9bc3c07823d1f95af	0	6.33547008547009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4764957264957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7200854700855	0	0	0	0	0	0	0	0	0	0
774806d208435210f6ca7b272239395c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
777f27e0d34e2d8776f1ccbddc5b7c43	0	40.5531914893617	0	0	0	0	0	0	0	0	0	44.8206686930091	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9209726443769	98.6504559270517	0	0	15.1823708206687	0	0	0	0	0	18.3465045592705	0	0	0	0	0	0	0	0	0	0	0.665653495440729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6474164133739	0	0	0	0	0	0	0	0	34.8024316109423	0	0	0	0	5.32218844984802	0	0	0	0	0	0	0	0	0
7789725835aee66c9ca3e1eb001d47c6	0	0	0	0	0	0	0	0	0	136.509803921569	0	0	0	0	0	0	0	0	0	0	0	0	743.470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423.678431372549	0	0	0	7.85490196078432	0	0	7.78039215686275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77a9d0eccaab7c8b1fde4c1670e4ab5f	0	0	0	0	0	0	0	0	0	0	0	0	0	45.7837837837838	0	0	0	0	0	0	0	0	3265.79922779923	0	0	0	0	0	0	0	0	0	0	267.108108108108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.23166023166	0	0	0	0	0	0	0	0	2.47876447876448	0	0	256.787644787645
77c0c466b473e34f40b6fcad982860ca	0	5.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.564	0	0	0	10.396	0	0	0	0	0	0	0	3.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.004	0	0	0	0	0	0	0	0	0
77f98f6a7fc5d35262aa60715eced046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77fb8fce3d18b40fb69b3e4c9c2c322f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
784f0515c6ae2d85f6c293ead7b20505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.7305699481865	0	0	0	0	0	0	0	0	0	31.2746113989637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7855d3e5c8864c1ca48b329d309aca24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45401174168297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
792ecb399207813d36a688b8c9c38aa6	2.85654008438819	0	0	0	0	0	0	242.464135021097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.52742616033755	0	0	0	0	0	0	0	0	15.6666666666667	78.1476793248945	0	0	0	0	0	14.4029535864979	0	0	5.55696202531646	0	0	0	0	0	0	0	0	0	0	0	8.0379746835443	0	0	0	0	0	0	0	40.1075949367089	0	0	0	88.3523206751055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7941373d058b79d735b9fe2e062c8b9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
794dae1a6d7dc50ca213a647fd7a7c51	239.2	163.073333333333	0	3166.01666666667	488.266666666667	0	108.926666666667	16819	17841.37	0	322.803333333333	163.84	124.783333333333	0	1732.91	20347.79	137.943333333333	777.043333333333	45.97	11.4	103.21	234.776666666667	6951.46	8935.30333333333	0	1007.52666666667	1178.05	431.103333333333	2060.29333333333	391.3	240.906666666667	42.62	579.74	0	8.35333333333333	1542.64333333333	76.73	17039.2666666667	281.47	0	17.9066666666667	0	564.916666666667	68.2733333333333	871.733333333333	0	19.0233333333333	0	0	337.553333333333	308.71	601.37	60.1933333333333	0	164.583333333333	3675.75666666667	18436.3833333333	231.956666666667	488.99	0	1309.82333333333	29.5433333333333	0	0	186.056666666667	0	161.946666666667	675.473333333333	4598.95	476.506666666667	225.503333333333	76.3333333333333	1498.11333333333	18.5166666666667	0	285.363333333333	5.83666666666667	478.576666666667	0	2228.55	14718.9533333333	17471.3933333333	27.8366666666667	162.783333333333	3253.94	221.693333333333
7953b79774ddc5e26f2c11ccfd39981a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7959770f969c2c3401072e7f946102cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
799444b4f48cb2ce69f10256b7987aa5	0	0	206.569321533923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363.188790560472	0	0	301.132743362832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127.477876106195	0	0	0	0	0	909.002949852507	43.8849557522124	0	0	0	372.884955752212	0	0	0	0	0	0	0	0	0	18.4129793510324	0	0	3720.35693215339	0	0	0	0	0	0	0	147.466076696165	1456.70206489676	0	20.6607669616519	0	18.5693215339233	0	0	0	0	0	0	0
