"abundance","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","degree","Eccentricity","IsSingleNode","Label","name","negdegree","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","oriID","PartnerOfMultiEdgedNodePairs","posdegree","Radiality","samplecount","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","unknowndegree"
"5166.154216867468","5.240924092409241","0.0","0.19080604534005038","0.0","1","8","false","0226e17918578c57b9c1e3c0dec2ce51","0226e17918578c57b9c1e3c0dec2ce51","0","4.0","0","1","0226e17918578c57b9c1e3c0dec2ce51","0","1","0.8821965529886322","7","false","0","0226e17918578c57b9c1e3c0dec2ce51","0","0.0","0"
"3997.239215686275","4.125412541254126","0.013048704342826156","0.24239999999999998","0.0","2","8","false","345d41160c827ee9344bbf0b4ba2a2c7","345d41160c827ee9344bbf0b4ba2a2c7","1","17.0","0","2","345d41160c827ee9344bbf0b4ba2a2c7","0","1","0.9131829849651631","6","false","0","345d41160c827ee9344bbf0b4ba2a2c7","24502","0.5","0"
"488.59692307692296","5.481848184818482","0.0","0.18242022877784467","0.0","1","9","false","c1464c1f70217db85f35ff802e3c4293","c1464c1f70217db85f35ff802e3c4293","0","26.0","0","1","c1464c1f70217db85f35ff802e3c4293","0","1","0.8755042170883756","4","false","0","c1464c1f70217db85f35ff802e3c4293","0","0.0","0"
"270.7970085470085","4.815181518151816","0.0","0.20767649074708702","1.0","4","8","false","0ff4a6b7bc39eb3dac5c4d45256cc406","0ff4a6b7bc39eb3dac5c4d45256cc406","0","21.25","0","4","0ff4a6b7bc39eb3dac5c4d45256cc406","0","4","0.8940227356068939","3","false","0","0ff4a6b7bc39eb3dac5c4d45256cc406","0","0.6439393939393939","0"
"4262.35294117647","5.35973597359736","0.0","0.18657635467980296","1.0","2","8","false","89ff91fcb576b902de28c44c7fc2aaae","89ff91fcb576b902de28c44c7fc2aaae","0","13.0","0","2","89ff91fcb576b902de28c44c7fc2aaae","0","2","0.8788962229556289","4","false","0","89ff91fcb576b902de28c44c7fc2aaae","0","1.0","0"
"10307.37666666667","4.590759075907591","0.0","0.21782890007189074","1.0","2","8","false","70612b50f6d1c35186856569a9c07621","70612b50f6d1c35186856569a9c07621","0","15.5","0","2","70612b50f6d1c35186856569a9c07621","0","2","0.9002566923359002","7","false","0","70612b50f6d1c35186856569a9c07621","0","0.5961538461538461","0"
"12364.733644859814","3.145214521452145","0.0036130835036823562","0.3179433368310598","0.7307692307692307","13","5","false","13c7e4aba665d521f8bb6b576ad33379","13c7e4aba665d521f8bb6b576ad33379","1","17.384615384615383","0","13","13c7e4aba665d521f8bb6b576ad33379","0","12","0.9404107077374404","8","false","0","13c7e4aba665d521f8bb6b576ad33379","8222","0.3343195266272189","0"
"784.7300000000004","4.425742574257426","0.0040818227750948986","0.22595078299776283","0.0","2","8","false","a534f0280d03eb8cf0646fa62b98d26f","a534f0280d03eb8cf0646fa62b98d26f","0","15.0","0","2","a534f0280d03eb8cf0646fa62b98d26f","0","2","0.9048404840484048","3","false","0","a534f0280d03eb8cf0646fa62b98d26f","3266","0.5","0"
"1815.5491452991455","4.075907590759076","0.013756464959869756","0.24534412955465584","0.42857142857142855","8","8","false","3b8347040e4b681a036839a75e1c0d24","3b8347040e4b681a036839a75e1c0d24","1","13.75","0","8","3b8347040e4b681a036839a75e1c0d24","0","7","0.9145581224789147","5","false","0","3b8347040e4b681a036839a75e1c0d24","12104","0.36486486486486486","0"
"8889.199999999995","4.485148514851486","0.0","0.22295805739514346","0.0","1","8","false","ac373a7cfdb2ef950a76035f44218f80","ac373a7cfdb2ef950a76035f44218f80","1","7.0","0","1","ac373a7cfdb2ef950a76035f44218f80","0","0","0.903190319031903","7","false","0","ac373a7cfdb2ef950a76035f44218f80","0","0.0","0"
"31634.785","4.1650165016501655","0.0024864958914685084","0.24009508716323294","0.3333333333333333","3","8","false","8fede92a5cdbb8319d3f15412763a90d","8fede92a5cdbb8319d3f15412763a90d","2","6.666666666666667","0","3","8fede92a5cdbb8319d3f15412763a90d","0","1","0.9120828749541621","7","false","0","8fede92a5cdbb8319d3f15412763a90d","3572","0.37254901960784315","0"
"1320.648351648352","4.1650165016501655","0.008127435695597405","0.24009508716323294","0.4","6","8","false","20a3ff21372fc364abe408e88d148204","20a3ff21372fc364abe408e88d148204","0","8.5","0","6","20a3ff21372fc364abe408e88d148204","0","6","0.9120828749541621","3","false","0","20a3ff21372fc364abe408e88d148204","12506","0.24509803921568626","0"
"14462.726726726734","4.557755775577558","0.0","0.21940622737146995","1.0","2","8","false","8580cbddd75d8e3d29e0f45c8959ad95","8580cbddd75d8e3d29e0f45c8959ad95","0","5.5","0","2","8580cbddd75d8e3d29e0f45c8959ad95","0","2","0.901173450678401","10","false","0","8580cbddd75d8e3d29e0f45c8959ad95","0","0.6111111111111112","0"
"7078.908554572274","3.726072607260726","0.027386639104862828","0.2683790965456156","0.3611111111111111","9","7","false","799444b4f48cb2ce69f10256b7987aa5","799444b4f48cb2ce69f10256b7987aa5","1","12.11111111111111","0","9","799444b4f48cb2ce69f10256b7987aa5","0","8","0.9242757609094243","8","false","0","799444b4f48cb2ce69f10256b7987aa5","49228","0.2691358024691358","0"
"7030.17","5.3894389438943895","2.9966551517729717E-5","0.1855480710349051","0.3333333333333333","3","9","false","794dae1a6d7dc50ca213a647fd7a7c51","794dae1a6d7dc50ca213a647fd7a7c51","0","25.666666666666668","0","3","794dae1a6d7dc50ca213a647fd7a7c51","0","3","0.878071140447378","3","false","0","794dae1a6d7dc50ca213a647fd7a7c51","500","0.9047619047619048","0"
"6168.127417519912","4.105610561056106","0.007998180942668158","0.2435691318327974","0.3333333333333333","3","7","false","ce2f912f8d1ca391bbaf7a6e9d7c9930","ce2f912f8d1ca391bbaf7a6e9d7c9930","0","11.666666666666666","0","3","ce2f912f8d1ca391bbaf7a6e9d7c9930","0","3","0.9137330399706638","8","false","0","ce2f912f8d1ca391bbaf7a6e9d7c9930","25988","0.3655913978494624","0"
"779.7725490196078","6.34983498349835","0.0","0.15748440748440748","0.0","1","9","false","10242e9663cff168ccae6ccca1e147b2","10242e9663cff168ccae6ccca1e147b2","0","19.0","0","1","10242e9663cff168ccae6ccca1e147b2","0","1","0.8513934726806014","3","false","0","10242e9663cff168ccae6ccca1e147b2","0","0.0","0"
"3873.3925000000004","4.62046204620462","0.004703886703610418","0.21642857142857144","0.5","4","8","false","fffd6fe8fab7c29d20937b4b36652b1e","fffd6fe8fab7c29d20937b4b36652b1e","1","17.25","0","4","fffd6fe8fab7c29d20937b4b36652b1e","0","3","0.8994316098276494","7","false","0","fffd6fe8fab7c29d20937b4b36652b1e","2814","0.6538461538461539","0"
"3640.1389961389978","4.231023102310231","5.810100196297083E-4","0.23634945397815912","0.7333333333333333","6","7","false","77a9d0eccaab7c8b1fde4c1670e4ab5f","77a9d0eccaab7c8b1fde4c1670e4ab5f","0","20.666666666666668","0","6","77a9d0eccaab7c8b1fde4c1670e4ab5f","0","6","0.9102493582691602","3","false","0","77a9d0eccaab7c8b1fde4c1670e4ab5f","15824","0.4305555555555556","0"
