"abundance","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","degree","Eccentricity","IsSingleNode","Label","name","negdegree","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","oriID","PartnerOfMultiEdgedNodePairs","posdegree","Radiality","samplecount","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","unknowndegree"
"1977.52","1.5","0.0","0.6666666666666666","0.0","1","2","false","58c3893beae8ed368ede518ed3f9af02","58c3893beae8ed368ede518ed3f9af02","0","2.0","0","1","58c3893beae8ed368ede518ed3f9af02","0","1","0.75","4","false","0","58c3893beae8ed368ede518ed3f9af02","0","0.0","0"
"117.0","1.0","0.0","1.0","0.0","1","1","false","6f67651496d207d54d92bcac72a20539","6f67651496d207d54d92bcac72a20539","0","1.0","0","1","6f67651496d207d54d92bcac72a20539","0","1","1.0","1","false","0","6f67651496d207d54d92bcac72a20539","0","0.0","0"
"168.9514563106796","1.0","0.0","1.0","0.0","1","1","false","298f0d91c74ec7c6dde83b0ee1b4781a","298f0d91c74ec7c6dde83b0ee1b4781a","0","1.0","0","1","298f0d91c74ec7c6dde83b0ee1b4781a","0","1","1.0","2","false","0","298f0d91c74ec7c6dde83b0ee1b4781a","0","0.0","0"
"252.91764705882358","1.5","0.0","0.6666666666666666","0.0","1","2","false","605f101062cc7a55935a12622488db84","605f101062cc7a55935a12622488db84","0","2.0","0","1","605f101062cc7a55935a12622488db84","0","1","0.75","1","false","0","605f101062cc7a55935a12622488db84","0","0.0","0"
"1827.7721518987341","1.0","1.0","1.0","0.0","2","1","false","a8f6a9cad7134de432e86eb98b7007ad","a8f6a9cad7134de432e86eb98b7007ad","0","1.0","0","2","a8f6a9cad7134de432e86eb98b7007ad","0","2","1.0","2","false","0","a8f6a9cad7134de432e86eb98b7007ad","2","0.0","0"
"80692.88888888888","1.0","0.0","1.0","0.0","1","1","false","3eea1f55308bfb2a0862302d6096fd31","3eea1f55308bfb2a0862302d6096fd31","0","1.0","0","1","3eea1f55308bfb2a0862302d6096fd31","0","1","1.0","41","false","0","3eea1f55308bfb2a0862302d6096fd31","0","0.0","0"
"12413.111111111115","1.0","0.0","1.0","0.0","1","1","false","02ca048f22fccf96ca553ea4ab903f16","02ca048f22fccf96ca553ea4ab903f16","0","1.0","0","1","02ca048f22fccf96ca553ea4ab903f16","0","1","1.0","34","false","0","02ca048f22fccf96ca553ea4ab903f16","0","0.0","0"
"13375.78","1.0","0.0","1.0","0.0","1","1","false","d0afd273184cf2da889250bdf06104c0","d0afd273184cf2da889250bdf06104c0","0","1.0","0","1","d0afd273184cf2da889250bdf06104c0","0","1","1.0","9","false","0","d0afd273184cf2da889250bdf06104c0","0","0.0","0"
"5863.841584158416","1.0","0.0","1.0","0.0","1","1","false","25480063a4314cfa376389e104efe30d","25480063a4314cfa376389e104efe30d","0","1.0","0","1","25480063a4314cfa376389e104efe30d","0","1","1.0","9","false","0","25480063a4314cfa376389e104efe30d","0","0.0","0"
"1107485.6620689658","1.0","0.0","1.0","0.0","1","1","false","ceeaa05c3682b56bfff922311a6f6923","ceeaa05c3682b56bfff922311a6f6923","0","1.0","0","1","ceeaa05c3682b56bfff922311a6f6923","0","1","1.0","322","false","0","ceeaa05c3682b56bfff922311a6f6923","0","0.0","0"
"1175148.1517241364","1.0","0.0","1.0","0.0","1","1","false","eca0fdbd027ad8f750dac59ab54ccaad","eca0fdbd027ad8f750dac59ab54ccaad","0","1.0","0","1","eca0fdbd027ad8f750dac59ab54ccaad","0","1","1.0","344","false","0","eca0fdbd027ad8f750dac59ab54ccaad","0","0.0","0"
"57.38306451612904","7.837209302325581","0.0","0.12759643916913946","0.0","1","13","false","8b6407a3f21474e990e3af56f6eed417","8b6407a3f21474e990e3af56f6eed417","0","6.0","0","1","8b6407a3f21474e990e3af56f6eed417","0","1","0.5441860465116279","3","false","0","8b6407a3f21474e990e3af56f6eed417","0","0.0","0"
"1205.0339999999999","1.6666666666666667","0.0","0.6","0.0","1","2","false","44f74c0560c06037055aea80939af467","44f74c0560c06037055aea80939af467","0","3.0","0","1","44f74c0560c06037055aea80939af467","0","1","0.7777777777777777","3","false","0","44f74c0560c06037055aea80939af467","0","0.0","0"
"3353.6150000000002","1.6666666666666667","0.13333333333333333","0.6","0.0","2","2","false","8046966cbe9a0a082dbc056b5f15f2e5","8046966cbe9a0a082dbc056b5f15f2e5","0","3.5","0","2","8046966cbe9a0a082dbc056b5f15f2e5","0","2","0.8666666666666666","2","false","0","8046966cbe9a0a082dbc056b5f15f2e5","8","0.625","0"
"164.81142857142854","1.0","0.0","1.0","0.0","1","1","false","cea5ab663826e9d9503123eaa0d9bdde","cea5ab663826e9d9503123eaa0d9bdde","0","1.0","0","1","cea5ab663826e9d9503123eaa0d9bdde","0","1","1.0","7","false","0","cea5ab663826e9d9503123eaa0d9bdde","0","0.0","0"
"431.36000000000007","1.0","0.0","1.0","0.0","1","1","false","e7abf0d89a1c166dd9438c8742a07378","e7abf0d89a1c166dd9438c8742a07378","0","1.0","0","1","e7abf0d89a1c166dd9438c8742a07378","0","1","1.0","7","false","0","e7abf0d89a1c166dd9438c8742a07378","0","0.0","0"
"469294.05084745784","1.0","0.0","1.0","0.0","1","1","false","9fb7b89890f358c262c2ac2163a9d76b","9fb7b89890f358c262c2ac2163a9d76b","0","1.0","0","1","9fb7b89890f358c262c2ac2163a9d76b","0","1","1.0","74","false","0","9fb7b89890f358c262c2ac2163a9d76b","0","0.0","0"
"174216.4346549191","1.0","0.0","1.0","0.0","1","1","false","9f5bc71a0a93ede3113755a8e878bb7d","9f5bc71a0a93ede3113755a8e878bb7d","0","1.0","0","1","9f5bc71a0a93ede3113755a8e878bb7d","0","1","1.0","74","false","0","9f5bc71a0a93ede3113755a8e878bb7d","0","0.0","0"
"70.2879746835443","1.0","0.0","1.0","0.0","1","1","false","2787b20896064a0794c37a1d3d780dbd","2787b20896064a0794c37a1d3d780dbd","0","1.0","0","1","2787b20896064a0794c37a1d3d780dbd","0","1","1.0","5","false","0","2787b20896064a0794c37a1d3d780dbd","0","0.0","0"
