"abundance","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","degree","Eccentricity","IsSingleNode","Label","name","negdegree","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","oriID","PartnerOfMultiEdgedNodePairs","posdegree","Radiality","samplecount","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","unknowndegree"
"437.3399999999999","7.445414847161572","0.0","0.1343108504398827","0.0","1","13","false","ec37cb699213967ae145ff64f98e2977","ec37cb699213967ae145ff64f98e2977","0","13.0","0","1","ec37cb699213967ae145ff64f98e2977","0","1","0.7612809315866085","5","false","0","ec37cb699213967ae145ff64f98e2977","0","0.0","0"
"439.7139240506325","5.611353711790393","0.0","0.17821011673151751","0.0","1","9","false","b3ef80b1b40f88151e8fed00e2484444","b3ef80b1b40f88151e8fed00e2484444","1","5.0","0","1","b3ef80b1b40f88151e8fed00e2484444","0","0","0.829209121785541","8","false","0","b3ef80b1b40f88151e8fed00e2484444","0","0.0","0"
"9631.875","5.065502183406114","0.0","0.19741379310344825","0.0","1","9","false","2ffff9cdff15894476f015c13909782a","2ffff9cdff15894476f015c13909782a","0","8.0","0","1","2ffff9cdff15894476f015c13909782a","0","1","0.8494258450590328","7","false","0","2ffff9cdff15894476f015c13909782a","0","0.0","0"
"103.4398340248963","7.074235807860262","0.0","0.14135802469135803","0.0","1","13","false","a2b6a1c001a16c3e19598ee60997e4c1","a2b6a1c001a16c3e19598ee60997e4c1","0","9.0","0","1","a2b6a1c001a16c3e19598ee60997e4c1","0","1","0.7750283034125829","3","false","0","a2b6a1c001a16c3e19598ee60997e4c1","0","0.0","0"
"115.67804878048774","5.860262008733624","0.029211949900020576","0.1706408345752608","0.0","2","11","false","edbabd2e2cc31eb1ebf067543f19f624","edbabd2e2cc31eb1ebf067543f19f624","0","7.5","0","2","edbabd2e2cc31eb1ebf067543f19f624","0","2","0.8199902959728287","3","false","0","edbabd2e2cc31eb1ebf067543f19f624","21382","0.5","0"
"4187.4800000000005","4.615720524017467","0.009427680943801219","0.21665089877010407","0.3","5","8","false","14b2c7993219e44d736fe8d51628fedb","14b2c7993219e44d736fe8d51628fedb","1","7.8","0","5","14b2c7993219e44d736fe8d51628fedb","0","4","0.86608442503639","5","false","0","14b2c7993219e44d736fe8d51628fedb","11618","0.2714285714285714","0"
"2770.448598130836","4.7685589519650655","6.91475981095487E-4","0.2097069597069597","0.6666666666666666","3","9","false","66ef2273e4c51e61cdc6f6242d4c4701","66ef2273e4c51e61cdc6f6242d4c4701","0","11.666666666666666","0","3","66ef2273e4c51e61cdc6f6242d4c4701","0","3","0.8604237425198124","8","false","0","66ef2273e4c51e61cdc6f6242d4c4701","5452","0.4166666666666667","0"
"25078.48000000001","4.4803493449781655","0.0035247500375766836","0.22319688109161795","0.6666666666666666","3","8","false","bf564314544dfcfa13a351b97505a62b","bf564314544dfcfa13a351b97505a62b","2","7.666666666666667","0","3","bf564314544dfcfa13a351b97505a62b","0","1","0.8710981724082161","8","false","0","bf564314544dfcfa13a351b97505a62b","8416","0.40350877192982454","0"
"2010.246305418716","4.676855895196507","0.017752119577186663","0.2138188608776844","0.0","2","9","false","a8ef5190cf11edfeb97a22f796a74bb1","a8ef5190cf11edfeb97a22f796a74bb1","1","10.5","0","2","a8ef5190cf11edfeb97a22f796a74bb1","0","1","0.863820152029759","7","false","0","a8ef5190cf11edfeb97a22f796a74bb1","26520","0.5","0"
"3.02427921092564","6.528384279475983","0.005850358925414333","0.1531772575250836","0.8928571428571429","8","12","false","fd0fe7733afa9e201b981fe335f487a6","fd0fe7733afa9e201b981fe335f487a6","0","7.75","0","8","fd0fe7733afa9e201b981fe335f487a6","0","8","0.7952450266860747","1","false","0","fd0fe7733afa9e201b981fe335f487a6","132302","0.6458333333333334","0"
