"abundance","degree","Label","name","negdegree","oriID","posdegree","samplecount","selected","shared name","unknowndegree"
"212.1166666666667","1","774806d208435210f6ca7b272239395c","774806d208435210f6ca7b272239395c","0","774806d208435210f6ca7b272239395c","1","2","false","774806d208435210f6ca7b272239395c","0"
"239106.3364485981","1","e74c2dffcdd92399f6c9ba0e0d74008f","e74c2dffcdd92399f6c9ba0e0d74008f","0","e74c2dffcdd92399f6c9ba0e0d74008f","1","43","false","e74c2dffcdd92399f6c9ba0e0d74008f","0"
"235318.61325966835","1","9e3efae8e141c79d89b4f6d2a8ce1882","9e3efae8e141c79d89b4f6d2a8ce1882","0","9e3efae8e141c79d89b4f6d2a8ce1882","1","27","false","9e3efae8e141c79d89b4f6d2a8ce1882","0"
"3415.876383763835","1","c927532a18408b642a329d1db3ad378a","c927532a18408b642a329d1db3ad378a","0","c927532a18408b642a329d1db3ad378a","1","10","false","c927532a18408b642a329d1db3ad378a","0"
"1544.907749077491","1","d7e7f5013311b0fb6a9b198e633467ea","d7e7f5013311b0fb6a9b198e633467ea","0","d7e7f5013311b0fb6a9b198e633467ea","1","9","false","d7e7f5013311b0fb6a9b198e633467ea","0"
"61207.04137931033","1","ceeaa05c3682b56bfff922311a6f6923","ceeaa05c3682b56bfff922311a6f6923","0","ceeaa05c3682b56bfff922311a6f6923","1","32","false","ceeaa05c3682b56bfff922311a6f6923","0"
"57220.17931034484","1","eca0fdbd027ad8f750dac59ab54ccaad","eca0fdbd027ad8f750dac59ab54ccaad","0","eca0fdbd027ad8f750dac59ab54ccaad","1","34","false","eca0fdbd027ad8f750dac59ab54ccaad","0"
"5276.62","1","aaeceeb469cf015c8afb4df1fabdd753","aaeceeb469cf015c8afb4df1fabdd753","0","aaeceeb469cf015c8afb4df1fabdd753","1","2","false","aaeceeb469cf015c8afb4df1fabdd753","0"
"113.178823529412","3","6bbcf2b94c7499ac34665c6c00a0fc02","6bbcf2b94c7499ac34665c6c00a0fc02","0","6bbcf2b94c7499ac34665c6c00a0fc02","3","1","false","6bbcf2b94c7499ac34665c6c00a0fc02","0"
"40410.49019607843","1","c960add18786a09fadf156ee1d01ad93","c960add18786a09fadf156ee1d01ad93","0","c960add18786a09fadf156ee1d01ad93","1","15","false","c960add18786a09fadf156ee1d01ad93","0"
"23.0732673267327","1","397b50c44723cd3c59b5e26ba5aac4b3","397b50c44723cd3c59b5e26ba5aac4b3","0","397b50c44723cd3c59b5e26ba5aac4b3","1","1","false","397b50c44723cd3c59b5e26ba5aac4b3","0"
"149668.9887005645","1","9fb7b89890f358c262c2ac2163a9d76b","9fb7b89890f358c262c2ac2163a9d76b","0","9fb7b89890f358c262c2ac2163a9d76b","1","6","false","9fb7b89890f358c262c2ac2163a9d76b","0"
"39.61760242792107","1","98a40e0808b6e320d5fa027943e8103a","98a40e0808b6e320d5fa027943e8103a","0","98a40e0808b6e320d5fa027943e8103a","1","5","false","98a40e0808b6e320d5fa027943e8103a","0"
"80.96000000000001","1","90fcd82073517f549003f20b7f26ed46","90fcd82073517f549003f20b7f26ed46","0","90fcd82073517f549003f20b7f26ed46","1","2","false","90fcd82073517f549003f20b7f26ed46","0"
"3459.371794871799","1","5637196844a21fdce5a24b1145886967","5637196844a21fdce5a24b1145886967","0","5637196844a21fdce5a24b1145886967","1","2","false","5637196844a21fdce5a24b1145886967","0"
"208.30939226519342","1","66c1c811b87a0c2b7f895b5e3a0df804","66c1c811b87a0c2b7f895b5e3a0df804","0","66c1c811b87a0c2b7f895b5e3a0df804","1","3","false","66c1c811b87a0c2b7f895b5e3a0df804","0"
"46554.379032258075","1","ad63c3d7bf8d1866969553ab825bac12","ad63c3d7bf8d1866969553ab825bac12","0","ad63c3d7bf8d1866969553ab825bac12","1","23","false","ad63c3d7bf8d1866969553ab825bac12","0"
"7554.007142857135","1","e6762792812331207818c8a4a44d412c","e6762792812331207818c8a4a44d412c","0","e6762792812331207818c8a4a44d412c","1","20","false","e6762792812331207818c8a4a44d412c","0"
"116.52","1","05276dabd97bb322a736fa48f2e6a453","05276dabd97bb322a736fa48f2e6a453","0","05276dabd97bb322a736fa48f2e6a453","1","1","false","05276dabd97bb322a736fa48f2e6a453","0"
"224.51971326164872","1","047735756066cc08e1422d33659f78e3","047735756066cc08e1422d33659f78e3","0","047735756066cc08e1422d33659f78e3","1","3","false","047735756066cc08e1422d33659f78e3","0"
"129178.9953271028","1","66ef2273e4c51e61cdc6f6242d4c4701","66ef2273e4c51e61cdc6f6242d4c4701","0","66ef2273e4c51e61cdc6f6242d4c4701","1","37","false","66ef2273e4c51e61cdc6f6242d4c4701","0"
"294416.5128205127","1","65af148eb83971244648cd8f8f3a5d74","65af148eb83971244648cd8f8f3a5d74","0","65af148eb83971244648cd8f8f3a5d74","1","36","false","65af148eb83971244648cd8f8f3a5d74","0"
"38.4057142857143","1","a5143ab1d2d5621d095cc650aaff7e31","a5143ab1d2d5621d095cc650aaff7e31","0","a5143ab1d2d5621d095cc650aaff7e31","1","1","false","a5143ab1d2d5621d095cc650aaff7e31","0"
"213.82","1","231962858d6941a44e4a1db22354ab8e","231962858d6941a44e4a1db22354ab8e","0","231962858d6941a44e4a1db22354ab8e","1","3","false","231962858d6941a44e4a1db22354ab8e","0"
"43.784375","1","b2256ac508a6c65271eddb98f8a16a4b","b2256ac508a6c65271eddb98f8a16a4b","0","b2256ac508a6c65271eddb98f8a16a4b","1","1","false","b2256ac508a6c65271eddb98f8a16a4b","0"
"8.55443548387097","1","67c172514da98cbc2d4ec9c5c9ea971b","67c172514da98cbc2d4ec9c5c9ea971b","0","67c172514da98cbc2d4ec9c5c9ea971b","1","1","false","67c172514da98cbc2d4ec9c5c9ea971b","0"
"102.12589928057554","1","2ebf23b6c937b0be7cbc1e682fdcff3b","2ebf23b6c937b0be7cbc1e682fdcff3b","0","2ebf23b6c937b0be7cbc1e682fdcff3b","1","3","false","2ebf23b6c937b0be7cbc1e682fdcff3b","0"
"429888.1282051287","1","affbf2c1be9ca467eb201941d9782b47","affbf2c1be9ca467eb201941d9782b47","0","affbf2c1be9ca467eb201941d9782b47","1","22","false","affbf2c1be9ca467eb201941d9782b47","0"
"18155.61","1","a2e8c78e81507d64850d217f5b41018c","a2e8c78e81507d64850d217f5b41018c","0","a2e8c78e81507d64850d217f5b41018c","1","12","false","a2e8c78e81507d64850d217f5b41018c","0"
"121.22897196261678","1","ed8fa4e44ba531be98149a22ec314370","ed8fa4e44ba531be98149a22ec314370","0","ed8fa4e44ba531be98149a22ec314370","1","3","false","ed8fa4e44ba531be98149a22ec314370","0"
"27.5907692307692","2","eca6e1fd5ce868270a42bd2f3cb30114","eca6e1fd5ce868270a42bd2f3cb30114","0","eca6e1fd5ce868270a42bd2f3cb30114","2","3","false","eca6e1fd5ce868270a42bd2f3cb30114","0"
"1976.0931034482762","1","d83d302ca88b57642d3abbd773ee3f74","d83d302ca88b57642d3abbd773ee3f74","0","d83d302ca88b57642d3abbd773ee3f74","1","3","false","d83d302ca88b57642d3abbd773ee3f74","0"
"13099.83402489626","1","346b428e5eed31e4d84bba059ce83ebd","346b428e5eed31e4d84bba059ce83ebd","0","346b428e5eed31e4d84bba059ce83ebd","1","8","false","346b428e5eed31e4d84bba059ce83ebd","0"
"17442.690000000002","1","bf645dd9cbf4173070c495585b4904c7","bf645dd9cbf4173070c495585b4904c7","0","bf645dd9cbf4173070c495585b4904c7","1","13","false","bf645dd9cbf4173070c495585b4904c7","0"
"4.242","1","1e478cc9dd6f5cb5d2f1cbebe9ef2ae3","1e478cc9dd6f5cb5d2f1cbebe9ef2ae3","0","1e478cc9dd6f5cb5d2f1cbebe9ef2ae3","1","1","false","1e478cc9dd6f5cb5d2f1cbebe9ef2ae3","0"
"16.62","1","b3cd9cf0532b2ad4b77934a6786bd694","b3cd9cf0532b2ad4b77934a6786bd694","0","b3cd9cf0532b2ad4b77934a6786bd694","1","1","false","b3cd9cf0532b2ad4b77934a6786bd694","0"
"93.3461538461539","1","5ff4671641570b5d4b5f3abcc1d252c3","5ff4671641570b5d4b5f3abcc1d252c3","0","5ff4671641570b5d4b5f3abcc1d252c3","1","1","false","5ff4671641570b5d4b5f3abcc1d252c3","0"
"702.0273224043718","2","ab3edfae908f2a5f9fbb685f38d27ed8","ab3edfae908f2a5f9fbb685f38d27ed8","0","ab3edfae908f2a5f9fbb685f38d27ed8","2","3","false","ab3edfae908f2a5f9fbb685f38d27ed8","0"
"41.18349619978288","1","e111eb1276c2dd4bf0c27d8cd38d2284","e111eb1276c2dd4bf0c27d8cd38d2284","0","e111eb1276c2dd4bf0c27d8cd38d2284","1","3","false","e111eb1276c2dd4bf0c27d8cd38d2284","0"
"218.6","1","cb6c8b41a859d6d79ecfd880b7b5729e","cb6c8b41a859d6d79ecfd880b7b5729e","0","cb6c8b41a859d6d79ecfd880b7b5729e","1","2","false","cb6c8b41a859d6d79ecfd880b7b5729e","0"
"8.12666666666667","2","113f55868e3a2c810145f6996fd38292","113f55868e3a2c810145f6996fd38292","0","113f55868e3a2c810145f6996fd38292","2","1","false","113f55868e3a2c810145f6996fd38292","0"
"47.7620689655172","4","a3c4dbda61c3e5c5a22b2b3413d72be1","a3c4dbda61c3e5c5a22b2b3413d72be1","0","a3c4dbda61c3e5c5a22b2b3413d72be1","4","1","false","a3c4dbda61c3e5c5a22b2b3413d72be1","0"
