"abundance","degree","Label","name","negdegree","oriID","posdegree","samplecount","selected","shared name","unknowndegree"
"53729.18999999999","1","c41c592b217276d39c834de860459941","c41c592b217276d39c834de860459941","0","c41c592b217276d39c834de860459941","1","10","false","c41c592b217276d39c834de860459941","0"
"16508.34432234428","1","e7715c722fba221b2393ed1dcf297f04","e7715c722fba221b2393ed1dcf297f04","0","e7715c722fba221b2393ed1dcf297f04","1","9","false","e7715c722fba221b2393ed1dcf297f04","0"
"187.62758620689667","1","2fb3baa9e1c3adaa402d39c4016c6d3e","2fb3baa9e1c3adaa402d39c4016c6d3e","0","2fb3baa9e1c3adaa402d39c4016c6d3e","1","9","false","2fb3baa9e1c3adaa402d39c4016c6d3e","0"
"18.93626707132022","1","b1a346a7c64166809d9049fcec36f547","b1a346a7c64166809d9049fcec36f547","0","b1a346a7c64166809d9049fcec36f547","1","2","false","b1a346a7c64166809d9049fcec36f547","0"
"130357.17933130692","1","4f49d25c3ff81e98cb1c7c319a6dd8e0","4f49d25c3ff81e98cb1c7c319a6dd8e0","0","4f49d25c3ff81e98cb1c7c319a6dd8e0","1","37","false","4f49d25c3ff81e98cb1c7c319a6dd8e0","0"
"10764.122857142851","1","9ed020f4a977c75ab7d83981f65bceff","9ed020f4a977c75ab7d83981f65bceff","0","9ed020f4a977c75ab7d83981f65bceff","1","31","false","9ed020f4a977c75ab7d83981f65bceff","0"
"6622.289230769233","1","a03e9ee7d1d2e1282bdd41a62b6205d5","a03e9ee7d1d2e1282bdd41a62b6205d5","0","a03e9ee7d1d2e1282bdd41a62b6205d5","1","29","false","a03e9ee7d1d2e1282bdd41a62b6205d5","0"
"44.5443383356071","1","f7b199762f3cb44d56d95382615ff6d9","f7b199762f3cb44d56d95382615ff6d9","0","f7b199762f3cb44d56d95382615ff6d9","1","1","false","f7b199762f3cb44d56d95382615ff6d9","0"
"52.3317757009346","1","d9536b3d0588ef5f73bd8c1f117bd2f3","d9536b3d0588ef5f73bd8c1f117bd2f3","0","d9536b3d0588ef5f73bd8c1f117bd2f3","1","1","false","d9536b3d0588ef5f73bd8c1f117bd2f3","0"
"8261.675213675224","1","03a1f2a253e2bb6a98e63effa0d193e9","03a1f2a253e2bb6a98e63effa0d193e9","0","03a1f2a253e2bb6a98e63effa0d193e9","1","9","false","03a1f2a253e2bb6a98e63effa0d193e9","0"
"3.7787610619469","1","2f93775b3a981bdb73e220bb372e19d6","2f93775b3a981bdb73e220bb372e19d6","0","2f93775b3a981bdb73e220bb372e19d6","1","1","false","2f93775b3a981bdb73e220bb372e19d6","0"
"10.8091397849462","2","bc03852b5f45c5c6ca8efc87e60a5955","bc03852b5f45c5c6ca8efc87e60a5955","0","bc03852b5f45c5c6ca8efc87e60a5955","2","1","false","bc03852b5f45c5c6ca8efc87e60a5955","0"
