"abundance","degree","Label","name","negdegree","oriID","posdegree","samplecount","selected","shared name","unknowndegree"
"5.78","1","d8ac95afd67e36781ab7f29335338c9a","d8ac95afd67e36781ab7f29335338c9a","0","d8ac95afd67e36781ab7f29335338c9a","1","1","false","d8ac95afd67e36781ab7f29335338c9a","0"
"49411.73333333334","1","e865a602634bda1dd23df3935a045780","e865a602634bda1dd23df3935a045780","0","e865a602634bda1dd23df3935a045780","1","18","false","e865a602634bda1dd23df3935a045780","0"
"2698.8466666666673","1","131493a1d50842ba65d106bbd4a44247","131493a1d50842ba65d106bbd4a44247","0","131493a1d50842ba65d106bbd4a44247","1","9","false","131493a1d50842ba65d106bbd4a44247","0"
"12.3080424886191","1","87bc96fb11c0cee6b99e53f8dc888e03","87bc96fb11c0cee6b99e53f8dc888e03","0","87bc96fb11c0cee6b99e53f8dc888e03","1","1","false","87bc96fb11c0cee6b99e53f8dc888e03","0"
"268.6890756302521","2","7c4d250917dadac7e974d556e1a74c2c","7c4d250917dadac7e974d556e1a74c2c","0","7c4d250917dadac7e974d556e1a74c2c","2","3","false","7c4d250917dadac7e974d556e1a74c2c","0"
"45.2841726618705","1","1d8a0386063ef3da7557bc76095e34ab","1d8a0386063ef3da7557bc76095e34ab","0","1d8a0386063ef3da7557bc76095e34ab","1","1","false","1d8a0386063ef3da7557bc76095e34ab","0"
"22.159375","1","daa1fabc5970f996efa1568a9628b5e2","daa1fabc5970f996efa1568a9628b5e2","0","daa1fabc5970f996efa1568a9628b5e2","1","1","false","daa1fabc5970f996efa1568a9628b5e2","0"
"18.9658848614072","2","f908d6b2d3dab6ecf46df2bc105b9eab","f908d6b2d3dab6ecf46df2bc105b9eab","0","f908d6b2d3dab6ecf46df2bc105b9eab","2","1","false","f908d6b2d3dab6ecf46df2bc105b9eab","0"
"4.22574955908289","1","cea97d3e8eb9e0230882b077c0603049","cea97d3e8eb9e0230882b077c0603049","0","cea97d3e8eb9e0230882b077c0603049","1","1","false","cea97d3e8eb9e0230882b077c0603049","0"
"26.26","1","05276dabd97bb322a736fa48f2e6a453","05276dabd97bb322a736fa48f2e6a453","0","05276dabd97bb322a736fa48f2e6a453","1","1","false","05276dabd97bb322a736fa48f2e6a453","0"
"3236.119691119691","1","427c3302e53430ab451ec0e823594f20","427c3302e53430ab451ec0e823594f20","0","427c3302e53430ab451ec0e823594f20","1","3","false","427c3302e53430ab451ec0e823594f20","0"
"35.8267419962335","2","d088d352063d1014c76cc39ffbe54824","d088d352063d1014c76cc39ffbe54824","0","d088d352063d1014c76cc39ffbe54824","2","2","false","d088d352063d1014c76cc39ffbe54824","0"
"98220.21505376344","1","f2399a63bd7f7c34a3f13f7289bf6c7f","f2399a63bd7f7c34a3f13f7289bf6c7f","0","f2399a63bd7f7c34a3f13f7289bf6c7f","1","73","false","f2399a63bd7f7c34a3f13f7289bf6c7f","0"
"2.96367521367521","1","d86bd7b7ff6ec0f5308cf7904295e95e","d86bd7b7ff6ec0f5308cf7904295e95e","0","d86bd7b7ff6ec0f5308cf7904295e95e","1","1","false","d86bd7b7ff6ec0f5308cf7904295e95e","0"
"6.16182572614108","1","a969c8ad4cddad06b7fbcd07ff420412","a969c8ad4cddad06b7fbcd07ff420412","0","a969c8ad4cddad06b7fbcd07ff420412","1","1","false","a969c8ad4cddad06b7fbcd07ff420412","0"
"6874.929999999999","1","51739d5203376970f22aa15e1c6a3dbf","51739d5203376970f22aa15e1c6a3dbf","0","51739d5203376970f22aa15e1c6a3dbf","1","5","false","51739d5203376970f22aa15e1c6a3dbf","0"
"43.2150170648464","2","7e3ffefd84725bcb023d920860d0ad49","7e3ffefd84725bcb023d920860d0ad49","0","7e3ffefd84725bcb023d920860d0ad49","2","1","false","7e3ffefd84725bcb023d920860d0ad49","0"
"4.76","1","c1654e68f51b4ab683a54b2f2369e0ab","c1654e68f51b4ab683a54b2f2369e0ab","0","c1654e68f51b4ab683a54b2f2369e0ab","1","1","false","c1654e68f51b4ab683a54b2f2369e0ab","0"
"333.27","1","568c9b76cfd27c6f35402c91803a6ac3","568c9b76cfd27c6f35402c91803a6ac3","0","568c9b76cfd27c6f35402c91803a6ac3","1","1","false","568c9b76cfd27c6f35402c91803a6ac3","0"
"5.43857142857143","1","4675acbec5a9f3dfe86a480b397786f0","4675acbec5a9f3dfe86a480b397786f0","0","4675acbec5a9f3dfe86a480b397786f0","1","1","false","4675acbec5a9f3dfe86a480b397786f0","0"
"551.831501831502","1","4e5c80f69c75bf707653f4b7d9fafd35","4e5c80f69c75bf707653f4b7d9fafd35","0","4e5c80f69c75bf707653f4b7d9fafd35","1","1","false","4e5c80f69c75bf707653f4b7d9fafd35","0"
