"abundance","degree","Label","name","negdegree","oriID","posdegree","samplecount","selected","shared name","unknowndegree"
"104.09328358208961","2","5e2de2275c3789c8ce87f00dd578c5a8","5e2de2275c3789c8ce87f00dd578c5a8","0","5e2de2275c3789c8ce87f00dd578c5a8","2","3","false","5e2de2275c3789c8ce87f00dd578c5a8","0"
"263.13200000000006","1","15da483c47ce0f988dc19a31d44e9f47","15da483c47ce0f988dc19a31d44e9f47","0","15da483c47ce0f988dc19a31d44e9f47","1","7","false","15da483c47ce0f988dc19a31d44e9f47","0"
"46.14130434782609","1","9b4685dd3fb5ffeb6f39f4d86dc4e758","9b4685dd3fb5ffeb6f39f4d86dc4e758","0","9b4685dd3fb5ffeb6f39f4d86dc4e758","1","3","false","9b4685dd3fb5ffeb6f39f4d86dc4e758","0"
"14.27428571428571","1","3975c0edaf2f868cd0d5bbe52261f4e2","3975c0edaf2f868cd0d5bbe52261f4e2","0","3975c0edaf2f868cd0d5bbe52261f4e2","1","5","false","3975c0edaf2f868cd0d5bbe52261f4e2","0"
"22.512","1","4ad25c0d804b0bc67e8108b562d5d99f","4ad25c0d804b0bc67e8108b562d5d99f","0","4ad25c0d804b0bc67e8108b562d5d99f","1","4","false","4ad25c0d804b0bc67e8108b562d5d99f","0"
"24.02588235294117","1","70f115d154646a3be05ac7eb15e1d6c3","70f115d154646a3be05ac7eb15e1d6c3","0","70f115d154646a3be05ac7eb15e1d6c3","1","6","false","70f115d154646a3be05ac7eb15e1d6c3","0"
"403.893069306931","3","0f9a15d5f90df2d074590dcd9ce43769","0f9a15d5f90df2d074590dcd9ce43769","0","0f9a15d5f90df2d074590dcd9ce43769","3","1","false","0f9a15d5f90df2d074590dcd9ce43769","0"
"248.43510638297897","1","41f26c4f0af3f73b3c6a51e1cf16f3d0","41f26c4f0af3f73b3c6a51e1cf16f3d0","0","41f26c4f0af3f73b3c6a51e1cf16f3d0","1","6","false","41f26c4f0af3f73b3c6a51e1cf16f3d0","0"
"52853.91","1","ec37cb699213967ae145ff64f98e2977","ec37cb699213967ae145ff64f98e2977","0","ec37cb699213967ae145ff64f98e2977","1","19","false","ec37cb699213967ae145ff64f98e2977","0"
"34334.89719626169","1","66ef2273e4c51e61cdc6f6242d4c4701","66ef2273e4c51e61cdc6f6242d4c4701","0","66ef2273e4c51e61cdc6f6242d4c4701","1","25","false","66ef2273e4c51e61cdc6f6242d4c4701","0"
"142.6301369863017","1","bc76d74776863293d9fd0e35c572f6e0","bc76d74776863293d9fd0e35c572f6e0","0","bc76d74776863293d9fd0e35c572f6e0","1","5","false","bc76d74776863293d9fd0e35c572f6e0","0"
"68659.95555555559","1","ec732db6fcee5e9a331713cda9f21753","ec732db6fcee5e9a331713cda9f21753","0","ec732db6fcee5e9a331713cda9f21753","1","30","false","ec732db6fcee5e9a331713cda9f21753","0"
"11453.45333333334","1","d5451f8112e0765c8574042d9fd0b500","d5451f8112e0765c8574042d9fd0b500","0","d5451f8112e0765c8574042d9fd0b500","1","12","false","d5451f8112e0765c8574042d9fd0b500","0"
"161.94504416094207","1","7174b8af47d3fdddbc8cc7473c440b85","7174b8af47d3fdddbc8cc7473c440b85","0","7174b8af47d3fdddbc8cc7473c440b85","1","16","false","7174b8af47d3fdddbc8cc7473c440b85","0"
"246.3895027624309","1","0a47c8b4a952345ae6f513786e026d91","0a47c8b4a952345ae6f513786e026d91","0","0a47c8b4a952345ae6f513786e026d91","1","16","false","0a47c8b4a952345ae6f513786e026d91","0"
"8.70110701107011","1","b315420fb1c17d4bfbd7a738d50f4d53","b315420fb1c17d4bfbd7a738d50f4d53","0","b315420fb1c17d4bfbd7a738d50f4d53","1","1","false","b315420fb1c17d4bfbd7a738d50f4d53","0"
"81.71794871794874","1","2e2cd60905283d71907f408f57d94912","2e2cd60905283d71907f408f57d94912","0","2e2cd60905283d71907f408f57d94912","1","5","false","2e2cd60905283d71907f408f57d94912","0"
