"abundance","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","degree","Eccentricity","IsSingleNode","Label","name","negdegree","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","oriID","PartnerOfMultiEdgedNodePairs","posdegree","Radiality","samplecount","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","unknowndegree"
"85.515","1.5","0.0","0.6666666666666666","0.0","1","2","false","f42f309e96093b53eb6abf438d9a10bc","f42f309e96093b53eb6abf438d9a10bc","0","2.0","0","1","f42f309e96093b53eb6abf438d9a10bc","0","1","0.75","1","false","0","f42f309e96093b53eb6abf438d9a10bc","0","0.0","0"
"28.35781544256125","4.785714285714286","0.0","0.208955223880597","0.0","1","8","false","ca77a35e33b85908445ce6a36adcf035","ca77a35e33b85908445ce6a36adcf035","0","5.0","0","1","ca77a35e33b85908445ce6a36adcf035","0","1","0.45918367346938777","3","false","0","ca77a35e33b85908445ce6a36adcf035","0","0.0","0"
"2950.7700000000004","9.50632911392405","0.0","0.10519307589880161","0.0","1","25","false","2d4133f0aeb6235934ebab649c5273d9","2d4133f0aeb6235934ebab649c5273d9","0","17.0","0","1","2d4133f0aeb6235934ebab649c5273d9","0","1","0.5746835443037975","4","false","0","2d4133f0aeb6235934ebab649c5273d9","0","0.0","0"
"10115.626373626368","11.962025316455696","0.0","0.0835978835978836","0.0","1","20","false","54634b06c245c9ee280cb15ae29f04e0","54634b06c245c9ee280cb15ae29f04e0","0","4.0","0","1","54634b06c245c9ee280cb15ae29f04e0","0","1","0.4518987341772152","2","false","0","54634b06c245c9ee280cb15ae29f04e0","0","0.0","0"
"3420.0614754098333","10.69620253164557","0.0","0.09349112426035502","1.0","2","22","false","bcf281df3f3dd0896821d1413ddf09cd","bcf281df3f3dd0896821d1413ddf09cd","0","4.5","0","2","bcf281df3f3dd0896821d1413ddf09cd","0","2","0.5151898734177215","10","false","0","bcf281df3f3dd0896821d1413ddf09cd","0","0.75","0"
"1921.4564564564569","1.0","0.0","1.0","0.0","1","1","false","3eea1f55308bfb2a0862302d6096fd31","3eea1f55308bfb2a0862302d6096fd31","0","1.0","0","1","3eea1f55308bfb2a0862302d6096fd31","0","1","1.0","13","false","0","3eea1f55308bfb2a0862302d6096fd31","0","0.0","0"
"1901.8198198198204","1.0","0.0","1.0","0.0","1","1","false","02ca048f22fccf96ca553ea4ab903f16","02ca048f22fccf96ca553ea4ab903f16","0","1.0","0","1","02ca048f22fccf96ca553ea4ab903f16","0","1","1.0","15","false","0","02ca048f22fccf96ca553ea4ab903f16","0","0.0","0"
"618527.1862068964","1.0","0.0","1.0","0.0","1","1","false","ceeaa05c3682b56bfff922311a6f6923","ceeaa05c3682b56bfff922311a6f6923","0","1.0","0","1","ceeaa05c3682b56bfff922311a6f6923","0","1","1.0","158","false","0","ceeaa05c3682b56bfff922311a6f6923","0","0.0","0"
"613166.7344827587","1.0","0.0","1.0","0.0","1","1","false","eca0fdbd027ad8f750dac59ab54ccaad","eca0fdbd027ad8f750dac59ab54ccaad","0","1.0","0","1","eca0fdbd027ad8f750dac59ab54ccaad","0","1","1.0","168","false","0","eca0fdbd027ad8f750dac59ab54ccaad","0","0.0","0"
"120.06990881458972","9.098101265822784","0.0","0.10991304347826088","0.0","1","17","false","639043adfa294a5b541b57a18b410f13","639043adfa294a5b541b57a18b410f13","0","9.0","0","1","639043adfa294a5b541b57a18b410f13","0","1","0.5950949367088608","4","false","0","639043adfa294a5b541b57a18b410f13","0","0.0","0"
