"cooc_method","interaction","interactionType","Label","name","pval","selected","shared interaction","shared name","weight"
"correl_spearman","","copresence","f0a55e9c32537606a3ef89d5db7990d2->2207479b72b90b6f8c7db14ca0f1cec2","f0a55e9c32537606a3ef89d5db7990d2->2207479b72b90b6f8c7db14ca0f1cec2=correl_spearman","1.4934720127257606E-12","false","","f0a55e9c32537606a3ef89d5db7990d2->2207479b72b90b6f8c7db14ca0f1cec2=correl_spearman","0.78726045"
"correl_spearman","","copresence","f0a55e9c32537606a3ef89d5db7990d2->f6fc40555070f0f327f2ebddd2c07e0a","f0a55e9c32537606a3ef89d5db7990d2->f6fc40555070f0f327f2ebddd2c07e0a=correl_spearman","2.012279676222306E-9","false","","f0a55e9c32537606a3ef89d5db7990d2->f6fc40555070f0f327f2ebddd2c07e0a=correl_spearman","0.71492035"
"correl_spearman","","copresence","f0a55e9c32537606a3ef89d5db7990d2->53aa5d3b410a7f11ed05cc0271a5429e","f0a55e9c32537606a3ef89d5db7990d2->53aa5d3b410a7f11ed05cc0271a5429e=correl_spearman","2.012279676222306E-9","false","","f0a55e9c32537606a3ef89d5db7990d2->53aa5d3b410a7f11ed05cc0271a5429e=correl_spearman","0.71492035"
"correl_spearman","","copresence","f0a55e9c32537606a3ef89d5db7990d2->2c336693c23fd6d79bfce4ffcea05806","f0a55e9c32537606a3ef89d5db7990d2->2c336693c23fd6d79bfce4ffcea05806=correl_spearman","2.012279676222306E-9","false","","f0a55e9c32537606a3ef89d5db7990d2->2c336693c23fd6d79bfce4ffcea05806=correl_spearman","0.71492035"
"correl_spearman","","copresence","f0a55e9c32537606a3ef89d5db7990d2->b3fa3495b48bd1ade22161a7e93c51d0","f0a55e9c32537606a3ef89d5db7990d2->b3fa3495b48bd1ade22161a7e93c51d0=correl_spearman","2.012279676222306E-9","false","","f0a55e9c32537606a3ef89d5db7990d2->b3fa3495b48bd1ade22161a7e93c51d0=correl_spearman","0.71492035"
"correl_spearman","","copresence","f0a55e9c32537606a3ef89d5db7990d2->ecc7e6cc76c456e991bd8c96271fa1d0","f0a55e9c32537606a3ef89d5db7990d2->ecc7e6cc76c456e991bd8c96271fa1d0=correl_spearman","1.3509193763638905E-12","false","","f0a55e9c32537606a3ef89d5db7990d2->ecc7e6cc76c456e991bd8c96271fa1d0=correl_spearman","0.78807584"
"correl_spearman","","copresence","f0a55e9c32537606a3ef89d5db7990d2->e9826b70457dfff08f6d6baffd2bb301","f0a55e9c32537606a3ef89d5db7990d2->e9826b70457dfff08f6d6baffd2bb301=correl_spearman","2.012279676222306E-9","false","","f0a55e9c32537606a3ef89d5db7990d2->e9826b70457dfff08f6d6baffd2bb301=correl_spearman","0.71492035"
"correl_spearman","","copresence","f0a55e9c32537606a3ef89d5db7990d2->ecbc901bf2e91e2e8ba704cd60abb030","f0a55e9c32537606a3ef89d5db7990d2->ecbc901bf2e91e2e8ba704cd60abb030=correl_spearman","2.012279676222306E-9","false","","f0a55e9c32537606a3ef89d5db7990d2->ecbc901bf2e91e2e8ba704cd60abb030=correl_spearman","0.71492035"
"correl_spearman","","copresence","6d3ae28417e3f5ae507a6d029d2bf005->ce21e2cef6eb44c20992ff7ef5ab0fad","6d3ae28417e3f5ae507a6d029d2bf005->ce21e2cef6eb44c20992ff7ef5ab0fad=correl_spearman","2.7239233091336246E-10","false","","6d3ae28417e3f5ae507a6d029d2bf005->ce21e2cef6eb44c20992ff7ef5ab0fad=correl_spearman","0.73812597"
"correl_spearman","","copresence","6d3ae28417e3f5ae507a6d029d2bf005->a3d0e17a24f1673f0e00b0a573b7d048","6d3ae28417e3f5ae507a6d029d2bf005->a3d0e17a24f1673f0e00b0a573b7d048=correl_spearman","1.0957901253050295E-9","false","","6d3ae28417e3f5ae507a6d029d2bf005->a3d0e17a24f1673f0e00b0a573b7d048=correl_spearman","0.72227663"
"correl_spearman","","copresence","6d3ae28417e3f5ae507a6d029d2bf005->c73c6506f94582b1de12ec56976d051f","6d3ae28417e3f5ae507a6d029d2bf005->c73c6506f94582b1de12ec56976d051f=correl_spearman","5.8894724652702735E-9","false","","6d3ae28417e3f5ae507a6d029d2bf005->c73c6506f94582b1de12ec56976d051f=correl_spearman","0.70121322"
"correl_spearman","","copresence","6d3ae28417e3f5ae507a6d029d2bf005->8bc699c0ba7d0e08808ef4f497559624","6d3ae28417e3f5ae507a6d029d2bf005->8bc699c0ba7d0e08808ef4f497559624=correl_spearman","5.445521811253684E-9","false","","6d3ae28417e3f5ae507a6d029d2bf005->8bc699c0ba7d0e08808ef4f497559624=correl_spearman","0.70224574"
"correl_spearman","","copresence","6d3ae28417e3f5ae507a6d029d2bf005->5b41c1baf81533ec69af26fe31fa54bc","6d3ae28417e3f5ae507a6d029d2bf005->5b41c1baf81533ec69af26fe31fa54bc=correl_spearman","0.0","false","","6d3ae28417e3f5ae507a6d029d2bf005->5b41c1baf81533ec69af26fe31fa54bc=correl_spearman","0.87514308"
"correl_spearman","","copresence","6d3ae28417e3f5ae507a6d029d2bf005->3375e708905055bf719d94924ad26e61","6d3ae28417e3f5ae507a6d029d2bf005->3375e708905055bf719d94924ad26e61=correl_spearman","1.0957901253050295E-9","false","","6d3ae28417e3f5ae507a6d029d2bf005->3375e708905055bf719d94924ad26e61=correl_spearman","0.72227663"
"correl_spearman","","copresence","6d3ae28417e3f5ae507a6d029d2bf005->f47724eb0b3e3f9a78514cbbbc88add2","6d3ae28417e3f5ae507a6d029d2bf005->f47724eb0b3e3f9a78514cbbbc88add2=correl_spearman","1.1102230246251565E-16","false","","6d3ae28417e3f5ae507a6d029d2bf005->f47724eb0b3e3f9a78514cbbbc88add2=correl_spearman","0.84920418"
"correl_spearman","","copresence","6d3ae28417e3f5ae507a6d029d2bf005->21da49701ccfc32c01a63b430e78d5f2","6d3ae28417e3f5ae507a6d029d2bf005->21da49701ccfc32c01a63b430e78d5f2=correl_spearman","9.119777155675024E-10","false","","6d3ae28417e3f5ae507a6d029d2bf005->21da49701ccfc32c01a63b430e78d5f2=correl_spearman","0.72444502"
"correl_spearman","","copresence","6d3ae28417e3f5ae507a6d029d2bf005->9aefd12519f64dc10da63ed744e962a0","6d3ae28417e3f5ae507a6d029d2bf005->9aefd12519f64dc10da63ed744e962a0=correl_spearman","5.927924817683561E-12","false","","6d3ae28417e3f5ae507a6d029d2bf005->9aefd12519f64dc10da63ed744e962a0=correl_spearman","0.77560271"
"correl_spearman","","copresence","65f695d6b5edc3d0bb8f2cb7c8e5427e->f47724eb0b3e3f9a78514cbbbc88add2","65f695d6b5edc3d0bb8f2cb7c8e5427e->f47724eb0b3e3f9a78514cbbbc88add2=correl_spearman","6.8833827526759706E-15","false","","65f695d6b5edc3d0bb8f2cb7c8e5427e->f47724eb0b3e3f9a78514cbbbc88add2=correl_spearman","0.82558385"
"correl_spearman","","copresence","65f695d6b5edc3d0bb8f2cb7c8e5427e->5df1f0d156ada02c9de28a70ff4b9e50","65f695d6b5edc3d0bb8f2cb7c8e5427e->5df1f0d156ada02c9de28a70ff4b9e50=correl_spearman","2.012279676222306E-9","false","","65f695d6b5edc3d0bb8f2cb7c8e5427e->5df1f0d156ada02c9de28a70ff4b9e50=correl_spearman","0.71492035"
"correl_spearman","","copresence","65f695d6b5edc3d0bb8f2cb7c8e5427e->8406049b32cf74653bf70e0da6d14316","65f695d6b5edc3d0bb8f2cb7c8e5427e->8406049b32cf74653bf70e0da6d14316=correl_spearman","2.012279676222306E-9","false","","65f695d6b5edc3d0bb8f2cb7c8e5427e->8406049b32cf74653bf70e0da6d14316=correl_spearman","0.71492035"
"correl_spearman","","copresence","65f695d6b5edc3d0bb8f2cb7c8e5427e->345d41160c827ee9344bbf0b4ba2a2c7","65f695d6b5edc3d0bb8f2cb7c8e5427e->345d41160c827ee9344bbf0b4ba2a2c7=correl_spearman","2.012279676222306E-9","false","","65f695d6b5edc3d0bb8f2cb7c8e5427e->345d41160c827ee9344bbf0b4ba2a2c7=correl_spearman","0.71492035"
"correl_spearman","","copresence","65f695d6b5edc3d0bb8f2cb7c8e5427e->6d3ae28417e3f5ae507a6d029d2bf005","65f695d6b5edc3d0bb8f2cb7c8e5427e->6d3ae28417e3f5ae507a6d029d2bf005=correl_spearman","3.798610537231184E-9","false","","65f695d6b5edc3d0bb8f2cb7c8e5427e->6d3ae28417e3f5ae507a6d029d2bf005=correl_spearman","0.70692423"
"correl_spearman","","copresence","c1464c1f70217db85f35ff802e3c4293->a6f8755b149b98b1735c0fc5e9365ca4","c1464c1f70217db85f35ff802e3c4293->a6f8755b149b98b1735c0fc5e9365ca4=correl_spearman","1.3509193763638905E-12","false","","c1464c1f70217db85f35ff802e3c4293->a6f8755b149b98b1735c0fc5e9365ca4=correl_spearman","0.78807584"
"correl_spearman","","copresence","c1464c1f70217db85f35ff802e3c4293->a2bcc7e0c54e254f74be558c1321d326","c1464c1f70217db85f35ff802e3c4293->a2bcc7e0c54e254f74be558c1321d326=correl_spearman","2.012279676222306E-9","false","","c1464c1f70217db85f35ff802e3c4293->a2bcc7e0c54e254f74be558c1321d326=correl_spearman","0.71492035"
"correl_spearman","","copresence","c1464c1f70217db85f35ff802e3c4293->64b9a8cc5d461a7c8cb415ee628b2a35","c1464c1f70217db85f35ff802e3c4293->64b9a8cc5d461a7c8cb415ee628b2a35=correl_spearman","2.012279676222306E-9","false","","c1464c1f70217db85f35ff802e3c4293->64b9a8cc5d461a7c8cb415ee628b2a35=correl_spearman","0.71492035"
"correl_spearman","","copresence","c1464c1f70217db85f35ff802e3c4293->5f3c6f7488e18f38ac99702a02e6556c","c1464c1f70217db85f35ff802e3c4293->5f3c6f7488e18f38ac99702a02e6556c=correl_spearman","2.012279676222306E-9","false","","c1464c1f70217db85f35ff802e3c4293->5f3c6f7488e18f38ac99702a02e6556c=correl_spearman","0.71492035"
"correl_spearman","","copresence","c1464c1f70217db85f35ff802e3c4293->37e3206cf84aa4c4bd84630af218466c","c1464c1f70217db85f35ff802e3c4293->37e3206cf84aa4c4bd84630af218466c=correl_spearman","2.012279676222306E-9","false","","c1464c1f70217db85f35ff802e3c4293->37e3206cf84aa4c4bd84630af218466c=correl_spearman","0.71492035"
"correl_spearman","","copresence","c3903abd59161829dc2273e1287c8bd0->c63877fd14c016a7b0f85a3c34129485","c3903abd59161829dc2273e1287c8bd0->c63877fd14c016a7b0f85a3c34129485=correl_spearman","2.012279676222306E-9","false","","c3903abd59161829dc2273e1287c8bd0->c63877fd14c016a7b0f85a3c34129485=correl_spearman","0.71492035"
"correl_spearman","","copresence","c3903abd59161829dc2273e1287c8bd0->37e3206cf84aa4c4bd84630af218466c","c3903abd59161829dc2273e1287c8bd0->37e3206cf84aa4c4bd84630af218466c=correl_spearman","2.012279676222306E-9","false","","c3903abd59161829dc2273e1287c8bd0->37e3206cf84aa4c4bd84630af218466c=correl_spearman","0.71492035"
"correl_spearman","","copresence","c3903abd59161829dc2273e1287c8bd0->a6f8755b149b98b1735c0fc5e9365ca4","c3903abd59161829dc2273e1287c8bd0->a6f8755b149b98b1735c0fc5e9365ca4=correl_spearman","1.3509193763638905E-12","false","","c3903abd59161829dc2273e1287c8bd0->a6f8755b149b98b1735c0fc5e9365ca4=correl_spearman","0.78807584"
"correl_spearman","","copresence","c3903abd59161829dc2273e1287c8bd0->58a76d16741d7355702d4f5d8a893951","c3903abd59161829dc2273e1287c8bd0->58a76d16741d7355702d4f5d8a893951=correl_spearman","2.012279676222306E-9","false","","c3903abd59161829dc2273e1287c8bd0->58a76d16741d7355702d4f5d8a893951=correl_spearman","0.71492035"
"correl_spearman","","copresence","c3903abd59161829dc2273e1287c8bd0->5f3c6f7488e18f38ac99702a02e6556c","c3903abd59161829dc2273e1287c8bd0->5f3c6f7488e18f38ac99702a02e6556c=correl_spearman","2.012279676222306E-9","false","","c3903abd59161829dc2273e1287c8bd0->5f3c6f7488e18f38ac99702a02e6556c=correl_spearman","0.71492035"
"correl_spearman","","copresence","7a2547884df39c5b81ba39997eecacdf->b95459ef51b6854ce66a3eab2c773a74","7a2547884df39c5b81ba39997eecacdf->b95459ef51b6854ce66a3eab2c773a74=correl_spearman","2.012279676222306E-9","false","","7a2547884df39c5b81ba39997eecacdf->b95459ef51b6854ce66a3eab2c773a74=correl_spearman","0.71492035"
"correl_spearman","","copresence","7a2547884df39c5b81ba39997eecacdf->c1464c1f70217db85f35ff802e3c4293","7a2547884df39c5b81ba39997eecacdf->c1464c1f70217db85f35ff802e3c4293=correl_spearman","2.012279676222306E-9","false","","7a2547884df39c5b81ba39997eecacdf->c1464c1f70217db85f35ff802e3c4293=correl_spearman","0.71492035"
"correl_spearman","","copresence","7a2547884df39c5b81ba39997eecacdf->c3903abd59161829dc2273e1287c8bd0","7a2547884df39c5b81ba39997eecacdf->c3903abd59161829dc2273e1287c8bd0=correl_spearman","2.012279676222306E-9","false","","7a2547884df39c5b81ba39997eecacdf->c3903abd59161829dc2273e1287c8bd0=correl_spearman","0.71492035"
"correl_spearman","","copresence","d7480d6168032b229fec534783eeaa0e->98a40e0808b6e320d5fa027943e8103a","d7480d6168032b229fec534783eeaa0e->98a40e0808b6e320d5fa027943e8103a=correl_spearman","1.5644490147792567E-9","false","","d7480d6168032b229fec534783eeaa0e->98a40e0808b6e320d5fa027943e8103a=correl_spearman","0.71800098"
"correl_spearman","","copresence","d7480d6168032b229fec534783eeaa0e->b2592d541d9f2c9646335251acd88e0c","d7480d6168032b229fec534783eeaa0e->b2592d541d9f2c9646335251acd88e0c=correl_spearman","1.3509193763638905E-12","false","","d7480d6168032b229fec534783eeaa0e->b2592d541d9f2c9646335251acd88e0c=correl_spearman","0.78807584"
"correl_spearman","","copresence","d7480d6168032b229fec534783eeaa0e->59bec76d4457a0b9dc61e0ab2629d682","d7480d6168032b229fec534783eeaa0e->59bec76d4457a0b9dc61e0ab2629d682=correl_spearman","3.4074965071795305E-12","false","","d7480d6168032b229fec534783eeaa0e->59bec76d4457a0b9dc61e0ab2629d682=correl_spearman","0.78038948"
