"cooc_method","EdgeBetweenness","interaction","interactionType","Label","name","pval","selected","shared interaction","shared name","weight"
"correl_spearman","8.0","","copresence","21043b06628dd0370699dd2cf7a0ac9d->8337f7d172e3e29fa58844544fc3b539","21043b06628dd0370699dd2cf7a0ac9d->8337f7d172e3e29fa58844544fc3b539=correl_spearman","4.218847493575595E-15","false","","21043b06628dd0370699dd2cf7a0ac9d->8337f7d172e3e29fa58844544fc3b539=correl_spearman","0.79167189"
"correl_spearman","70.85714285714285","","copresence","c960add18786a09fadf156ee1d01ad93->93c03f31a2e6d9860c616e973d0d25ad","c960add18786a09fadf156ee1d01ad93->93c03f31a2e6d9860c616e973d0d25ad=correl_spearman","3.538058734875449E-12","false","","c960add18786a09fadf156ee1d01ad93->93c03f31a2e6d9860c616e973d0d25ad=correl_spearman","0.74013223"
"correl_spearman","4.0","","copresence","ddbe19d07a4e55cc7b2fbfad276ac69c->3431376795a43c80dd5e881d71b68da0","ddbe19d07a4e55cc7b2fbfad276ac69c->3431376795a43c80dd5e881d71b68da0=correl_spearman","1.1584067038938883E-12","false","","ddbe19d07a4e55cc7b2fbfad276ac69c->3431376795a43c80dd5e881d71b68da0=correl_spearman","0.74987112"
"correl_spearman","2.0","","copresence","a1f3293b405f9b7825bd410686363ebd->d24a575ffabe78c7b08b04a76c59ed4e","a1f3293b405f9b7825bd410686363ebd->d24a575ffabe78c7b08b04a76c59ed4e=correl_spearman","0.0","false","","a1f3293b405f9b7825bd410686363ebd->d24a575ffabe78c7b08b04a76c59ed4e=correl_spearman","1.0"
"correl_spearman","290.0","","copresence","1d6726c8679267b4460de29f501d8fc4->83d4d14da765860fe681349fc6d8b39d","1d6726c8679267b4460de29f501d8fc4->83d4d14da765860fe681349fc6d8b39d=correl_spearman","2.220446049250313E-16","false","","1d6726c8679267b4460de29f501d8fc4->83d4d14da765860fe681349fc6d8b39d=correl_spearman","0.8088069"
"correl_spearman","2.0","","copresence","e59263bb85077ce53df75c4f7474e8a0->6b2d24cd793fa5ae98b705c0d8806b24","e59263bb85077ce53df75c4f7474e8a0->6b2d24cd793fa5ae98b705c0d8806b24=correl_spearman","1.4432899320127035E-15","false","","e59263bb85077ce53df75c4f7474e8a0->6b2d24cd793fa5ae98b705c0d8806b24=correl_spearman","0.79858373"
"correl_spearman","155.2123108330005","","copresence","a0147cd37d1f7feda05fce4f42e17822->46605a92c3dc30f667133591cd03eaa5","a0147cd37d1f7feda05fce4f42e17822->46605a92c3dc30f667133591cd03eaa5=correl_spearman","1.6111556533360272E-11","false","","a0147cd37d1f7feda05fce4f42e17822->46605a92c3dc30f667133591cd03eaa5=correl_spearman","0.72601688"
"correl_spearman","2.0","","copresence","65f695d6b5edc3d0bb8f2cb7c8e5427e->a97a92748f86075ad7148bbc5164e8c3","65f695d6b5edc3d0bb8f2cb7c8e5427e->a97a92748f86075ad7148bbc5164e8c3=correl_spearman","1.7726631273973226E-10","false","","65f695d6b5edc3d0bb8f2cb7c8e5427e->a97a92748f86075ad7148bbc5164e8c3=correl_spearman","0.70131605"
"correl_spearman","264.0","","copresence","871b7be68ca52f30fb807f32a7148f6b->eb6c107a94c2ba81de943c2255655e43","871b7be68ca52f30fb807f32a7148f6b->eb6c107a94c2ba81de943c2255655e43=correl_spearman","1.0626632906962641E-10","false","","871b7be68ca52f30fb807f32a7148f6b->eb6c107a94c2ba81de943c2255655e43=correl_spearman","0.70685188"
"correl_spearman","8.0","","copresence","263dd6480a6ea4db6a99efa02bcdb0db->8337f7d172e3e29fa58844544fc3b539","263dd6480a6ea4db6a99efa02bcdb0db->8337f7d172e3e29fa58844544fc3b539=correl_spearman","3.6699976391219025E-11","false","","263dd6480a6ea4db6a99efa02bcdb0db->8337f7d172e3e29fa58844544fc3b539=correl_spearman","0.71788418"
"correl_spearman","366.0","","copresence","d86bd7b7ff6ec0f5308cf7904295e95e->67ee6992f6c52a18308c3dbd4d36c22d","d86bd7b7ff6ec0f5308cf7904295e95e->67ee6992f6c52a18308c3dbd4d36c22d=correl_spearman","5.572309280665877E-11","false","","d86bd7b7ff6ec0f5308cf7904295e95e->67ee6992f6c52a18308c3dbd4d36c22d=correl_spearman","0.71362403"
"correl_spearman","94.0","","copresence","cd611c2e479dfd7f23747f6bb4107de6->c289edb2e38226bfdf611552375c6fee","cd611c2e479dfd7f23747f6bb4107de6->c289edb2e38226bfdf611552375c6fee=correl_spearman","6.912603822684105E-11","false","","cd611c2e479dfd7f23747f6bb4107de6->c289edb2e38226bfdf611552375c6fee=correl_spearman","0.71138859"
"correl_spearman","264.0","","copresence","095c18ce75acdc5d096dbaff2ea248b0->eb6c107a94c2ba81de943c2255655e43","095c18ce75acdc5d096dbaff2ea248b0->eb6c107a94c2ba81de943c2255655e43=correl_spearman","2.0302426406715313E-11","false","","095c18ce75acdc5d096dbaff2ea248b0->eb6c107a94c2ba81de943c2255655e43=correl_spearman","0.7237675"
"correl_spearman","2131.5266067039765","","copresence","64033014a67e2c506d4594d910a2e1c4->38b9a6996233b9f78386caca5beef634","64033014a67e2c506d4594d910a2e1c4->38b9a6996233b9f78386caca5beef634=correl_spearman","0.0","false","","64033014a67e2c506d4594d910a2e1c4->38b9a6996233b9f78386caca5beef634=correl_spearman","0.82350221"
"correl_spearman","2.0","","copresence","bf645dd9cbf4173070c495585b4904c7->346b428e5eed31e4d84bba059ce83ebd","bf645dd9cbf4173070c495585b4904c7->346b428e5eed31e4d84bba059ce83ebd=correl_spearman","1.2540191107746068E-11","false","","bf645dd9cbf4173070c495585b4904c7->346b428e5eed31e4d84bba059ce83ebd=correl_spearman","0.72842524"
"correl_spearman","264.0","","copresence","c1654e68f51b4ab683a54b2f2369e0ab->bc76d74776863293d9fd0e35c572f6e0","c1654e68f51b4ab683a54b2f2369e0ab->bc76d74776863293d9fd0e35c572f6e0=correl_spearman","5.572309280665877E-11","false","","c1654e68f51b4ab683a54b2f2369e0ab->bc76d74776863293d9fd0e35c572f6e0=correl_spearman","0.71362403"
"correl_spearman","2.0","","copresence","8efb0ba83182c7beca8a5d87e4f240c8->74ce7ffcdbd4eb635540a500b2cd02eb","8efb0ba83182c7beca8a5d87e4f240c8->74ce7ffcdbd4eb635540a500b2cd02eb=correl_spearman","0.0","false","","8efb0ba83182c7beca8a5d87e4f240c8->74ce7ffcdbd4eb635540a500b2cd02eb=correl_spearman","0.83237287"
"correl_spearman","94.0","","mutualExclusion","affbf2c1be9ca467eb201941d9782b47->65af148eb83971244648cd8f8f3a5d74","affbf2c1be9ca467eb201941d9782b47->65af148eb83971244648cd8f8f3a5d74=correl_spearman","3.948508187079369E-12","false","","affbf2c1be9ca467eb201941d9782b47->65af148eb83971244648cd8f8f3a5d74=correl_spearman","-0.73914563"
"correl_spearman","366.0000000000001","","copresence","b226ab3af095b51fbf6d0060aa2f4a20->9ca38cea75b96ad0741c8adf19b85e64","b226ab3af095b51fbf6d0060aa2f4a20->9ca38cea75b96ad0741c8adf19b85e64=correl_spearman","5.572309280665877E-11","false","","b226ab3af095b51fbf6d0060aa2f4a20->9ca38cea75b96ad0741c8adf19b85e64=correl_spearman","0.71362403"
"correl_spearman","2.0","","copresence","9ff977bafc23ff09f4c5bd30d5827b9e->3ecccc11b46319544f36e8cb3508b4c3","9ff977bafc23ff09f4c5bd30d5827b9e->3ecccc11b46319544f36e8cb3508b4c3=correl_spearman","5.572309280665877E-11","false","","9ff977bafc23ff09f4c5bd30d5827b9e->3ecccc11b46319544f36e8cb3508b4c3=correl_spearman","0.71362403"
"correl_spearman","2.0","","copresence","f77ee6cc166f7a39578a47f943c0338d->d365ee3ab244a7cde3fbd13e2b3c2f3e","f77ee6cc166f7a39578a47f943c0338d->d365ee3ab244a7cde3fbd13e2b3c2f3e=correl_spearman","0.0","false","","f77ee6cc166f7a39578a47f943c0338d->d365ee3ab244a7cde3fbd13e2b3c2f3e=correl_spearman","0.82824027"
"correl_spearman","263.99999999999994","","copresence","6aff8f85076c751872187d0cb7c90c54->56d1ce686d8bb5c2e1ee24f8939cf320","6aff8f85076c751872187d0cb7c90c54->56d1ce686d8bb5c2e1ee24f8939cf320=correl_spearman","0.0","false","","6aff8f85076c751872187d0cb7c90c54->56d1ce686d8bb5c2e1ee24f8939cf320=correl_spearman","0.82350221"
"correl_spearman","366.0000000000001","","copresence","5d3466c8928e35dc14e65d47886ef112->da10251157a4659a0d188762b5b4b2f2","5d3466c8928e35dc14e65d47886ef112->da10251157a4659a0d188762b5b4b2f2=correl_spearman","3.552713678800501E-15","false","","5d3466c8928e35dc14e65d47886ef112->da10251157a4659a0d188762b5b4b2f2=correl_spearman","0.79298119"
"correl_spearman","264.0","","copresence","8863e09dcc318b1bb53f29754a0c5633->2ff407e84b17d7ddad6706426e12fbf1","8863e09dcc318b1bb53f29754a0c5633->2ff407e84b17d7ddad6706426e12fbf1=correl_spearman","3.0245583815258215E-11","false","","8863e09dcc318b1bb53f29754a0c5633->2ff407e84b17d7ddad6706426e12fbf1=correl_spearman","0.71982617"
"correl_spearman","34.0","","copresence","3879d6db744bd48ab816601030b33587->33e5c248c2277dcbf5bdde04bdcd25d8","3879d6db744bd48ab816601030b33587->33e5c248c2277dcbf5bdde04bdcd25d8=correl_spearman","6.820499720561202E-11","false","","3879d6db744bd48ab816601030b33587->33e5c248c2277dcbf5bdde04bdcd25d8=correl_spearman","0.71152846"
"correl_spearman","9.0","","copresence","5dfdba7e06785ab4426c0d8847841dd9->950b0b2f790555be39379bbb9326aeb2","5dfdba7e06785ab4426c0d8847841dd9->950b0b2f790555be39379bbb9326aeb2=correl_spearman","5.572309280665877E-11","false","","5dfdba7e06785ab4426c0d8847841dd9->950b0b2f790555be39379bbb9326aeb2=correl_spearman","0.71362403"
"correl_spearman","9.0","","copresence","5dfdba7e06785ab4426c0d8847841dd9->467ae818aaef032ca251a8bc17fb7f20","5dfdba7e06785ab4426c0d8847841dd9->467ae818aaef032ca251a8bc17fb7f20=correl_spearman","5.572309280665877E-11","false","","5dfdba7e06785ab4426c0d8847841dd9->467ae818aaef032ca251a8bc17fb7f20=correl_spearman","0.71362403"
"correl_spearman","9.0","","copresence","5dfdba7e06785ab4426c0d8847841dd9->3725f0a3a225b2125f8d9f4a5dc56e5c","5dfdba7e06785ab4426c0d8847841dd9->3725f0a3a225b2125f8d9f4a5dc56e5c=correl_spearman","5.572309280665877E-11","false","","5dfdba7e06785ab4426c0d8847841dd9->3725f0a3a225b2125f8d9f4a5dc56e5c=correl_spearman","0.71362403"
"correl_spearman","110.7876891669995","","copresence","c25dd8f80caa2f77df243d81247e1279->a0147cd37d1f7feda05fce4f42e17822","c25dd8f80caa2f77df243d81247e1279->a0147cd37d1f7feda05fce4f42e17822=correl_spearman","6.014466702453092E-11","false","","c25dd8f80caa2f77df243d81247e1279->a0147cd37d1f7feda05fce4f42e17822=correl_spearman","0.71283498"
"correl_spearman","368.7876891669994","","copresence","c25dd8f80caa2f77df243d81247e1279->4e5f891d49422e3a9a9d59683c59eb3d","c25dd8f80caa2f77df243d81247e1279->4e5f891d49422e3a9a9d59683c59eb3d=correl_spearman","0.0","false","","c25dd8f80caa2f77df243d81247e1279->4e5f891d49422e3a9a9d59683c59eb3d=correl_spearman","0.86651413"
"correl_spearman","376.0","","copresence","4130cc406faddc5057b622815053f468->6035127698b206abd05b11412e23ad38","4130cc406faddc5057b622815053f468->6035127698b206abd05b11412e23ad38=correl_spearman","0.0","false","","4130cc406faddc5057b622815053f468->6035127698b206abd05b11412e23ad38=correl_spearman","0.86290749"
"correl_spearman","346.0","","copresence","4130cc406faddc5057b622815053f468->d76796e6cd0e8313606c81e71a31c3d1","4130cc406faddc5057b622815053f468->d76796e6cd0e8313606c81e71a31c3d1=correl_spearman","0.0","false","","4130cc406faddc5057b622815053f468->d76796e6cd0e8313606c81e71a31c3d1=correl_spearman","0.8521186"
"correl_spearman","2.0","","copresence","d1215fe4ed044c2150a6c8d4245e6d18->799444b4f48cb2ce69f10256b7987aa5","d1215fe4ed044c2150a6c8d4245e6d18->799444b4f48cb2ce69f10256b7987aa5=correl_spearman","1.6111023626308452E-10","false","","d1215fe4ed044c2150a6c8d4245e6d18->799444b4f48cb2ce69f10256b7987aa5=correl_spearman","0.70236149"
"correl_spearman","264.0","","copresence","ad63c3d7bf8d1866969553ab825bac12->f48e3203010a56fdbff339011bcc4cbf","ad63c3d7bf8d1866969553ab825bac12->f48e3203010a56fdbff339011bcc4cbf=correl_spearman","0.0","false","","ad63c3d7bf8d1866969553ab825bac12->f48e3203010a56fdbff339011bcc4cbf=correl_spearman","0.82406741"
"correl_spearman","1191.3548580844886","","copresence","59ecd92d70ddc4b92c5c197f9a38fcb0->90d3b8c72957ffd36f278a9bc1446346","59ecd92d70ddc4b92c5c197f9a38fcb0->90d3b8c72957ffd36f278a9bc1446346=correl_spearman","1.3969669865332435E-10","false","","59ecd92d70ddc4b92c5c197f9a38fcb0->90d3b8c72957ffd36f278a9bc1446346=correl_spearman","0.70391168"
"correl_spearman","182.99999999999997","","copresence","d7480d6168032b229fec534783eeaa0e->564f4848717eff0b1e60a21dbd2ccd12","d7480d6168032b229fec534783eeaa0e->564f4848717eff0b1e60a21dbd2ccd12=correl_spearman","3.552713678800501E-15","false","","d7480d6168032b229fec534783eeaa0e->564f4848717eff0b1e60a21dbd2ccd12=correl_spearman","0.79298119"
"correl_spearman","182.99999999999997","","copresence","d7480d6168032b229fec534783eeaa0e->e7aaa0fe140a05f9655d88b9576035b4","d7480d6168032b229fec534783eeaa0e->e7aaa0fe140a05f9655d88b9576035b4=correl_spearman","3.552713678800501E-15","false","","d7480d6168032b229fec534783eeaa0e->e7aaa0fe140a05f9655d88b9576035b4=correl_spearman","0.79298119"
"correl_spearman","2.0","","copresence","892713e938d22419bbb1249213602e79->2fb3baa9e1c3adaa402d39c4016c6d3e","892713e938d22419bbb1249213602e79->2fb3baa9e1c3adaa402d39c4016c6d3e=correl_spearman","1.2916778757698921E-11","false","","892713e938d22419bbb1249213602e79->2fb3baa9e1c3adaa402d39c4016c6d3e=correl_spearman","0.72814239"
"correl_spearman","24.0","","copresence","9d52eb3fd50f2544144da7ed7d03ab77->6c9ada693eaaf0401108e4e599d95c0a","9d52eb3fd50f2544144da7ed7d03ab77->6c9ada693eaaf0401108e4e599d95c0a=correl_spearman","1.4563905637032803E-12","false","","9d52eb3fd50f2544144da7ed7d03ab77->6c9ada693eaaf0401108e4e599d95c0a=correl_spearman","0.7479174"
"correl_spearman","2.0","","copresence","cca4af7c1be410f8a9d223f67eb67492->e9900a7de7ed98f036501d017661c678","cca4af7c1be410f8a9d223f67eb67492->e9900a7de7ed98f036501d017661c678=correl_spearman","5.572309280665877E-11","false","","cca4af7c1be410f8a9d223f67eb67492->e9900a7de7ed98f036501d017661c678=correl_spearman","0.71362403"
"correl_spearman","2.0","","copresence","595b744c176043dd16671931b902bcf5->18f18f6e7249a2943be08be8926f4377","595b744c176043dd16671931b902bcf5->18f18f6e7249a2943be08be8926f4377=correl_spearman","0.0","false","","595b744c176043dd16671931b902bcf5->18f18f6e7249a2943be08be8926f4377=correl_spearman","1.0"
"correl_spearman","2.0","","copresence","595b744c176043dd16671931b902bcf5->8e05ec7d198b3b05569a9fc5b27eb336","595b744c176043dd16671931b902bcf5->8e05ec7d198b3b05569a9fc5b27eb336=correl_spearman","5.572309280665877E-11","false","","595b744c176043dd16671931b902bcf5->8e05ec7d198b3b05569a9fc5b27eb336=correl_spearman","0.71362403"
"correl_spearman","4.0","","copresence","6a6012cc48a821398d5f5cb0148ad023->ff972e85b8413e63fc90b22b10483cf5","6a6012cc48a821398d5f5cb0148ad023->ff972e85b8413e63fc90b22b10483cf5=correl_spearman","5.572309280665877E-11","false","","6a6012cc48a821398d5f5cb0148ad023->ff972e85b8413e63fc90b22b10483cf5=correl_spearman","0.71362403"
