"cooc_method","EdgeBetweenness","interaction","interactionType","Label","name","selected","shared interaction","shared name","weight"
"correl_spearman","2.0","","copresence","d365ee3ab244a7cde3fbd13e2b3c2f3e->bfa14b56b9165969d4de03e67a1081bc","d365ee3ab244a7cde3fbd13e2b3c2f3e->bfa14b56b9165969d4de03e67a1081bc=correl_spearman","false","","d365ee3ab244a7cde3fbd13e2b3c2f3e->bfa14b56b9165969d4de03e67a1081bc=correl_spearman","1.0"
"correl_spearman","2.0","","copresence","d365ee3ab244a7cde3fbd13e2b3c2f3e->265ad91f5c79dfdc85429ecc344c8cd0","d365ee3ab244a7cde3fbd13e2b3c2f3e->265ad91f5c79dfdc85429ecc344c8cd0=correl_spearman","false","","d365ee3ab244a7cde3fbd13e2b3c2f3e->265ad91f5c79dfdc85429ecc344c8cd0=correl_spearman","1.0"
"correl_spearman","2.0","","copresence","d365ee3ab244a7cde3fbd13e2b3c2f3e->b3b6b7bceff199166c3239ff6c070217","d365ee3ab244a7cde3fbd13e2b3c2f3e->b3b6b7bceff199166c3239ff6c070217=correl_spearman","false","","d365ee3ab244a7cde3fbd13e2b3c2f3e->b3b6b7bceff199166c3239ff6c070217=correl_spearman","1.0"
"correl_spearman","2.0","","copresence","d365ee3ab244a7cde3fbd13e2b3c2f3e->eedb7dc0e2ce061794f632fe8bf1a1cb","d365ee3ab244a7cde3fbd13e2b3c2f3e->eedb7dc0e2ce061794f632fe8bf1a1cb=correl_spearman","false","","d365ee3ab244a7cde3fbd13e2b3c2f3e->eedb7dc0e2ce061794f632fe8bf1a1cb=correl_spearman","1.0"
"correl_spearman","37.527794951994984","","copresence","d365ee3ab244a7cde3fbd13e2b3c2f3e->ac1d4aa125553cc9935da5e2b10c6a06","d365ee3ab244a7cde3fbd13e2b3c2f3e->ac1d4aa125553cc9935da5e2b10c6a06=correl_spearman","false","","d365ee3ab244a7cde3fbd13e2b3c2f3e->ac1d4aa125553cc9935da5e2b10c6a06=correl_spearman","0.70710678"
"correl_spearman","56.015739862604576","","copresence","d365ee3ab244a7cde3fbd13e2b3c2f3e->1cc26aa1f35ba2be847b6dd84b6fdfc7","d365ee3ab244a7cde3fbd13e2b3c2f3e->1cc26aa1f35ba2be847b6dd84b6fdfc7=correl_spearman","false","","d365ee3ab244a7cde3fbd13e2b3c2f3e->1cc26aa1f35ba2be847b6dd84b6fdfc7=correl_spearman","0.70710678"
"correl_spearman","2.0","","copresence","d365ee3ab244a7cde3fbd13e2b3c2f3e->871b7be68ca52f30fb807f32a7148f6b","d365ee3ab244a7cde3fbd13e2b3c2f3e->871b7be68ca52f30fb807f32a7148f6b=correl_spearman","false","","d365ee3ab244a7cde3fbd13e2b3c2f3e->871b7be68ca52f30fb807f32a7148f6b=correl_spearman","1.0"
"correl_spearman","43.38709846603652","","copresence","d365ee3ab244a7cde3fbd13e2b3c2f3e->5ba3b492ab1f30017fb088f7d33c7a67","d365ee3ab244a7cde3fbd13e2b3c2f3e->5ba3b492ab1f30017fb088f7d33c7a67=correl_spearman","false","","d365ee3ab244a7cde3fbd13e2b3c2f3e->5ba3b492ab1f30017fb088f7d33c7a67=correl_spearman","0.70710678"
"correl_spearman","2.0","","copresence","d365ee3ab244a7cde3fbd13e2b3c2f3e->ecc7e6cc76c456e991bd8c96271fa1d0","d365ee3ab244a7cde3fbd13e2b3c2f3e->ecc7e6cc76c456e991bd8c96271fa1d0=correl_spearman","false","","d365ee3ab244a7cde3fbd13e2b3c2f3e->ecc7e6cc76c456e991bd8c96271fa1d0=correl_spearman","1.0"
"correl_spearman","21.29887568849099","","copresence","d365ee3ab244a7cde3fbd13e2b3c2f3e->5a8b5ff39dbd81e1caeb7d6579481228","d365ee3ab244a7cde3fbd13e2b3c2f3e->5a8b5ff39dbd81e1caeb7d6579481228=correl_spearman","false","","d365ee3ab244a7cde3fbd13e2b3c2f3e->5a8b5ff39dbd81e1caeb7d6579481228=correl_spearman","0.79056942"
"correl_spearman","53.63186624539815","","copresence","d365ee3ab244a7cde3fbd13e2b3c2f3e->8017a96da6fba80ea0e4a78372fb21c4","d365ee3ab244a7cde3fbd13e2b3c2f3e->8017a96da6fba80ea0e4a78372fb21c4=correl_spearman","false","","d365ee3ab244a7cde3fbd13e2b3c2f3e->8017a96da6fba80ea0e4a78372fb21c4=correl_spearman","0.70710678"
"correl_spearman","2.0","","copresence","d365ee3ab244a7cde3fbd13e2b3c2f3e->3305240d105f928b8fdaff57e717ab57","d365ee3ab244a7cde3fbd13e2b3c2f3e->3305240d105f928b8fdaff57e717ab57=correl_spearman","false","","d365ee3ab244a7cde3fbd13e2b3c2f3e->3305240d105f928b8fdaff57e717ab57=correl_spearman","1.0"
"correl_spearman","2.0","","copresence","d365ee3ab244a7cde3fbd13e2b3c2f3e->4643254b1bec98fe10d8fd1d76291878","d365ee3ab244a7cde3fbd13e2b3c2f3e->4643254b1bec98fe10d8fd1d76291878=correl_spearman","false","","d365ee3ab244a7cde3fbd13e2b3c2f3e->4643254b1bec98fe10d8fd1d76291878=correl_spearman","1.0"
"correl_spearman","2.0","","copresence","d365ee3ab244a7cde3fbd13e2b3c2f3e->49e6de292b588a12096e3607e2f9a9c3","d365ee3ab244a7cde3fbd13e2b3c2f3e->49e6de292b588a12096e3607e2f9a9c3=correl_spearman","false","","d365ee3ab244a7cde3fbd13e2b3c2f3e->49e6de292b588a12096e3607e2f9a9c3=correl_spearman","1.0"
"correl_spearman","29.57266283966892","","copresence","71e6ab155e388dd64f90d8c4a66cbcf9->347108af27d4af945240361604fce81e","71e6ab155e388dd64f90d8c4a66cbcf9->347108af27d4af945240361604fce81e=correl_spearman","false","","71e6ab155e388dd64f90d8c4a66cbcf9->347108af27d4af945240361604fce81e=correl_spearman","0.89442719"
"correl_spearman","34.710885130242595","","copresence","71e6ab155e388dd64f90d8c4a66cbcf9->fc66cc3fb393eb894bfb4581dfe3663f","71e6ab155e388dd64f90d8c4a66cbcf9->fc66cc3fb393eb894bfb4581dfe3663f=correl_spearman","false","","71e6ab155e388dd64f90d8c4a66cbcf9->fc66cc3fb393eb894bfb4581dfe3663f=correl_spearman","0.78262379"
"correl_spearman","48.06529186921905","","mutualExclusion","71e6ab155e388dd64f90d8c4a66cbcf9->99c355eb798d9ecb8322cb4a870b974b","71e6ab155e388dd64f90d8c4a66cbcf9->99c355eb798d9ecb8322cb4a870b974b=correl_spearman","false","","71e6ab155e388dd64f90d8c4a66cbcf9->99c355eb798d9ecb8322cb4a870b974b=correl_spearman","-0.78262379"
"correl_spearman","10.497476297292549","","copresence","71e6ab155e388dd64f90d8c4a66cbcf9->e5384072d78a662fff1a908f7b1ca226","71e6ab155e388dd64f90d8c4a66cbcf9->e5384072d78a662fff1a908f7b1ca226=correl_spearman","false","","71e6ab155e388dd64f90d8c4a66cbcf9->e5384072d78a662fff1a908f7b1ca226=correl_spearman","0.79056942"
"correl_spearman","10.497476297292549","","copresence","71e6ab155e388dd64f90d8c4a66cbcf9->b83a330e973f732a0858ac756f84ef42","71e6ab155e388dd64f90d8c4a66cbcf9->b83a330e973f732a0858ac756f84ef42=correl_spearman","false","","71e6ab155e388dd64f90d8c4a66cbcf9->b83a330e973f732a0858ac756f84ef42=correl_spearman","0.79056942"
"correl_spearman","14.07734705531434","","copresence","71e6ab155e388dd64f90d8c4a66cbcf9->bc065520474f1c3e7517126336bfebfd","71e6ab155e388dd64f90d8c4a66cbcf9->bc065520474f1c3e7517126336bfebfd=correl_spearman","false","","71e6ab155e388dd64f90d8c4a66cbcf9->bc065520474f1c3e7517126336bfebfd=correl_spearman","0.875"
"correl_spearman","9.231315323675405","","copresence","71e6ab155e388dd64f90d8c4a66cbcf9->e957c893bd5f4b36b5944702998d6ddd","71e6ab155e388dd64f90d8c4a66cbcf9->e957c893bd5f4b36b5944702998d6ddd=correl_spearman","false","","71e6ab155e388dd64f90d8c4a66cbcf9->e957c893bd5f4b36b5944702998d6ddd=correl_spearman","0.91766294"
"correl_spearman","10.497476297292549","","copresence","71e6ab155e388dd64f90d8c4a66cbcf9->c973f38bbb6f0abde6d19c8d16044797","71e6ab155e388dd64f90d8c4a66cbcf9->c973f38bbb6f0abde6d19c8d16044797=correl_spearman","false","","71e6ab155e388dd64f90d8c4a66cbcf9->c973f38bbb6f0abde6d19c8d16044797=correl_spearman","0.79056942"
"correl_spearman","40.57850459324597","","mutualExclusion","71e6ab155e388dd64f90d8c4a66cbcf9->bf645dd9cbf4173070c495585b4904c7","71e6ab155e388dd64f90d8c4a66cbcf9->bf645dd9cbf4173070c495585b4904c7=correl_spearman","false","","71e6ab155e388dd64f90d8c4a66cbcf9->bf645dd9cbf4173070c495585b4904c7=correl_spearman","-0.860309"
"correl_spearman","26.891004436275022","","copresence","71e6ab155e388dd64f90d8c4a66cbcf9->d9658e3cb3bbe606e15e18c9582c5d4d","71e6ab155e388dd64f90d8c4a66cbcf9->d9658e3cb3bbe606e15e18c9582c5d4d=correl_spearman","false","","71e6ab155e388dd64f90d8c4a66cbcf9->d9658e3cb3bbe606e15e18c9582c5d4d=correl_spearman","0.89442719"
"correl_spearman","10.497476297292549","","copresence","71e6ab155e388dd64f90d8c4a66cbcf9->8aefd2b1355ac3d45341cb6e6c83075b","71e6ab155e388dd64f90d8c4a66cbcf9->8aefd2b1355ac3d45341cb6e6c83075b=correl_spearman","false","","71e6ab155e388dd64f90d8c4a66cbcf9->8aefd2b1355ac3d45341cb6e6c83075b=correl_spearman","0.79056942"
"correl_spearman","10.497476297292549","","copresence","71e6ab155e388dd64f90d8c4a66cbcf9->fb8b07b8619a6970f399241ef0753763","71e6ab155e388dd64f90d8c4a66cbcf9->fb8b07b8619a6970f399241ef0753763=correl_spearman","false","","71e6ab155e388dd64f90d8c4a66cbcf9->fb8b07b8619a6970f399241ef0753763=correl_spearman","0.79056942"
