"cooc_method","EdgeBetweenness","interaction","interactionType","Label","name","pval","selected","shared interaction","shared name","weight"
"correl_spearman","2.0","","copresence","131493a1d50842ba65d106bbd4a44247->e865a602634bda1dd23df3935a045780","131493a1d50842ba65d106bbd4a44247->e865a602634bda1dd23df3935a045780=correl_spearman","0.0","false","","131493a1d50842ba65d106bbd4a44247->e865a602634bda1dd23df3935a045780=correl_spearman","0.74645784"
"correl_spearman","18.0","","copresence","468d8a33d8e900a35ad5e01cdcd9eefe->def73da489df43f8938cea2fbf4b42f0","468d8a33d8e900a35ad5e01cdcd9eefe->def73da489df43f8938cea2fbf4b42f0=correl_spearman","0.0","false","","468d8a33d8e900a35ad5e01cdcd9eefe->def73da489df43f8938cea2fbf4b42f0=correl_spearman","0.701255"
"correl_spearman","352.0","","copresence","be46c267c251319bcc906dd39dd19364->2c769814018b8bf827b818a4e90a2ec9","be46c267c251319bcc906dd39dd19364->2c769814018b8bf827b818a4e90a2ec9=correl_spearman","0.0","false","","be46c267c251319bcc906dd39dd19364->2c769814018b8bf827b818a4e90a2ec9=correl_spearman","0.70904672"
"correl_spearman","2.0","","copresence","51b1a5875a1fda3d5bbc4938d1c14683->6e3a073ed776c6d4a05c1cfa88ece8c5","51b1a5875a1fda3d5bbc4938d1c14683->6e3a073ed776c6d4a05c1cfa88ece8c5=correl_spearman","0.0","false","","51b1a5875a1fda3d5bbc4938d1c14683->6e3a073ed776c6d4a05c1cfa88ece8c5=correl_spearman","0.76398289"
"correl_spearman","2.0","","copresence","d899a66c4f76249be941c7e22aa3c155->d0c3f135c0068701de6e5449a754f3f2","d899a66c4f76249be941c7e22aa3c155->d0c3f135c0068701de6e5449a754f3f2=correl_spearman","0.0","false","","d899a66c4f76249be941c7e22aa3c155->d0c3f135c0068701de6e5449a754f3f2=correl_spearman","0.71380995"
"correl_spearman","176.0","","copresence","e71b23d76068f3ff423a6444827c299f->ca022fbb63e310187a345b1cf73058a4","e71b23d76068f3ff423a6444827c299f->ca022fbb63e310187a345b1cf73058a4=correl_spearman","0.0","false","","e71b23d76068f3ff423a6444827c299f->ca022fbb63e310187a345b1cf73058a4=correl_spearman","0.70904672"
"correl_spearman","2.0","","copresence","6eea5daf224554348baa1e458e3da5c2->7d6ce25d422c0790cc42d49b751eb330","6eea5daf224554348baa1e458e3da5c2->7d6ce25d422c0790cc42d49b751eb330=correl_spearman","0.0","false","","6eea5daf224554348baa1e458e3da5c2->7d6ce25d422c0790cc42d49b751eb330=correl_spearman","0.74714608"
"correl_spearman","352.0","","copresence","68ae0326c59d9554dbe6acc02217734d->2604c985e0937519d673c424bc8d32fc","68ae0326c59d9554dbe6acc02217734d->2604c985e0937519d673c424bc8d32fc=correl_spearman","0.0","false","","68ae0326c59d9554dbe6acc02217734d->2604c985e0937519d673c424bc8d32fc=correl_spearman","0.70318938"
"correl_spearman","8.0","","copresence","fac7b62d1f278a29672f3fdf733763b8->5e1fc587181e872132f507ea635aaefd","fac7b62d1f278a29672f3fdf733763b8->5e1fc587181e872132f507ea635aaefd=correl_spearman","0.0","false","","fac7b62d1f278a29672f3fdf733763b8->5e1fc587181e872132f507ea635aaefd=correl_spearman","0.70904672"
"correl_spearman","2.0","","copresence","23742b2d839a54b7e4d54385fb2c1d67->965c3a6be49bba757814fe66627baa0d","23742b2d839a54b7e4d54385fb2c1d67->965c3a6be49bba757814fe66627baa0d=correl_spearman","0.0","false","","23742b2d839a54b7e4d54385fb2c1d67->965c3a6be49bba757814fe66627baa0d=correl_spearman","0.8326734"
"correl_spearman","18.0","","copresence","9d4a32580e18ce1d3a0e8e9d170a1a9b->11f07f5e9c54b4bcfa07854d872e3c69","9d4a32580e18ce1d3a0e8e9d170a1a9b->11f07f5e9c54b4bcfa07854d872e3c69=correl_spearman","0.0","false","","9d4a32580e18ce1d3a0e8e9d170a1a9b->11f07f5e9c54b4bcfa07854d872e3c69=correl_spearman","0.70701013"
"correl_spearman","6.0","","copresence","1f75fe4ce821ac953fb66e3379980b55->fac7b62d1f278a29672f3fdf733763b8","1f75fe4ce821ac953fb66e3379980b55->fac7b62d1f278a29672f3fdf733763b8=correl_spearman","0.0","false","","1f75fe4ce821ac953fb66e3379980b55->fac7b62d1f278a29672f3fdf733763b8=correl_spearman","0.701255"
"correl_spearman","4.0","","copresence","1f75fe4ce821ac953fb66e3379980b55->ed6be8f95771172487d2e2c10349c0cb","1f75fe4ce821ac953fb66e3379980b55->ed6be8f95771172487d2e2c10349c0cb=correl_spearman","0.0","false","","1f75fe4ce821ac953fb66e3379980b55->ed6be8f95771172487d2e2c10349c0cb=correl_spearman","0.70904672"
"correl_spearman","2.0","","copresence","1f75fe4ce821ac953fb66e3379980b55->0e22f8a0e00ff871d0b8bf3bebf2624e","1f75fe4ce821ac953fb66e3379980b55->0e22f8a0e00ff871d0b8bf3bebf2624e=correl_spearman","0.0","false","","1f75fe4ce821ac953fb66e3379980b55->0e22f8a0e00ff871d0b8bf3bebf2624e=correl_spearman","1.0"
"correl_spearman","2.0","","copresence","24b698a5e8d62fea70aa94fb430a3e66->759331f8e70beb89ee33fde7a58c8670","24b698a5e8d62fea70aa94fb430a3e66->759331f8e70beb89ee33fde7a58c8670=correl_spearman","0.0","false","","24b698a5e8d62fea70aa94fb430a3e66->759331f8e70beb89ee33fde7a58c8670=correl_spearman","0.89437583"
"correl_spearman","4.0","","copresence","095c18ce75acdc5d096dbaff2ea248b0->7e78b6afa0e3d0d0bdd033f905afa416","095c18ce75acdc5d096dbaff2ea248b0->7e78b6afa0e3d0d0bdd033f905afa416=correl_spearman","0.0","false","","095c18ce75acdc5d096dbaff2ea248b0->7e78b6afa0e3d0d0bdd033f905afa416=correl_spearman","0.7052501"
"correl_spearman","2052.0","","copresence","33c1be77780a091c6235e6098b927bf4->16fcf5753b4a51d6c88fef91df43ae21","33c1be77780a091c6235e6098b927bf4->16fcf5753b4a51d6c88fef91df43ae21=correl_spearman","0.0","false","","33c1be77780a091c6235e6098b927bf4->16fcf5753b4a51d6c88fef91df43ae21=correl_spearman","0.701255"
"correl_spearman","2.0","","copresence","ddbe19d07a4e55cc7b2fbfad276ac69c->3431376795a43c80dd5e881d71b68da0","ddbe19d07a4e55cc7b2fbfad276ac69c->3431376795a43c80dd5e881d71b68da0=correl_spearman","0.0","false","","ddbe19d07a4e55cc7b2fbfad276ac69c->3431376795a43c80dd5e881d71b68da0=correl_spearman","0.70505321"
"correl_spearman","1670.0","","copresence","4b91a48341b5922892e2c5ae49482db1->ebb37f80c99b3887c4c14abcb30618d4","4b91a48341b5922892e2c5ae49482db1->ebb37f80c99b3887c4c14abcb30618d4=correl_spearman","0.0","false","","4b91a48341b5922892e2c5ae49482db1->ebb37f80c99b3887c4c14abcb30618d4=correl_spearman","0.701255"
"correl_spearman","660.4000000000001","","copresence","4b91a48341b5922892e2c5ae49482db1->9a2a1ec75e13bc6a45acb1b480af883f","4b91a48341b5922892e2c5ae49482db1->9a2a1ec75e13bc6a45acb1b480af883f=correl_spearman","0.0","false","","4b91a48341b5922892e2c5ae49482db1->9a2a1ec75e13bc6a45acb1b480af883f=correl_spearman","0.701255"
"correl_spearman","2.0","","copresence","4b91a48341b5922892e2c5ae49482db1->7ad9a74865fd25d68c926218465708ef","4b91a48341b5922892e2c5ae49482db1->7ad9a74865fd25d68c926218465708ef=correl_spearman","0.0","false","","4b91a48341b5922892e2c5ae49482db1->7ad9a74865fd25d68c926218465708ef=correl_spearman","1.0"
"correl_spearman","660.0","","copresence","4b91a48341b5922892e2c5ae49482db1->2d6b2f3e968a2270bc9cdb6a46ed66df","4b91a48341b5922892e2c5ae49482db1->2d6b2f3e968a2270bc9cdb6a46ed66df=correl_spearman","0.0","false","","4b91a48341b5922892e2c5ae49482db1->2d6b2f3e968a2270bc9cdb6a46ed66df=correl_spearman","0.70904672"
