"cooc_method","interaction","interactionType","Label","name","pval","selected","shared interaction","shared name","weight"
"correl_spearman","","copresence","e7715c722fba221b2393ed1dcf297f04->c41c592b217276d39c834de860459941","e7715c722fba221b2393ed1dcf297f04->c41c592b217276d39c834de860459941=correl_spearman","1.3930545605944644E-10","false","","e7715c722fba221b2393ed1dcf297f04->c41c592b217276d39c834de860459941=correl_spearman","0.75543406"
"correl_spearman","","copresence","2fb3baa9e1c3adaa402d39c4016c6d3e->37cf8620867a26954b4253998ec98fd5","2fb3baa9e1c3adaa402d39c4016c6d3e->37cf8620867a26954b4253998ec98fd5=correl_spearman","1.3421486144693517E-12","false","","2fb3baa9e1c3adaa402d39c4016c6d3e->37cf8620867a26954b4253998ec98fd5=correl_spearman","0.79767083"
"correl_spearman","","copresence","4f49d25c3ff81e98cb1c7c319a6dd8e0->9588ec072a7137ef5ac3fdc2d25f1318","4f49d25c3ff81e98cb1c7c319a6dd8e0->9588ec072a7137ef5ac3fdc2d25f1318=correl_spearman","1.8064438833675922E-12","false","","4f49d25c3ff81e98cb1c7c319a6dd8e0->9588ec072a7137ef5ac3fdc2d25f1318=correl_spearman","0.79528497"
"correl_spearman","","copresence","a03e9ee7d1d2e1282bdd41a62b6205d5->9ed020f4a977c75ab7d83981f65bceff","a03e9ee7d1d2e1282bdd41a62b6205d5->9ed020f4a977c75ab7d83981f65bceff=correl_spearman","8.881784197001252E-16","false","","a03e9ee7d1d2e1282bdd41a62b6205d5->9ed020f4a977c75ab7d83981f65bceff=correl_spearman","0.84602972"
"correl_spearman","","copresence","f7b199762f3cb44d56d95382615ff6d9->18015704de6c02522df0c65e32d2dfc7","f7b199762f3cb44d56d95382615ff6d9->18015704de6c02522df0c65e32d2dfc7=correl_spearman","4.476215176296705E-9","false","","f7b199762f3cb44d56d95382615ff6d9->18015704de6c02522df0c65e32d2dfc7=correl_spearman","0.7152817"
"correl_spearman","","copresence","03a1f2a253e2bb6a98e63effa0d193e9->7fa2a33b47bcae99e806398a07cf5f20","03a1f2a253e2bb6a98e63effa0d193e9->7fa2a33b47bcae99e806398a07cf5f20=correl_spearman","8.282263763703668E-14","false","","03a1f2a253e2bb6a98e63effa0d193e9->7fa2a33b47bcae99e806398a07cf5f20=correl_spearman","0.81828291"
"correl_spearman","","copresence","2f93775b3a981bdb73e220bb372e19d6->7e55c04282ba43c9f2a909e08cca1698","2f93775b3a981bdb73e220bb372e19d6->7e55c04282ba43c9f2a909e08cca1698=correl_spearman","4.476215176296705E-9","false","","2f93775b3a981bdb73e220bb372e19d6->7e55c04282ba43c9f2a909e08cca1698=correl_spearman","0.7152817"
"correl_spearman","","copresence","bc03852b5f45c5c6ca8efc87e60a5955->f3afd45d58a48725bf9f39212ad97f78","bc03852b5f45c5c6ca8efc87e60a5955->f3afd45d58a48725bf9f39212ad97f78=correl_spearman","4.476215176296705E-9","false","","bc03852b5f45c5c6ca8efc87e60a5955->f3afd45d58a48725bf9f39212ad97f78=correl_spearman","0.7152817"
"correl_spearman","","copresence","4515216c0f115f324f0aea3a705f526d->751c5d99f51dba51c6569eccff1cc6fe","4515216c0f115f324f0aea3a705f526d->751c5d99f51dba51c6569eccff1cc6fe=correl_spearman","7.813705238390867E-11","false","","4515216c0f115f324f0aea3a705f526d->751c5d99f51dba51c6569eccff1cc6fe=correl_spearman","0.76133144"
"correl_spearman","","copresence","f7e3f99130de9fbdb1a3d5bddf6ae280->ce9b4fa62c3d6bb98137b82060435a42","f7e3f99130de9fbdb1a3d5bddf6ae280->ce9b4fa62c3d6bb98137b82060435a42=correl_spearman","5.743767239607678E-9","false","","f7e3f99130de9fbdb1a3d5bddf6ae280->ce9b4fa62c3d6bb98137b82060435a42=correl_spearman","0.71203966"
"correl_spearman","","copresence","6579628f5dbae79d8364b861caff2641->7e55c04282ba43c9f2a909e08cca1698","6579628f5dbae79d8364b861caff2641->7e55c04282ba43c9f2a909e08cca1698=correl_spearman","4.476215176296705E-9","false","","6579628f5dbae79d8364b861caff2641->7e55c04282ba43c9f2a909e08cca1698=correl_spearman","0.7152817"
"correl_spearman","","copresence","42652a940297f2334fa12d44ca86ee2e->7e55c04282ba43c9f2a909e08cca1698","42652a940297f2334fa12d44ca86ee2e->7e55c04282ba43c9f2a909e08cca1698=correl_spearman","4.476215176296705E-9","false","","42652a940297f2334fa12d44ca86ee2e->7e55c04282ba43c9f2a909e08cca1698=correl_spearman","0.7152817"
"correl_spearman","","copresence","7fa2a33b47bcae99e806398a07cf5f20->2220cacc2b65286111ec93cd2b03233f","7fa2a33b47bcae99e806398a07cf5f20->2220cacc2b65286111ec93cd2b03233f=correl_spearman","6.328271240363392E-13","false","","7fa2a33b47bcae99e806398a07cf5f20->2220cacc2b65286111ec93cd2b03233f=correl_spearman","0.8035406"
"correl_spearman","","copresence","8b1bcb21614f7b205537740e01870fe1->7e55c04282ba43c9f2a909e08cca1698","8b1bcb21614f7b205537740e01870fe1->7e55c04282ba43c9f2a909e08cca1698=correl_spearman","4.476215176296705E-9","false","","8b1bcb21614f7b205537740e01870fe1->7e55c04282ba43c9f2a909e08cca1698=correl_spearman","0.7152817"
"correl_spearman","","copresence","b2592d541d9f2c9646335251acd88e0c->22ba713a71baf2f0ef5f66a107221ded","b2592d541d9f2c9646335251acd88e0c->22ba713a71baf2f0ef5f66a107221ded=correl_spearman","4.476215176296705E-9","false","","b2592d541d9f2c9646335251acd88e0c->22ba713a71baf2f0ef5f66a107221ded=correl_spearman","0.7152817"
"correl_spearman","","copresence","9d52eb3fd50f2544144da7ed7d03ab77->a37ff25a6b06c22a51f4d915340088b3","9d52eb3fd50f2544144da7ed7d03ab77->a37ff25a6b06c22a51f4d915340088b3=correl_spearman","8.454266176016745E-9","false","","9d52eb3fd50f2544144da7ed7d03ab77->a37ff25a6b06c22a51f4d915340088b3=correl_spearman","0.70690644"
