"cooc_method","EdgeBetweenness","interaction","interactionType","Label","name","selected","shared interaction","shared name","weight"
"correl_spearman","286.001577545099","","copresence","98a40e0808b6e320d5fa027943e8103a->5fc769516cf804a31ce9e7cba4f5eb58","98a40e0808b6e320d5fa027943e8103a->5fc769516cf804a31ce9e7cba4f5eb58=correl_spearman","false","","98a40e0808b6e320d5fa027943e8103a->5fc769516cf804a31ce9e7cba4f5eb58=correl_spearman","0.78051986"
"correl_spearman","286.00157754509905","","copresence","98a40e0808b6e320d5fa027943e8103a->ba4e4c7267b16e26a5c079b4363ba348","98a40e0808b6e320d5fa027943e8103a->ba4e4c7267b16e26a5c079b4363ba348=correl_spearman","false","","98a40e0808b6e320d5fa027943e8103a->ba4e4c7267b16e26a5c079b4363ba348=correl_spearman","0.78051986"
"correl_spearman","284.3764916898553","","copresence","0646e2d2b6879bcfa7bd2d5fbd14a8de->7c4a68c310bf6a7302cd34935b493a21","0646e2d2b6879bcfa7bd2d5fbd14a8de->7c4a68c310bf6a7302cd34935b493a21=correl_spearman","false","","0646e2d2b6879bcfa7bd2d5fbd14a8de->7c4a68c310bf6a7302cd34935b493a21=correl_spearman","0.875"
"correl_spearman","288.50893744401475","","copresence","0646e2d2b6879bcfa7bd2d5fbd14a8de->085de99eae386102f054276666c42f51","0646e2d2b6879bcfa7bd2d5fbd14a8de->085de99eae386102f054276666c42f51=correl_spearman","false","","0646e2d2b6879bcfa7bd2d5fbd14a8de->085de99eae386102f054276666c42f51=correl_spearman","0.83928571"
"correl_spearman","248.81689057014964","","copresence","0646e2d2b6879bcfa7bd2d5fbd14a8de->e5866af1d0e47fb983e9ffbd07439e1e","0646e2d2b6879bcfa7bd2d5fbd14a8de->e5866af1d0e47fb983e9ffbd07439e1e=correl_spearman","false","","0646e2d2b6879bcfa7bd2d5fbd14a8de->e5866af1d0e47fb983e9ffbd07439e1e=correl_spearman","0.71875"
"correl_spearman","80.81407594987805","","copresence","0646e2d2b6879bcfa7bd2d5fbd14a8de->892e496dcd8762ce84c3e337a2507a8e","0646e2d2b6879bcfa7bd2d5fbd14a8de->892e496dcd8762ce84c3e337a2507a8e=correl_spearman","false","","0646e2d2b6879bcfa7bd2d5fbd14a8de->892e496dcd8762ce84c3e337a2507a8e=correl_spearman","0.90625"
"correl_spearman","832.7731021443908","","mutualExclusion","e5866af1d0e47fb983e9ffbd07439e1e->7adaf5ed6235cd7a49eae74fa58f75b8","e5866af1d0e47fb983e9ffbd07439e1e->7adaf5ed6235cd7a49eae74fa58f75b8=correl_spearman","false","","e5866af1d0e47fb983e9ffbd07439e1e->7adaf5ed6235cd7a49eae74fa58f75b8=correl_spearman","-0.71346769"
"correl_spearman","358.2523058665403","","copresence","e5866af1d0e47fb983e9ffbd07439e1e->7c4a68c310bf6a7302cd34935b493a21","e5866af1d0e47fb983e9ffbd07439e1e->7c4a68c310bf6a7302cd34935b493a21=correl_spearman","false","","e5866af1d0e47fb983e9ffbd07439e1e->7c4a68c310bf6a7302cd34935b493a21=correl_spearman","0.875"
"correl_spearman","174.77712980896356","","copresence","e5866af1d0e47fb983e9ffbd07439e1e->626c6725c77459bd41b734f200869019","e5866af1d0e47fb983e9ffbd07439e1e->626c6725c77459bd41b734f200869019=correl_spearman","false","","e5866af1d0e47fb983e9ffbd07439e1e->626c6725c77459bd41b734f200869019=correl_spearman","0.9009192"
"correl_spearman","191.96522686719172","","copresence","c863e4ceaf85e42c44ca277f7b990798->c960add18786a09fadf156ee1d01ad93","c863e4ceaf85e42c44ca277f7b990798->c960add18786a09fadf156ee1d01ad93=correl_spearman","false","","c863e4ceaf85e42c44ca277f7b990798->c960add18786a09fadf156ee1d01ad93=correl_spearman","0.76086508"
"correl_spearman","173.20007846673744","","copresence","c863e4ceaf85e42c44ca277f7b990798->54eba2ea0f34a0f7fe1df13ccd64967d","c863e4ceaf85e42c44ca277f7b990798->54eba2ea0f34a0f7fe1df13ccd64967d=correl_spearman","false","","c863e4ceaf85e42c44ca277f7b990798->54eba2ea0f34a0f7fe1df13ccd64967d=correl_spearman","0.75467294"
"correl_spearman","43.37873055636594","","copresence","c863e4ceaf85e42c44ca277f7b990798->d365ee3ab244a7cde3fbd13e2b3c2f3e","c863e4ceaf85e42c44ca277f7b990798->d365ee3ab244a7cde3fbd13e2b3c2f3e=correl_spearman","false","","c863e4ceaf85e42c44ca277f7b990798->d365ee3ab244a7cde3fbd13e2b3c2f3e=correl_spearman","0.78262379"
"correl_spearman","230.5147189480906","","mutualExclusion","8017a96da6fba80ea0e4a78372fb21c4->346b428e5eed31e4d84bba059ce83ebd","8017a96da6fba80ea0e4a78372fb21c4->346b428e5eed31e4d84bba059ce83ebd=correl_spearman","false","","8017a96da6fba80ea0e4a78372fb21c4->346b428e5eed31e4d84bba059ce83ebd=correl_spearman","-0.86439355"
"correl_spearman","329.81235123920817","","mutualExclusion","8017a96da6fba80ea0e4a78372fb21c4->53ca1ef1c41c0ad978dfce618c98b429","8017a96da6fba80ea0e4a78372fb21c4->53ca1ef1c41c0ad978dfce618c98b429=correl_spearman","false","","8017a96da6fba80ea0e4a78372fb21c4->53ca1ef1c41c0ad978dfce618c98b429=correl_spearman","-0.75266921"
"correl_spearman","256.66806589780725","","copresence","8017a96da6fba80ea0e4a78372fb21c4->10568bb8bbac7cc28727d73726791575","8017a96da6fba80ea0e4a78372fb21c4->10568bb8bbac7cc28727d73726791575=correl_spearman","false","","8017a96da6fba80ea0e4a78372fb21c4->10568bb8bbac7cc28727d73726791575=correl_spearman","0.74252828"
"correl_spearman","274.59964665976673","","copresence","8017a96da6fba80ea0e4a78372fb21c4->ab3edfae908f2a5f9fbb685f38d27ed8","8017a96da6fba80ea0e4a78372fb21c4->ab3edfae908f2a5f9fbb685f38d27ed8=correl_spearman","false","","8017a96da6fba80ea0e4a78372fb21c4->ab3edfae908f2a5f9fbb685f38d27ed8=correl_spearman","0.76834982"
"correl_spearman","1217.3386788596856","","copresence","c73c6506f94582b1de12ec56976d051f->7aa5e70c075b93cb624a89bd4f485453","c73c6506f94582b1de12ec56976d051f->7aa5e70c075b93cb624a89bd4f485453=correl_spearman","false","","c73c6506f94582b1de12ec56976d051f->7aa5e70c075b93cb624a89bd4f485453=correl_spearman","0.81373347"
"correl_spearman","221.6220302445531","","copresence","c73c6506f94582b1de12ec56976d051f->1eb2dc0b8453cf4b407dadbefa82df10","c73c6506f94582b1de12ec56976d051f->1eb2dc0b8453cf4b407dadbefa82df10=correl_spearman","false","","c73c6506f94582b1de12ec56976d051f->1eb2dc0b8453cf4b407dadbefa82df10=correl_spearman","0.86248869"
