"cooc_method","EdgeBetweenness","interaction","interactionType","Label","name","pval","selected","shared interaction","shared name","weight"
"correl_spearman","2.0","","copresence","7e3ffefd84725bcb023d920860d0ad49->8fede92a5cdbb8319d3f15412763a90d","7e3ffefd84725bcb023d920860d0ad49->8fede92a5cdbb8319d3f15412763a90d=correl_spearman","0.0","false","","7e3ffefd84725bcb023d920860d0ad49->8fede92a5cdbb8319d3f15412763a90d=correl_spearman","0.87343485"
"correl_spearman","242.0","","copresence","140794ff5c3335a5e2f1f8cbea5707d8->f7f4d0eb5383e98ed5f98accdffc9879","140794ff5c3335a5e2f1f8cbea5707d8->f7f4d0eb5383e98ed5f98accdffc9879=correl_spearman","1.7763568394002505E-15","false","","140794ff5c3335a5e2f1f8cbea5707d8->f7f4d0eb5383e98ed5f98accdffc9879=correl_spearman","0.78975973"
"correl_spearman","622.0","","copresence","894ace2b3e6052c117a46f4ca1b83b44->9791f6009346424a47cc742abd4b52a8","894ace2b3e6052c117a46f4ca1b83b44->9791f6009346424a47cc742abd4b52a8=correl_spearman","0.0","false","","894ace2b3e6052c117a46f4ca1b83b44->9791f6009346424a47cc742abd4b52a8=correl_spearman","0.82379669"
"correl_spearman","2.0","","copresence","22ba713a71baf2f0ef5f66a107221ded->fa4c4185b44d1c0f499d79c11ded6c9e","22ba713a71baf2f0ef5f66a107221ded->fa4c4185b44d1c0f499d79c11ded6c9e=correl_spearman","2.375877272697835E-14","false","","22ba713a71baf2f0ef5f66a107221ded->fa4c4185b44d1c0f499d79c11ded6c9e=correl_spearman","0.77226405"
"correl_spearman","241.99999999999997","","copresence","9214e5b3e5b4eaf8aa23aa6ab4c22fa8->1334114387894bf16e20858d3fb714dc","9214e5b3e5b4eaf8aa23aa6ab4c22fa8->1334114387894bf16e20858d3fb714dc=correl_spearman","0.0","false","","9214e5b3e5b4eaf8aa23aa6ab4c22fa8->1334114387894bf16e20858d3fb714dc=correl_spearman","0.80908604"
"correl_spearman","622.0","","copresence","5bd7741c875f5d34dfda654ac3d4e00f->ea4fc4fcb6b759b47478387823db7b92","5bd7741c875f5d34dfda654ac3d4e00f->ea4fc4fcb6b759b47478387823db7b92=correl_spearman","1.3746781490908688E-12","false","","5bd7741c875f5d34dfda654ac3d4e00f->ea4fc4fcb6b759b47478387823db7b92=correl_spearman","0.74033308"
"correl_spearman","622.0","","copresence","8efb0ba83182c7beca8a5d87e4f240c8->564f4848717eff0b1e60a21dbd2ccd12","8efb0ba83182c7beca8a5d87e4f240c8->564f4848717eff0b1e60a21dbd2ccd12=correl_spearman","2.9422131397893736E-11","false","","8efb0ba83182c7beca8a5d87e4f240c8->564f4848717eff0b1e60a21dbd2ccd12=correl_spearman","0.7118308"
"correl_spearman","2.0","","copresence","892713e938d22419bbb1249213602e79->1eb2dc0b8453cf4b407dadbefa82df10","892713e938d22419bbb1249213602e79->1eb2dc0b8453cf4b407dadbefa82df10=correl_spearman","8.775535853544625E-12","false","","892713e938d22419bbb1249213602e79->1eb2dc0b8453cf4b407dadbefa82df10=correl_spearman","0.72360245"
"correl_spearman","294.88241246165563","","copresence","0576d45a911b53117032d760eb39d689->aaeceeb469cf015c8afb4df1fabdd753","0576d45a911b53117032d760eb39d689->aaeceeb469cf015c8afb4df1fabdd753=correl_spearman","0.0","false","","0576d45a911b53117032d760eb39d689->aaeceeb469cf015c8afb4df1fabdd753=correl_spearman","0.80908604"
"correl_spearman","242.0","","copresence","df8496229917f3c6d99a6513153f92aa->0d990216bcc63cb7539c8bebe69cb865","df8496229917f3c6d99a6513153f92aa->0d990216bcc63cb7539c8bebe69cb865=correl_spearman","0.0","false","","df8496229917f3c6d99a6513153f92aa->0d990216bcc63cb7539c8bebe69cb865=correl_spearman","0.83999677"
"correl_spearman","622.0","","copresence","a5143ab1d2d5621d095cc650aaff7e31->f8e82b70341402e279530e20c5195aff","a5143ab1d2d5621d095cc650aaff7e31->f8e82b70341402e279530e20c5195aff=correl_spearman","1.1050049764094183E-11","false","","a5143ab1d2d5621d095cc650aaff7e31->f8e82b70341402e279530e20c5195aff=correl_spearman","0.72141441"
"correl_spearman","2.0","","copresence","1a683bb3f428c571ce4dfdd925da262f->f7b44a7f6fab15a2dcad9bbced6bcc1c","1a683bb3f428c571ce4dfdd925da262f->f7b44a7f6fab15a2dcad9bbced6bcc1c=correl_spearman","0.0","false","","1a683bb3f428c571ce4dfdd925da262f->f7b44a7f6fab15a2dcad9bbced6bcc1c=correl_spearman","1.0"
"correl_spearman","2.0","","copresence","1a683bb3f428c571ce4dfdd925da262f->df5d1e6135678def84b3d11ae16f0da4","1a683bb3f428c571ce4dfdd925da262f->df5d1e6135678def84b3d11ae16f0da4=correl_spearman","0.0","false","","1a683bb3f428c571ce4dfdd925da262f->df5d1e6135678def84b3d11ae16f0da4=correl_spearman","1.0"
"correl_spearman","6.0","","copresence","277a44a61efabb07934b85a1731504c1->717cfb9085b1daaf45ce2800695638cb","277a44a61efabb07934b85a1731504c1->717cfb9085b1daaf45ce2800695638cb=correl_spearman","0.0","false","","277a44a61efabb07934b85a1731504c1->717cfb9085b1daaf45ce2800695638cb=correl_spearman","0.80908604"
"correl_spearman","2.0","","copresence","468d8a33d8e900a35ad5e01cdcd9eefe->2635d7a78931f45c70910fa49d8ddfe9","468d8a33d8e900a35ad5e01cdcd9eefe->2635d7a78931f45c70910fa49d8ddfe9=correl_spearman","1.7424950371491832E-12","false","","468d8a33d8e900a35ad5e01cdcd9eefe->2635d7a78931f45c70910fa49d8ddfe9=correl_spearman","0.7382753"
"correl_spearman","575.5","","copresence","46605a92c3dc30f667133591cd03eaa5->eb6c107a94c2ba81de943c2255655e43","46605a92c3dc30f667133591cd03eaa5->eb6c107a94c2ba81de943c2255655e43=correl_spearman","3.419486915845482E-14","false","","46605a92c3dc30f667133591cd03eaa5->eb6c107a94c2ba81de943c2255655e43=correl_spearman","0.76960395"
"correl_spearman","622.0","","copresence","b20206087f38843420ab05827c0b3d8c->fcb0fc575d0984c2da7326fcef04b31b","b20206087f38843420ab05827c0b3d8c->fcb0fc575d0984c2da7326fcef04b31b=correl_spearman","1.1102230246251565E-16","false","","b20206087f38843420ab05827c0b3d8c->fcb0fc575d0984c2da7326fcef04b31b=correl_spearman","0.80803527"
"correl_spearman","7.5","","copresence","3291ab791fe91d758740e44e716387bc->c6763d5574347d257297def9640c0fe8","3291ab791fe91d758740e44e716387bc->c6763d5574347d257297def9640c0fe8=correl_spearman","0.0","false","","3291ab791fe91d758740e44e716387bc->c6763d5574347d257297def9640c0fe8=correl_spearman","0.80908604"
"correl_spearman","12.0","","copresence","f10316d70327f7764d27e88eeed8761a->cf0a0ada22635a44e85a570b4676500b","f10316d70327f7764d27e88eeed8761a->cf0a0ada22635a44e85a570b4676500b=correl_spearman","8.881784197001252E-16","false","","f10316d70327f7764d27e88eeed8761a->cf0a0ada22635a44e85a570b4676500b=correl_spearman","0.79385"
"correl_spearman","179.33333333333331","","copresence","0226e17918578c57b9c1e3c0dec2ce51->cd611c2e479dfd7f23747f6bb4107de6","0226e17918578c57b9c1e3c0dec2ce51->cd611c2e479dfd7f23747f6bb4107de6=correl_spearman","5.891065413266006E-12","false","","0226e17918578c57b9c1e3c0dec2ce51->cd611c2e479dfd7f23747f6bb4107de6=correl_spearman","0.72732765"
"correl_spearman","69.84848484848484","","copresence","cca4af7c1be410f8a9d223f67eb67492->0ff4a6b7bc39eb3dac5c4d45256cc406","cca4af7c1be410f8a9d223f67eb67492->0ff4a6b7bc39eb3dac5c4d45256cc406=correl_spearman","4.1995962263285946E-11","false","","cca4af7c1be410f8a9d223f67eb67492->0ff4a6b7bc39eb3dac5c4d45256cc406=correl_spearman","0.70822937"
"correl_spearman","2.0","","copresence","ae34113ff2e8398b6c0eb4d257d19b9a->83309c93c411043eeaf789e3e31c9148","ae34113ff2e8398b6c0eb4d257d19b9a->83309c93c411043eeaf789e3e31c9148=correl_spearman","6.856071266270192E-12","false","","ae34113ff2e8398b6c0eb4d257d19b9a->83309c93c411043eeaf789e3e31c9148=correl_spearman","0.72591844"
"correl_spearman","2.0","","copresence","9ca38cea75b96ad0741c8adf19b85e64->9f5bc71a0a93ede3113755a8e878bb7d","9ca38cea75b96ad0741c8adf19b85e64->9f5bc71a0a93ede3113755a8e878bb7d=correl_spearman","3.0370150838621157E-12","false","","9ca38cea75b96ad0741c8adf19b85e64->9f5bc71a0a93ede3113755a8e878bb7d=correl_spearman","0.73336244"
"correl_spearman","65.33333333333333","","copresence","5dfdba7e06785ab4426c0d8847841dd9->71b23b7ddfb74ff5ff74798da827fc35","5dfdba7e06785ab4426c0d8847841dd9->71b23b7ddfb74ff5ff74798da827fc35=correl_spearman","2.5164759165363648E-11","false","","5dfdba7e06785ab4426c0d8847841dd9->71b23b7ddfb74ff5ff74798da827fc35=correl_spearman","0.7133923"
"correl_spearman","65.33333333333333","","copresence","5dfdba7e06785ab4426c0d8847841dd9->1f0b50f8d81f2dd093a91fecba21bd21","5dfdba7e06785ab4426c0d8847841dd9->1f0b50f8d81f2dd093a91fecba21bd21=correl_spearman","2.5164759165363648E-11","false","","5dfdba7e06785ab4426c0d8847841dd9->1f0b50f8d81f2dd093a91fecba21bd21=correl_spearman","0.7133923"
"correl_spearman","311.0","","copresence","3725f0a3a225b2125f8d9f4a5dc56e5c->46939c2c5dc9a9df9bb165340ce2a479","3725f0a3a225b2125f8d9f4a5dc56e5c->46939c2c5dc9a9df9bb165340ce2a479=correl_spearman","2.5164759165363648E-11","false","","3725f0a3a225b2125f8d9f4a5dc56e5c->46939c2c5dc9a9df9bb165340ce2a479=correl_spearman","0.7133923"
"correl_spearman","311.0","","copresence","3725f0a3a225b2125f8d9f4a5dc56e5c->b466b84200cee0c8f1d9703daea7ac00","3725f0a3a225b2125f8d9f4a5dc56e5c->b466b84200cee0c8f1d9703daea7ac00=correl_spearman","2.5164759165363648E-11","false","","3725f0a3a225b2125f8d9f4a5dc56e5c->b466b84200cee0c8f1d9703daea7ac00=correl_spearman","0.7133923"
"correl_spearman","14.0","","copresence","5833f59789ccd5f960f8622d2901a834->b5ec77f8a75e3531fa389f2fdaca01eb","5833f59789ccd5f960f8622d2901a834->b5ec77f8a75e3531fa389f2fdaca01eb=correl_spearman","0.0","false","","5833f59789ccd5f960f8622d2901a834->b5ec77f8a75e3531fa389f2fdaca01eb=correl_spearman","0.80908604"
"correl_spearman","2.0","","copresence","7a2547884df39c5b81ba39997eecacdf->bf564314544dfcfa13a351b97505a62b","7a2547884df39c5b81ba39997eecacdf->bf564314544dfcfa13a351b97505a62b=correl_spearman","7.863931728024909E-11","false","","7a2547884df39c5b81ba39997eecacdf->bf564314544dfcfa13a351b97505a62b=correl_spearman","0.70171789"
"correl_spearman","207.99999999999997","","copresence","020643eb1a0c7f8d60f1c1ea687f7c06->5dfdba7e06785ab4426c0d8847841dd9","020643eb1a0c7f8d60f1c1ea687f7c06->5dfdba7e06785ab4426c0d8847841dd9=correl_spearman","0.0","false","","020643eb1a0c7f8d60f1c1ea687f7c06->5dfdba7e06785ab4426c0d8847841dd9=correl_spearman","0.82327131"
"correl_spearman","216.0","","copresence","020643eb1a0c7f8d60f1c1ea687f7c06->ed4298b7af1e98a22eb0dad8a2d62702","020643eb1a0c7f8d60f1c1ea687f7c06->ed4298b7af1e98a22eb0dad8a2d62702=correl_spearman","1.1102230246251565E-16","false","","020643eb1a0c7f8d60f1c1ea687f7c06->ed4298b7af1e98a22eb0dad8a2d62702=correl_spearman","0.80803527"
