"cooc_method","EdgeBetweenness","interaction","interactionType","Label","name","selected","shared interaction","shared name","weight"
"correl_spearman","20.637414235380056","","copresence","f604a7c72e09f6bff0aa9d3103cfff11->600c99053beae2be7b6445155603e9da","f604a7c72e09f6bff0aa9d3103cfff11->600c99053beae2be7b6445155603e9da=correl_spearman","false","","f604a7c72e09f6bff0aa9d3103cfff11->600c99053beae2be7b6445155603e9da=correl_spearman","0.79056942"
"correl_spearman","32.071236582664206","","mutualExclusion","f604a7c72e09f6bff0aa9d3103cfff11->8017a96da6fba80ea0e4a78372fb21c4","f604a7c72e09f6bff0aa9d3103cfff11->8017a96da6fba80ea0e4a78372fb21c4=correl_spearman","false","","f604a7c72e09f6bff0aa9d3103cfff11->8017a96da6fba80ea0e4a78372fb21c4=correl_spearman","-0.78262379"
"correl_spearman","22.60033793796276","","copresence","f604a7c72e09f6bff0aa9d3103cfff11->edbabd2e2cc31eb1ebf067543f19f624","f604a7c72e09f6bff0aa9d3103cfff11->edbabd2e2cc31eb1ebf067543f19f624=correl_spearman","false","","f604a7c72e09f6bff0aa9d3103cfff11->edbabd2e2cc31eb1ebf067543f19f624=correl_spearman","0.91766294"
"correl_spearman","32.071236582664206","","mutualExclusion","f604a7c72e09f6bff0aa9d3103cfff11->13c7e4aba665d521f8bb6b576ad33379","f604a7c72e09f6bff0aa9d3103cfff11->13c7e4aba665d521f8bb6b576ad33379=correl_spearman","false","","f604a7c72e09f6bff0aa9d3103cfff11->13c7e4aba665d521f8bb6b576ad33379=correl_spearman","-0.78262379"
"correl_spearman","20.63741423538006","","copresence","f604a7c72e09f6bff0aa9d3103cfff11->421f16054f6ae4065b4796739639a51d","f604a7c72e09f6bff0aa9d3103cfff11->421f16054f6ae4065b4796739639a51d=correl_spearman","false","","f604a7c72e09f6bff0aa9d3103cfff11->421f16054f6ae4065b4796739639a51d=correl_spearman","0.79056942"
"correl_spearman","2.0","","copresence","f604a7c72e09f6bff0aa9d3103cfff11->2ff407e84b17d7ddad6706426e12fbf1","f604a7c72e09f6bff0aa9d3103cfff11->2ff407e84b17d7ddad6706426e12fbf1=correl_spearman","false","","f604a7c72e09f6bff0aa9d3103cfff11->2ff407e84b17d7ddad6706426e12fbf1=correl_spearman","1.0"
"correl_spearman","20.63741423538006","","copresence","f604a7c72e09f6bff0aa9d3103cfff11->fd1b28c56079932f2b34b3d8947b2e8d","f604a7c72e09f6bff0aa9d3103cfff11->fd1b28c56079932f2b34b3d8947b2e8d=correl_spearman","false","","f604a7c72e09f6bff0aa9d3103cfff11->fd1b28c56079932f2b34b3d8947b2e8d=correl_spearman","0.79056942"
"correl_spearman","32.071236582664206","","mutualExclusion","f604a7c72e09f6bff0aa9d3103cfff11->a9c1d3a32be4a394197c2d8da88cc5d8","f604a7c72e09f6bff0aa9d3103cfff11->a9c1d3a32be4a394197c2d8da88cc5d8=correl_spearman","false","","f604a7c72e09f6bff0aa9d3103cfff11->a9c1d3a32be4a394197c2d8da88cc5d8=correl_spearman","-0.78262379"
"correl_spearman","20.63741423538006","","copresence","f604a7c72e09f6bff0aa9d3103cfff11->e1bde6063ea3b8bb6d015b9d607e3d88","f604a7c72e09f6bff0aa9d3103cfff11->e1bde6063ea3b8bb6d015b9d607e3d88=correl_spearman","false","","f604a7c72e09f6bff0aa9d3103cfff11->e1bde6063ea3b8bb6d015b9d607e3d88=correl_spearman","0.79056942"
"correl_spearman","2.0","","copresence","f604a7c72e09f6bff0aa9d3103cfff11->bc1949542055ca25267882ff40da1277","f604a7c72e09f6bff0aa9d3103cfff11->bc1949542055ca25267882ff40da1277=correl_spearman","false","","f604a7c72e09f6bff0aa9d3103cfff11->bc1949542055ca25267882ff40da1277=correl_spearman","1.0"
"correl_spearman","25.00664599096546","","mutualExclusion","f604a7c72e09f6bff0aa9d3103cfff11->ac373a7cfdb2ef950a76035f44218f80","f604a7c72e09f6bff0aa9d3103cfff11->ac373a7cfdb2ef950a76035f44218f80=correl_spearman","false","","f604a7c72e09f6bff0aa9d3103cfff11->ac373a7cfdb2ef950a76035f44218f80=correl_spearman","-0.89442719"
"correl_spearman","2.0","","copresence","f604a7c72e09f6bff0aa9d3103cfff11->25b37e2316a88fd3520e6739f706f471","f604a7c72e09f6bff0aa9d3103cfff11->25b37e2316a88fd3520e6739f706f471=correl_spearman","false","","f604a7c72e09f6bff0aa9d3103cfff11->25b37e2316a88fd3520e6739f706f471=correl_spearman","1.0"
"correl_spearman","9.134563342118772","","copresence","df5858d0b91b83739c440222f1f0aac9->564f093202263769933a1751e55142bc","df5858d0b91b83739c440222f1f0aac9->564f093202263769933a1751e55142bc=correl_spearman","false","","df5858d0b91b83739c440222f1f0aac9->564f093202263769933a1751e55142bc=correl_spearman","0.79056942"
"correl_spearman","34.36843523753147","","mutualExclusion","df5858d0b91b83739c440222f1f0aac9->20a3ff21372fc364abe408e88d148204","df5858d0b91b83739c440222f1f0aac9->20a3ff21372fc364abe408e88d148204=correl_spearman","false","","df5858d0b91b83739c440222f1f0aac9->20a3ff21372fc364abe408e88d148204=correl_spearman","-0.860309"
"correl_spearman","9.134563342118776","","copresence","df5858d0b91b83739c440222f1f0aac9->3291ab791fe91d758740e44e716387bc","df5858d0b91b83739c440222f1f0aac9->3291ab791fe91d758740e44e716387bc=correl_spearman","false","","df5858d0b91b83739c440222f1f0aac9->3291ab791fe91d758740e44e716387bc=correl_spearman","0.79056942"
"correl_spearman","30.349238006924573","","mutualExclusion","df5858d0b91b83739c440222f1f0aac9->291f1107175231733f1817a188e2e8df","df5858d0b91b83739c440222f1f0aac9->291f1107175231733f1817a188e2e8df=correl_spearman","false","","df5858d0b91b83739c440222f1f0aac9->291f1107175231733f1817a188e2e8df=correl_spearman","-0.860309"
