"cooc_method","EdgeBetweenness","interaction","interactionType","Label","name","selected","shared interaction","shared name","weight"
"correl_spearman","531.6438326922801","","copresence","886afd780768ab405cc109fc2dd47f8f->4b3714101198ba771598e90131e34865","886afd780768ab405cc109fc2dd47f8f->4b3714101198ba771598e90131e34865=correl_spearman","false","","886afd780768ab405cc109fc2dd47f8f->4b3714101198ba771598e90131e34865=correl_spearman","0.76626103"
"correl_spearman","539.4122913965052","","copresence","886afd780768ab405cc109fc2dd47f8f->ab08bd2b5a60bfaa707b1fbba3790859","886afd780768ab405cc109fc2dd47f8f->ab08bd2b5a60bfaa707b1fbba3790859=correl_spearman","false","","886afd780768ab405cc109fc2dd47f8f->ab08bd2b5a60bfaa707b1fbba3790859=correl_spearman","0.84075863"
"correl_spearman","168.6870388751966","","copresence","886afd780768ab405cc109fc2dd47f8f->6d6b6c52a5bed5ea7e876b7156c25ca3","886afd780768ab405cc109fc2dd47f8f->6d6b6c52a5bed5ea7e876b7156c25ca3=correl_spearman","false","","886afd780768ab405cc109fc2dd47f8f->6d6b6c52a5bed5ea7e876b7156c25ca3=correl_spearman","0.86204366"
"correl_spearman","396.4446784688087","","copresence","886afd780768ab405cc109fc2dd47f8f->71e6ab155e388dd64f90d8c4a66cbcf9","886afd780768ab405cc109fc2dd47f8f->71e6ab155e388dd64f90d8c4a66cbcf9=correl_spearman","false","","886afd780768ab405cc109fc2dd47f8f->71e6ab155e388dd64f90d8c4a66cbcf9=correl_spearman","0.85111164"
"correl_spearman","465.753227218517","","copresence","fb3bc9a588c226e2e950e16ba348b0cc->0ac2d7fafa180ed570414299af42eae7","fb3bc9a588c226e2e950e16ba348b0cc->0ac2d7fafa180ed570414299af42eae7=correl_spearman","false","","fb3bc9a588c226e2e950e16ba348b0cc->0ac2d7fafa180ed570414299af42eae7=correl_spearman","0.74740932"
"correl_spearman","187.12625899758984","","copresence","fb3bc9a588c226e2e950e16ba348b0cc->3760eb6cefca39f470a53177ec5b075e","fb3bc9a588c226e2e950e16ba348b0cc->3760eb6cefca39f470a53177ec5b075e=correl_spearman","false","","fb3bc9a588c226e2e950e16ba348b0cc->3760eb6cefca39f470a53177ec5b075e=correl_spearman","0.72895477"
"correl_spearman","790.6287975086058","","copresence","fb3bc9a588c226e2e950e16ba348b0cc->9aefd12519f64dc10da63ed744e962a0","fb3bc9a588c226e2e950e16ba348b0cc->9aefd12519f64dc10da63ed744e962a0=correl_spearman","false","","fb3bc9a588c226e2e950e16ba348b0cc->9aefd12519f64dc10da63ed744e962a0=correl_spearman","0.9538634"
"correl_spearman","491.41083724872254","","copresence","8580cbddd75d8e3d29e0f45c8959ad95->033fd5969b7694ae4aec3e71975ddbdf","8580cbddd75d8e3d29e0f45c8959ad95->033fd5969b7694ae4aec3e71975ddbdf=correl_spearman","false","","8580cbddd75d8e3d29e0f45c8959ad95->033fd5969b7694ae4aec3e71975ddbdf=correl_spearman","0.70064905"
"correl_spearman","422.4472967771659","","mutualExclusion","8580cbddd75d8e3d29e0f45c8959ad95->2878e99ba03722468ba455e69dc8bb75","8580cbddd75d8e3d29e0f45c8959ad95->2878e99ba03722468ba455e69dc8bb75=correl_spearman","false","","8580cbddd75d8e3d29e0f45c8959ad95->2878e99ba03722468ba455e69dc8bb75=correl_spearman","-0.70064905"
"correl_spearman","422.44729677716606","","mutualExclusion","8580cbddd75d8e3d29e0f45c8959ad95->66c1c811b87a0c2b7f895b5e3a0df804","8580cbddd75d8e3d29e0f45c8959ad95->66c1c811b87a0c2b7f895b5e3a0df804=correl_spearman","false","","8580cbddd75d8e3d29e0f45c8959ad95->66c1c811b87a0c2b7f895b5e3a0df804=correl_spearman","-0.70064905"
"correl_spearman","432.34531034267854","","copresence","070cc7cefe482682f056e340a569c569->3cb8caad2a96da1ecd6a0c9557ce4701","070cc7cefe482682f056e340a569c569->3cb8caad2a96da1ecd6a0c9557ce4701=correl_spearman","false","","070cc7cefe482682f056e340a569c569->3cb8caad2a96da1ecd6a0c9557ce4701=correl_spearman","0.78935222"
"correl_spearman","229.70098906873147","","copresence","64033014a67e2c506d4594d910a2e1c4->6d3ae28417e3f5ae507a6d029d2bf005","64033014a67e2c506d4594d910a2e1c4->6d3ae28417e3f5ae507a6d029d2bf005=correl_spearman","false","","64033014a67e2c506d4594d910a2e1c4->6d3ae28417e3f5ae507a6d029d2bf005=correl_spearman","0.90769231"
"correl_spearman","407.85112023282375","","mutualExclusion","6251d5aa4e73ad8b43b46bafd107f7a3->9ec0f5254c5a47fdae11e34c4df133fd","6251d5aa4e73ad8b43b46bafd107f7a3->9ec0f5254c5a47fdae11e34c4df133fd=correl_spearman","false","","6251d5aa4e73ad8b43b46bafd107f7a3->9ec0f5254c5a47fdae11e34c4df133fd=correl_spearman","-0.75106762"
"correl_spearman","1129.6022080271084","","copresence","6251d5aa4e73ad8b43b46bafd107f7a3->14914633f511e5ab3d95eae8dcefeae6","6251d5aa4e73ad8b43b46bafd107f7a3->14914633f511e5ab3d95eae8dcefeae6=correl_spearman","false","","6251d5aa4e73ad8b43b46bafd107f7a3->14914633f511e5ab3d95eae8dcefeae6=correl_spearman","0.78181818"
"correl_spearman","1613.710174651517","","mutualExclusion","6251d5aa4e73ad8b43b46bafd107f7a3->4056253494ea550ca54701696c98e942","6251d5aa4e73ad8b43b46bafd107f7a3->4056253494ea550ca54701696c98e942=correl_spearman","false","","6251d5aa4e73ad8b43b46bafd107f7a3->4056253494ea550ca54701696c98e942=correl_spearman","-0.70064905"
"correl_spearman","576.577202287971","","copresence","6251d5aa4e73ad8b43b46bafd107f7a3->bf564314544dfcfa13a351b97505a62b","6251d5aa4e73ad8b43b46bafd107f7a3->bf564314544dfcfa13a351b97505a62b=correl_spearman","false","","6251d5aa4e73ad8b43b46bafd107f7a3->bf564314544dfcfa13a351b97505a62b=correl_spearman","0.82617438"
"correl_spearman","2802.0878867883785","","copresence","6251d5aa4e73ad8b43b46bafd107f7a3->12e1c1f591f970fd07f691bb5536cf8a","6251d5aa4e73ad8b43b46bafd107f7a3->12e1c1f591f970fd07f691bb5536cf8a=correl_spearman","false","","6251d5aa4e73ad8b43b46bafd107f7a3->12e1c1f591f970fd07f691bb5536cf8a=correl_spearman","0.70064905"
"correl_spearman","323.0637190910972","","copresence","8b11184fdafa648f8391e792609c6de1->0483511ad55f6bc8287174dcf75eabfe","8b11184fdafa648f8391e792609c6de1->0483511ad55f6bc8287174dcf75eabfe=correl_spearman","false","","8b11184fdafa648f8391e792609c6de1->0483511ad55f6bc8287174dcf75eabfe=correl_spearman","0.73280796"
"correl_spearman","184.7651324624351","","mutualExclusion","8b11184fdafa648f8391e792609c6de1->291f1107175231733f1817a188e2e8df","8b11184fdafa648f8391e792609c6de1->291f1107175231733f1817a188e2e8df=correl_spearman","false","","8b11184fdafa648f8391e792609c6de1->291f1107175231733f1817a188e2e8df=correl_spearman","-0.83418787"
"correl_spearman","204.03790207640048","","mutualExclusion","8b11184fdafa648f8391e792609c6de1->8bc699c0ba7d0e08808ef4f497559624","8b11184fdafa648f8391e792609c6de1->8bc699c0ba7d0e08808ef4f497559624=correl_spearman","false","","8b11184fdafa648f8391e792609c6de1->8bc699c0ba7d0e08808ef4f497559624=correl_spearman","-0.8077716"
"correl_spearman","280.4622790528747","","copresence","06f0739e32f0ad31404affc34baa8a47->21da49701ccfc32c01a63b430e78d5f2","06f0739e32f0ad31404affc34baa8a47->21da49701ccfc32c01a63b430e78d5f2=correl_spearman","false","","06f0739e32f0ad31404affc34baa8a47->21da49701ccfc32c01a63b430e78d5f2=correl_spearman","0.72648398"
"correl_spearman","920.1920765388509","","mutualExclusion","06f0739e32f0ad31404affc34baa8a47->9957dd053cded62b3507bf8221d3228d","06f0739e32f0ad31404affc34baa8a47->9957dd053cded62b3507bf8221d3228d=correl_spearman","false","","06f0739e32f0ad31404affc34baa8a47->9957dd053cded62b3507bf8221d3228d=correl_spearman","-0.77416478"
"correl_spearman","910.3237683030383","","copresence","06f0739e32f0ad31404affc34baa8a47->b5b0bad89b6f4bc83e89747237847fdc","06f0739e32f0ad31404affc34baa8a47->b5b0bad89b6f4bc83e89747237847fdc=correl_spearman","false","","06f0739e32f0ad31404affc34baa8a47->b5b0bad89b6f4bc83e89747237847fdc=correl_spearman","0.70929937"
"correl_spearman","190.68612763257642","","copresence","8efb0ba83182c7beca8a5d87e4f240c8->ad63c3d7bf8d1866969553ab825bac12","8efb0ba83182c7beca8a5d87e4f240c8->ad63c3d7bf8d1866969553ab825bac12=correl_spearman","false","","8efb0ba83182c7beca8a5d87e4f240c8->ad63c3d7bf8d1866969553ab825bac12=correl_spearman","0.76626103"
"correl_spearman","208.35540673134028","","copresence","8efb0ba83182c7beca8a5d87e4f240c8->564f4848717eff0b1e60a21dbd2ccd12","8efb0ba83182c7beca8a5d87e4f240c8->564f4848717eff0b1e60a21dbd2ccd12=correl_spearman","false","","8efb0ba83182c7beca8a5d87e4f240c8->564f4848717eff0b1e60a21dbd2ccd12=correl_spearman","0.74766161"
"correl_spearman","190.68612763257642","","copresence","8efb0ba83182c7beca8a5d87e4f240c8->f48e3203010a56fdbff339011bcc4cbf","8efb0ba83182c7beca8a5d87e4f240c8->f48e3203010a56fdbff339011bcc4cbf=correl_spearman","false","","8efb0ba83182c7beca8a5d87e4f240c8->f48e3203010a56fdbff339011bcc4cbf=correl_spearman","0.76626103"
"correl_spearman","44.53431009110589","","copresence","6cf23f9c173ed5f556b09087e21e219f->63afddccaa9ee6c2211274dfabf16ccd","6cf23f9c173ed5f556b09087e21e219f->63afddccaa9ee6c2211274dfabf16ccd=correl_spearman","false","","6cf23f9c173ed5f556b09087e21e219f->63afddccaa9ee6c2211274dfabf16ccd=correl_spearman","0.70642202"
"correl_spearman","259.1938900827319","","copresence","6cf23f9c173ed5f556b09087e21e219f->f1b5eea1cd51401058a5f4fc026ceb72","6cf23f9c173ed5f556b09087e21e219f->f1b5eea1cd51401058a5f4fc026ceb72=correl_spearman","false","","6cf23f9c173ed5f556b09087e21e219f->f1b5eea1cd51401058a5f4fc026ceb72=correl_spearman","0.70642202"
"correl_spearman","201.7454256003247","","copresence","6cf23f9c173ed5f556b09087e21e219f->133cd27720faf693d08e0730a8451510","6cf23f9c173ed5f556b09087e21e219f->133cd27720faf693d08e0730a8451510=correl_spearman","false","","6cf23f9c173ed5f556b09087e21e219f->133cd27720faf693d08e0730a8451510=correl_spearman","0.76626103"
"correl_spearman","280.5092985236017","","copresence","6cf23f9c173ed5f556b09087e21e219f->6ecf0296fb3d7cd52d4e23df04548b74","6cf23f9c173ed5f556b09087e21e219f->6ecf0296fb3d7cd52d4e23df04548b74=correl_spearman","false","","6cf23f9c173ed5f556b09087e21e219f->6ecf0296fb3d7cd52d4e23df04548b74=correl_spearman","0.84075863"
"correl_spearman","161.7337244835344","","copresence","6cf23f9c173ed5f556b09087e21e219f->c73c6506f94582b1de12ec56976d051f","6cf23f9c173ed5f556b09087e21e219f->c73c6506f94582b1de12ec56976d051f=correl_spearman","false","","6cf23f9c173ed5f556b09087e21e219f->c73c6506f94582b1de12ec56976d051f=correl_spearman","0.86204366"
"correl_spearman","95.14157932061688","","copresence","cd611c2e479dfd7f23747f6bb4107de6->5bd7741c875f5d34dfda654ac3d4e00f","cd611c2e479dfd7f23747f6bb4107de6->5bd7741c875f5d34dfda654ac3d4e00f=correl_spearman","false","","cd611c2e479dfd7f23747f6bb4107de6->5bd7741c875f5d34dfda654ac3d4e00f=correl_spearman","0.73975123"
"correl_spearman","182.35083660506908","","copresence","cd611c2e479dfd7f23747f6bb4107de6->ed6be8f95771172487d2e2c10349c0cb","cd611c2e479dfd7f23747f6bb4107de6->ed6be8f95771172487d2e2c10349c0cb=correl_spearman","false","","cd611c2e479dfd7f23747f6bb4107de6->ed6be8f95771172487d2e2c10349c0cb=correl_spearman","0.74740932"
"correl_spearman","95.14157932061688","","copresence","cd611c2e479dfd7f23747f6bb4107de6->ea4fc4fcb6b759b47478387823db7b92","cd611c2e479dfd7f23747f6bb4107de6->ea4fc4fcb6b759b47478387823db7b92=correl_spearman","false","","cd611c2e479dfd7f23747f6bb4107de6->ea4fc4fcb6b759b47478387823db7b92=correl_spearman","0.73975123"
