"cooc_method","interaction","interactionType","Label","name","pval","selected","shared interaction","shared name","weight"
"correl_spearman","","copresence","e2e729ea1b851eca7dc929cf45eee7f6->33c1be77780a091c6235e6098b927bf4","e2e729ea1b851eca7dc929cf45eee7f6->33c1be77780a091c6235e6098b927bf4=correl_spearman","0.0","false","","e2e729ea1b851eca7dc929cf45eee7f6->33c1be77780a091c6235e6098b927bf4=correl_spearman","1.0"
"correl_spearman","","copresence","e2e729ea1b851eca7dc929cf45eee7f6->7a7e7813bcb893b06de3e2d35fdff2c0","e2e729ea1b851eca7dc929cf45eee7f6->7a7e7813bcb893b06de3e2d35fdff2c0=correl_spearman","0.0","false","","e2e729ea1b851eca7dc929cf45eee7f6->7a7e7813bcb893b06de3e2d35fdff2c0=correl_spearman","1.0"
"correl_spearman","","copresence","49e6de292b588a12096e3607e2f9a9c3->41bb9444876ff6653201c32dd946436c","49e6de292b588a12096e3607e2f9a9c3->41bb9444876ff6653201c32dd946436c=correl_spearman","2.5896196298447194E-10","false","","49e6de292b588a12096e3607e2f9a9c3->41bb9444876ff6653201c32dd946436c=correl_spearman","0.78191749"
"correl_spearman","","copresence","d57604d239c3346fba32829ab5a17488->391c1f4fb66c294db7f2f064a9146359","d57604d239c3346fba32829ab5a17488->391c1f4fb66c294db7f2f064a9146359=correl_spearman","4.961537380943071E-8","false","","d57604d239c3346fba32829ab5a17488->391c1f4fb66c294db7f2f064a9146359=correl_spearman","0.71659857"
"correl_spearman","","copresence","a86dfdb0f19a8965bf393f6594197442->93c03f31a2e6d9860c616e973d0d25ad","a86dfdb0f19a8965bf393f6594197442->93c03f31a2e6d9860c616e973d0d25ad=correl_spearman","1.698530205374027E-12","false","","a86dfdb0f19a8965bf393f6594197442->93c03f31a2e6d9860c616e973d0d25ad=correl_spearman","0.82634308"
"correl_spearman","","copresence","aa5843fdfc6cff8ec42d841942e269ca->794dae1a6d7dc50ca213a647fd7a7c51","aa5843fdfc6cff8ec42d841942e269ca->794dae1a6d7dc50ca213a647fd7a7c51=correl_spearman","1.4254708524674697E-11","false","","aa5843fdfc6cff8ec42d841942e269ca->794dae1a6d7dc50ca213a647fd7a7c51=correl_spearman","0.80921251"
"correl_spearman","","copresence","25b37e2316a88fd3520e6739f706f471->2ff407e84b17d7ddad6706426e12fbf1","25b37e2316a88fd3520e6739f706f471->2ff407e84b17d7ddad6706426e12fbf1=correl_spearman","2.2637558494409404E-11","false","","25b37e2316a88fd3520e6739f706f471->2ff407e84b17d7ddad6706426e12fbf1=correl_spearman","0.80518579"
"correl_spearman","","copresence","25b37e2316a88fd3520e6739f706f471->bc1949542055ca25267882ff40da1277","25b37e2316a88fd3520e6739f706f471->bc1949542055ca25267882ff40da1277=correl_spearman","2.2637558494409404E-11","false","","25b37e2316a88fd3520e6739f706f471->bc1949542055ca25267882ff40da1277=correl_spearman","0.80518579"
"correl_spearman","","copresence","17655bc5ab3c9aa95104203db536a37f->6ecf0296fb3d7cd52d4e23df04548b74","17655bc5ab3c9aa95104203db536a37f->6ecf0296fb3d7cd52d4e23df04548b74=correl_spearman","1.1343592731805074E-11","false","","17655bc5ab3c9aa95104203db536a37f->6ecf0296fb3d7cd52d4e23df04548b74=correl_spearman","0.81115938"
"correl_spearman","","copresence","c1e432b1b508695759218a40191089d2->281d04bed38e6987f7d87dddafd715e3","c1e432b1b508695759218a40191089d2->281d04bed38e6987f7d87dddafd715e3=correl_spearman","2.3664351589403054E-9","false","","c1e432b1b508695759218a40191089d2->281d04bed38e6987f7d87dddafd715e3=correl_spearman","0.75731786"
"correl_spearman","","copresence","12e1c1f591f970fd07f691bb5536cf8a->3b8347040e4b681a036839a75e1c0d24","12e1c1f591f970fd07f691bb5536cf8a->3b8347040e4b681a036839a75e1c0d24=correl_spearman","2.2637558494409404E-11","false","","12e1c1f591f970fd07f691bb5536cf8a->3b8347040e4b681a036839a75e1c0d24=correl_spearman","0.80518579"
"correl_spearman","","copresence","7dadfa95df1131f3df623934aaefb93b->f76ef9655f4ac1549d1b5c137fa0498c","7dadfa95df1131f3df623934aaefb93b->f76ef9655f4ac1549d1b5c137fa0498c=correl_spearman","0.0","false","","7dadfa95df1131f3df623934aaefb93b->f76ef9655f4ac1549d1b5c137fa0498c=correl_spearman","1.0"
"correl_spearman","","copresence","7dadfa95df1131f3df623934aaefb93b->4c4ac698e4eb7b5fab2db6cdab901423","7dadfa95df1131f3df623934aaefb93b->4c4ac698e4eb7b5fab2db6cdab901423=correl_spearman","0.0","false","","7dadfa95df1131f3df623934aaefb93b->4c4ac698e4eb7b5fab2db6cdab901423=correl_spearman","1.0"
"correl_spearman","","copresence","e58e83bd1c4bcc0ff95f8944956ed85c->6eea5daf224554348baa1e458e3da5c2","e58e83bd1c4bcc0ff95f8944956ed85c->6eea5daf224554348baa1e458e3da5c2=correl_spearman","1.2574628505124252E-7","false","","e58e83bd1c4bcc0ff95f8944956ed85c->6eea5daf224554348baa1e458e3da5c2=correl_spearman","0.70219738"
"correl_spearman","","copresence","5833f59789ccd5f960f8622d2901a834->b8205a9d2b3e553e0e5b9cc01dae8840","5833f59789ccd5f960f8622d2901a834->b8205a9d2b3e553e0e5b9cc01dae8840=correl_spearman","4.961537380943071E-8","false","","5833f59789ccd5f960f8622d2901a834->b8205a9d2b3e553e0e5b9cc01dae8840=correl_spearman","0.71659857"
"correl_spearman","","copresence","ab3edfae908f2a5f9fbb685f38d27ed8->5833f59789ccd5f960f8622d2901a834","ab3edfae908f2a5f9fbb685f38d27ed8->5833f59789ccd5f960f8622d2901a834=correl_spearman","0.0","false","","ab3edfae908f2a5f9fbb685f38d27ed8->5833f59789ccd5f960f8622d2901a834=correl_spearman","1.0"
"correl_spearman","","copresence","391c1f4fb66c294db7f2f064a9146359->c8b9ce05690dff43b38f50d90a352842","391c1f4fb66c294db7f2f064a9146359->c8b9ce05690dff43b38f50d90a352842=correl_spearman","4.961537380943071E-8","false","","391c1f4fb66c294db7f2f064a9146359->c8b9ce05690dff43b38f50d90a352842=correl_spearman","0.71659857"
"correl_spearman","","copresence","b18b312715f312ddac2e35773d9ec8a3->391c1f4fb66c294db7f2f064a9146359","b18b312715f312ddac2e35773d9ec8a3->391c1f4fb66c294db7f2f064a9146359=correl_spearman","4.961537380943071E-8","false","","b18b312715f312ddac2e35773d9ec8a3->391c1f4fb66c294db7f2f064a9146359=correl_spearman","0.71659857"
"correl_spearman","","copresence","794dae1a6d7dc50ca213a647fd7a7c51->ceeaa05c3682b56bfff922311a6f6923","794dae1a6d7dc50ca213a647fd7a7c51->ceeaa05c3682b56bfff922311a6f6923=correl_spearman","2.4746527049757105E-9","false","","794dae1a6d7dc50ca213a647fd7a7c51->ceeaa05c3682b56bfff922311a6f6923=correl_spearman","0.75678143"
"correl_spearman","","copresence","eca0fdbd027ad8f750dac59ab54ccaad->ceeaa05c3682b56bfff922311a6f6923","eca0fdbd027ad8f750dac59ab54ccaad->ceeaa05c3682b56bfff922311a6f6923=correl_spearman","0.0","false","","eca0fdbd027ad8f750dac59ab54ccaad->ceeaa05c3682b56bfff922311a6f6923=correl_spearman","0.98621796"
"correl_spearman","","mutualExclusion","eca0fdbd027ad8f750dac59ab54ccaad->c289edb2e38226bfdf611552375c6fee","eca0fdbd027ad8f750dac59ab54ccaad->c289edb2e38226bfdf611552375c6fee=correl_spearman","5.685429904644934E-9","false","","eca0fdbd027ad8f750dac59ab54ccaad->c289edb2e38226bfdf611552375c6fee=correl_spearman","-0.74649009"
"correl_spearman","","copresence","eca0fdbd027ad8f750dac59ab54ccaad->794dae1a6d7dc50ca213a647fd7a7c51","eca0fdbd027ad8f750dac59ab54ccaad->794dae1a6d7dc50ca213a647fd7a7c51=correl_spearman","7.48729966915107E-9","false","","eca0fdbd027ad8f750dac59ab54ccaad->794dae1a6d7dc50ca213a647fd7a7c51=correl_spearman","0.74294828"
"correl_spearman","","copresence","b2592d541d9f2c9646335251acd88e0c->20842eed10c1585f54bdfd065e2fa318","b2592d541d9f2c9646335251acd88e0c->20842eed10c1585f54bdfd065e2fa318=correl_spearman","8.261215667104693E-8","false","","b2592d541d9f2c9646335251acd88e0c->20842eed10c1585f54bdfd065e2fa318=correl_spearman","0.70883138"
"correl_spearman","","copresence","cf2d72597e87d44ef5616e5a9c4543c7->7e007a32d2a6b736c11c677e94c5d3d9","cf2d72597e87d44ef5616e5a9c4543c7->7e007a32d2a6b736c11c677e94c5d3d9=correl_spearman","2.2637558494409404E-11","false","","cf2d72597e87d44ef5616e5a9c4543c7->7e007a32d2a6b736c11c677e94c5d3d9=correl_spearman","0.80518579"
"correl_spearman","","copresence","20842eed10c1585f54bdfd065e2fa318->5045df3c7282cf02b43c2fed84344a38","20842eed10c1585f54bdfd065e2fa318->5045df3c7282cf02b43c2fed84344a38=correl_spearman","1.0351119239526696E-7","false","","20842eed10c1585f54bdfd065e2fa318->5045df3c7282cf02b43c2fed84344a38=correl_spearman","0.70529713"
"correl_spearman","","copresence","20842eed10c1585f54bdfd065e2fa318->ad63c3d7bf8d1866969553ab825bac12","20842eed10c1585f54bdfd065e2fa318->ad63c3d7bf8d1866969553ab825bac12=correl_spearman","0.0","false","","20842eed10c1585f54bdfd065e2fa318->ad63c3d7bf8d1866969553ab825bac12=correl_spearman","0.88565091"
"correl_spearman","","copresence","20842eed10c1585f54bdfd065e2fa318->18f18f6e7249a2943be08be8926f4377","20842eed10c1585f54bdfd065e2fa318->18f18f6e7249a2943be08be8926f4377=correl_spearman","9.587907223718162E-8","false","","20842eed10c1585f54bdfd065e2fa318->18f18f6e7249a2943be08be8926f4377=correl_spearman","0.70650438"
"correl_spearman","","copresence","b0a6bc03f46b415c519f02b66863a0a5->ca022fbb63e310187a345b1cf73058a4","b0a6bc03f46b415c519f02b66863a0a5->ca022fbb63e310187a345b1cf73058a4=correl_spearman","4.961537380943071E-8","false","","b0a6bc03f46b415c519f02b66863a0a5->ca022fbb63e310187a345b1cf73058a4=correl_spearman","0.71659857"
"correl_spearman","","copresence","b0a6bc03f46b415c519f02b66863a0a5->87bc96fb11c0cee6b99e53f8dc888e03","b0a6bc03f46b415c519f02b66863a0a5->87bc96fb11c0cee6b99e53f8dc888e03=correl_spearman","4.961537380943071E-8","false","","b0a6bc03f46b415c519f02b66863a0a5->87bc96fb11c0cee6b99e53f8dc888e03=correl_spearman","0.71659857"
"correl_spearman","","copresence","b0a6bc03f46b415c519f02b66863a0a5->3c7969745da55397b1411f9148060cbf","b0a6bc03f46b415c519f02b66863a0a5->3c7969745da55397b1411f9148060cbf=correl_spearman","4.961537380943071E-8","false","","b0a6bc03f46b415c519f02b66863a0a5->3c7969745da55397b1411f9148060cbf=correl_spearman","0.71659857"
"correl_spearman","","copresence","e865a602634bda1dd23df3935a045780->ed8fa4e44ba531be98149a22ec314370","e865a602634bda1dd23df3935a045780->ed8fa4e44ba531be98149a22ec314370=correl_spearman","2.7143326031264792E-8","false","","e865a602634bda1dd23df3935a045780->ed8fa4e44ba531be98149a22ec314370=correl_spearman","0.7254071"
"correl_spearman","","copresence","e865a602634bda1dd23df3935a045780->c8ff90be71f03675f881036d7836702a","e865a602634bda1dd23df3935a045780->c8ff90be71f03675f881036d7836702a=correl_spearman","1.0741170708428172E-7","false","","e865a602634bda1dd23df3935a045780->c8ff90be71f03675f881036d7836702a=correl_spearman","0.70471151"
"correl_spearman","","copresence","b9a7746f999af4eb407c6f8693af7028->87bc96fb11c0cee6b99e53f8dc888e03","b9a7746f999af4eb407c6f8693af7028->87bc96fb11c0cee6b99e53f8dc888e03=correl_spearman","0.0","false","","b9a7746f999af4eb407c6f8693af7028->87bc96fb11c0cee6b99e53f8dc888e03=correl_spearman","1.0"
"correl_spearman","","copresence","b9a7746f999af4eb407c6f8693af7028->3c7969745da55397b1411f9148060cbf","b9a7746f999af4eb407c6f8693af7028->3c7969745da55397b1411f9148060cbf=correl_spearman","0.0","false","","b9a7746f999af4eb407c6f8693af7028->3c7969745da55397b1411f9148060cbf=correl_spearman","1.0"
"correl_spearman","","copresence","b9a7746f999af4eb407c6f8693af7028->b0a6bc03f46b415c519f02b66863a0a5","b9a7746f999af4eb407c6f8693af7028->b0a6bc03f46b415c519f02b66863a0a5=correl_spearman","4.961537380943071E-8","false","","b9a7746f999af4eb407c6f8693af7028->b0a6bc03f46b415c519f02b66863a0a5=correl_spearman","0.71659857"
"correl_spearman","","copresence","20a3ff21372fc364abe408e88d148204->6aff8f85076c751872187d0cb7c90c54","20a3ff21372fc364abe408e88d148204->6aff8f85076c751872187d0cb7c90c54=correl_spearman","2.9974134285737364E-10","false","","20a3ff21372fc364abe408e88d148204->6aff8f85076c751872187d0cb7c90c54=correl_spearman","0.78040155"
"correl_spearman","","copresence","20a3ff21372fc364abe408e88d148204->070cc7cefe482682f056e340a569c569","20a3ff21372fc364abe408e88d148204->070cc7cefe482682f056e340a569c569=correl_spearman","8.322965849849595E-8","false","","20a3ff21372fc364abe408e88d148204->070cc7cefe482682f056e340a569c569=correl_spearman","0.70871566"
"correl_spearman","","copresence","20a3ff21372fc364abe408e88d148204->13c7e4aba665d521f8bb6b576ad33379","20a3ff21372fc364abe408e88d148204->13c7e4aba665d521f8bb6b576ad33379=correl_spearman","1.4988010832439613E-14","false","","20a3ff21372fc364abe408e88d148204->13c7e4aba665d521f8bb6b576ad33379=correl_spearman","0.85765152"
"correl_spearman","","copresence","dab9306c747ce5824e42e902432535f9->ae1a6601222af844325b43e5ea72e671","dab9306c747ce5824e42e902432535f9->ae1a6601222af844325b43e5ea72e671=correl_spearman","0.0","false","","dab9306c747ce5824e42e902432535f9->ae1a6601222af844325b43e5ea72e671=correl_spearman","1.0"
"correl_spearman","","copresence","4b1317fdbef4eb1b55d083b116ee2a93->6580c3b546cca4a6feb8930fabb3edf2","4b1317fdbef4eb1b55d083b116ee2a93->6580c3b546cca4a6feb8930fabb3edf2=correl_spearman","4.961537380943071E-8","false","","4b1317fdbef4eb1b55d083b116ee2a93->6580c3b546cca4a6feb8930fabb3edf2=correl_spearman","0.71659857"
"correl_spearman","","copresence","4b1317fdbef4eb1b55d083b116ee2a93->cf4f9b4576e9fccbe57138256a97e50e","4b1317fdbef4eb1b55d083b116ee2a93->cf4f9b4576e9fccbe57138256a97e50e=correl_spearman","4.961537380943071E-8","false","","4b1317fdbef4eb1b55d083b116ee2a93->cf4f9b4576e9fccbe57138256a97e50e=correl_spearman","0.71659857"
"correl_spearman","","copresence","4b1317fdbef4eb1b55d083b116ee2a93->8aa36490f207b4a6fb393156c62a354e","4b1317fdbef4eb1b55d083b116ee2a93->8aa36490f207b4a6fb393156c62a354e=correl_spearman","4.961537380943071E-8","false","","4b1317fdbef4eb1b55d083b116ee2a93->8aa36490f207b4a6fb393156c62a354e=correl_spearman","0.71659857"
"correl_spearman","","copresence","4b1317fdbef4eb1b55d083b116ee2a93->3065a8be6df5a5757c5100f791fb74e2","4b1317fdbef4eb1b55d083b116ee2a93->3065a8be6df5a5757c5100f791fb74e2=correl_spearman","4.961537380943071E-8","false","","4b1317fdbef4eb1b55d083b116ee2a93->3065a8be6df5a5757c5100f791fb74e2=correl_spearman","0.71659857"
"correl_spearman","","copresence","4b1317fdbef4eb1b55d083b116ee2a93->a969c8ad4cddad06b7fbcd07ff420412","4b1317fdbef4eb1b55d083b116ee2a93->a969c8ad4cddad06b7fbcd07ff420412=correl_spearman","4.961537380943071E-8","false","","4b1317fdbef4eb1b55d083b116ee2a93->a969c8ad4cddad06b7fbcd07ff420412=correl_spearman","0.71659857"
"correl_spearman","","copresence","808cb08db7783a0ba96709cf1e244c5b->56b3213c5659ea8b8c775ffcea923727","808cb08db7783a0ba96709cf1e244c5b->56b3213c5659ea8b8c775ffcea923727=correl_spearman","4.961537380943071E-8","false","","808cb08db7783a0ba96709cf1e244c5b->56b3213c5659ea8b8c775ffcea923727=correl_spearman","0.71659857"
"correl_spearman","","copresence","808cb08db7783a0ba96709cf1e244c5b->2a84b1a0f0f7a495aff9fb79a66e7c69","808cb08db7783a0ba96709cf1e244c5b->2a84b1a0f0f7a495aff9fb79a66e7c69=correl_spearman","4.961537380943071E-8","false","","808cb08db7783a0ba96709cf1e244c5b->2a84b1a0f0f7a495aff9fb79a66e7c69=correl_spearman","0.71659857"
"correl_spearman","","copresence","57949cc873749b9f6c738cd1ece2eb81->20cf675b37fc26b8894621c706bb1e5b","57949cc873749b9f6c738cd1ece2eb81->20cf675b37fc26b8894621c706bb1e5b=correl_spearman","0.0","false","","57949cc873749b9f6c738cd1ece2eb81->20cf675b37fc26b8894621c706bb1e5b=correl_spearman","1.0"
"correl_spearman","","copresence","57949cc873749b9f6c738cd1ece2eb81->77c0c466b473e34f40b6fcad982860ca","57949cc873749b9f6c738cd1ece2eb81->77c0c466b473e34f40b6fcad982860ca=correl_spearman","0.0","false","","57949cc873749b9f6c738cd1ece2eb81->77c0c466b473e34f40b6fcad982860ca=correl_spearman","1.0"
"correl_spearman","","copresence","57949cc873749b9f6c738cd1ece2eb81->53b0b695f0c9a01b18f142a2fd878b4f","57949cc873749b9f6c738cd1ece2eb81->53b0b695f0c9a01b18f142a2fd878b4f=correl_spearman","0.0","false","","57949cc873749b9f6c738cd1ece2eb81->53b0b695f0c9a01b18f142a2fd878b4f=correl_spearman","1.0"
"correl_spearman","","copresence","57949cc873749b9f6c738cd1ece2eb81->d8763c025dc0e473658dbe2c26085ed8","57949cc873749b9f6c738cd1ece2eb81->d8763c025dc0e473658dbe2c26085ed8=correl_spearman","0.0","false","","57949cc873749b9f6c738cd1ece2eb81->d8763c025dc0e473658dbe2c26085ed8=correl_spearman","1.0"
"correl_spearman","","copresence","57949cc873749b9f6c738cd1ece2eb81->db50fddba0babb0d64d1ee8404993680","57949cc873749b9f6c738cd1ece2eb81->db50fddba0babb0d64d1ee8404993680=correl_spearman","0.0","false","","57949cc873749b9f6c738cd1ece2eb81->db50fddba0babb0d64d1ee8404993680=correl_spearman","1.0"
"correl_spearman","","copresence","65de9882f6f97cb7db8a9537c178fd43->4c4ac698e4eb7b5fab2db6cdab901423","65de9882f6f97cb7db8a9537c178fd43->4c4ac698e4eb7b5fab2db6cdab901423=correl_spearman","0.0","false","","65de9882f6f97cb7db8a9537c178fd43->4c4ac698e4eb7b5fab2db6cdab901423=correl_spearman","1.0"
"correl_spearman","","copresence","65de9882f6f97cb7db8a9537c178fd43->7dadfa95df1131f3df623934aaefb93b","65de9882f6f97cb7db8a9537c178fd43->7dadfa95df1131f3df623934aaefb93b=correl_spearman","0.0","false","","65de9882f6f97cb7db8a9537c178fd43->7dadfa95df1131f3df623934aaefb93b=correl_spearman","1.0"
"correl_spearman","","copresence","0226e17918578c57b9c1e3c0dec2ce51->e2fdfeef02f86f9184d8395751fe9fe2","0226e17918578c57b9c1e3c0dec2ce51->e2fdfeef02f86f9184d8395751fe9fe2=correl_spearman","4.5712174046030896E-9","false","","0226e17918578c57b9c1e3c0dec2ce51->e2fdfeef02f86f9184d8395751fe9fe2=correl_spearman","0.74924745"
"correl_spearman","","copresence","892713e938d22419bbb1249213602e79->5a8b5ff39dbd81e1caeb7d6579481228","892713e938d22419bbb1249213602e79->5a8b5ff39dbd81e1caeb7d6579481228=correl_spearman","6.229662041778994E-8","false","","892713e938d22419bbb1249213602e79->5a8b5ff39dbd81e1caeb7d6579481228=correl_spearman","0.71316868"
