"cooc_method","EdgeBetweenness","interaction","interactionType","Label","name","selected","shared interaction","shared name","weight"
"correl_spearman","13.89398287581046","","copresence","c8b9ce05690dff43b38f50d90a352842->6a159a19a4245810e6d4c6cfd6c5e633","c8b9ce05690dff43b38f50d90a352842->6a159a19a4245810e6d4c6cfd6c5e633=correl_spearman","false","","c8b9ce05690dff43b38f50d90a352842->6a159a19a4245810e6d4c6cfd6c5e633=correl_spearman","0.79056942"
"correl_spearman","13.89398287581046","","copresence","c8b9ce05690dff43b38f50d90a352842->9480c1003caab2a6f8c8f808805b4664","c8b9ce05690dff43b38f50d90a352842->9480c1003caab2a6f8c8f808805b4664=correl_spearman","false","","c8b9ce05690dff43b38f50d90a352842->9480c1003caab2a6f8c8f808805b4664=correl_spearman","0.79056942"
"correl_spearman","13.89398287581046","","copresence","c8b9ce05690dff43b38f50d90a352842->9fb7b89890f358c262c2ac2163a9d76b","c8b9ce05690dff43b38f50d90a352842->9fb7b89890f358c262c2ac2163a9d76b=correl_spearman","false","","c8b9ce05690dff43b38f50d90a352842->9fb7b89890f358c262c2ac2163a9d76b=correl_spearman","0.79056942"
"correl_spearman","13.89398287581046","","copresence","c8b9ce05690dff43b38f50d90a352842->777f27e0d34e2d8776f1ccbddc5b7c43","c8b9ce05690dff43b38f50d90a352842->777f27e0d34e2d8776f1ccbddc5b7c43=correl_spearman","false","","c8b9ce05690dff43b38f50d90a352842->777f27e0d34e2d8776f1ccbddc5b7c43=correl_spearman","0.79056942"
"correl_spearman","4.078787878787879","","copresence","c8b9ce05690dff43b38f50d90a352842->6ecf0296fb3d7cd52d4e23df04548b74","c8b9ce05690dff43b38f50d90a352842->6ecf0296fb3d7cd52d4e23df04548b74=correl_spearman","false","","c8b9ce05690dff43b38f50d90a352842->6ecf0296fb3d7cd52d4e23df04548b74=correl_spearman","0.91766294"
"correl_spearman","126.86706164626308","","mutualExclusion","c8b9ce05690dff43b38f50d90a352842->713e7a8fe2360026c4e93d6cbebee664","c8b9ce05690dff43b38f50d90a352842->713e7a8fe2360026c4e93d6cbebee664=correl_spearman","false","","c8b9ce05690dff43b38f50d90a352842->713e7a8fe2360026c4e93d6cbebee664=correl_spearman","-0.78262379"
"correl_spearman","13.89398287581046","","copresence","c8b9ce05690dff43b38f50d90a352842->ec37cb699213967ae145ff64f98e2977","c8b9ce05690dff43b38f50d90a352842->ec37cb699213967ae145ff64f98e2977=correl_spearman","false","","c8b9ce05690dff43b38f50d90a352842->ec37cb699213967ae145ff64f98e2977=correl_spearman","0.79056942"
"correl_spearman","13.89398287581046","","copresence","c8b9ce05690dff43b38f50d90a352842->f284a202ab00f4eb08dd1783a8f29c4e","c8b9ce05690dff43b38f50d90a352842->f284a202ab00f4eb08dd1783a8f29c4e=correl_spearman","false","","c8b9ce05690dff43b38f50d90a352842->f284a202ab00f4eb08dd1783a8f29c4e=correl_spearman","0.79056942"
"correl_spearman","13.89398287581046","","copresence","c8b9ce05690dff43b38f50d90a352842->efabbfad993d50a655ba8366acc98ca8","c8b9ce05690dff43b38f50d90a352842->efabbfad993d50a655ba8366acc98ca8=correl_spearman","false","","c8b9ce05690dff43b38f50d90a352842->efabbfad993d50a655ba8366acc98ca8=correl_spearman","0.79056942"
"correl_spearman","33.4064221473107","","mutualExclusion","c8b9ce05690dff43b38f50d90a352842->c31062a81ff5a138684d99a2266a3ece","c8b9ce05690dff43b38f50d90a352842->c31062a81ff5a138684d99a2266a3ece=correl_spearman","false","","c8b9ce05690dff43b38f50d90a352842->c31062a81ff5a138684d99a2266a3ece=correl_spearman","-0.860309"
"correl_spearman","13.893982875810458","","copresence","c8b9ce05690dff43b38f50d90a352842->9f5bc71a0a93ede3113755a8e878bb7d","c8b9ce05690dff43b38f50d90a352842->9f5bc71a0a93ede3113755a8e878bb7d=correl_spearman","false","","c8b9ce05690dff43b38f50d90a352842->9f5bc71a0a93ede3113755a8e878bb7d=correl_spearman","0.79056942"
