"cooc_method","EdgeBetweenness","interaction","interactionType","Label","name","selected","shared interaction","shared name","weight"
"correl_spearman","141.94716529195867","","copresence","75536f8b4688b316b521d6fc071881ee->1d6726c8679267b4460de29f501d8fc4","75536f8b4688b316b521d6fc071881ee->1d6726c8679267b4460de29f501d8fc4=correl_spearman","false","","75536f8b4688b316b521d6fc071881ee->1d6726c8679267b4460de29f501d8fc4=correl_spearman","0.83928571"
"correl_spearman","248.0528347080416","","copresence","75536f8b4688b316b521d6fc071881ee->a59ec2fa129625870b48b3b2910847ce","75536f8b4688b316b521d6fc071881ee->a59ec2fa129625870b48b3b2910847ce=correl_spearman","false","","75536f8b4688b316b521d6fc071881ee->a59ec2fa129625870b48b3b2910847ce=correl_spearman","0.875"
"correl_spearman","539.4759865683156","","copresence","c289edb2e38226bfdf611552375c6fee->affbf2c1be9ca467eb201941d9782b47","c289edb2e38226bfdf611552375c6fee->affbf2c1be9ca467eb201941d9782b47=correl_spearman","false","","c289edb2e38226bfdf611552375c6fee->affbf2c1be9ca467eb201941d9782b47=correl_spearman","0.70920814"
"correl_spearman","659.7983254756872","","copresence","c289edb2e38226bfdf611552375c6fee->659332e4558ffff48e4aa39eafb631f5","c289edb2e38226bfdf611552375c6fee->659332e4558ffff48e4aa39eafb631f5=correl_spearman","false","","c289edb2e38226bfdf611552375c6fee->659332e4558ffff48e4aa39eafb631f5=correl_spearman","0.75"
"correl_spearman","389.9999999999999","","copresence","c289edb2e38226bfdf611552375c6fee->6ecf0296fb3d7cd52d4e23df04548b74","c289edb2e38226bfdf611552375c6fee->6ecf0296fb3d7cd52d4e23df04548b74=correl_spearman","false","","c289edb2e38226bfdf611552375c6fee->6ecf0296fb3d7cd52d4e23df04548b74=correl_spearman","0.81057464"
"correl_spearman","390.0","","mutualExclusion","d4cf7e96d2fa2959ff7f0c06d9147622->ec37cb699213967ae145ff64f98e2977","d4cf7e96d2fa2959ff7f0c06d9147622->ec37cb699213967ae145ff64f98e2977=correl_spearman","false","","d4cf7e96d2fa2959ff7f0c06d9147622->ec37cb699213967ae145ff64f98e2977=correl_spearman","-0.71482846"
"correl_spearman","776.0","","mutualExclusion","d4cf7e96d2fa2959ff7f0c06d9147622->ec732db6fcee5e9a331713cda9f21753","d4cf7e96d2fa2959ff7f0c06d9147622->ec732db6fcee5e9a331713cda9f21753=correl_spearman","false","","d4cf7e96d2fa2959ff7f0c06d9147622->ec732db6fcee5e9a331713cda9f21753=correl_spearman","-0.74859306"
"correl_spearman","240.30862491652962","","copresence","9fb7b89890f358c262c2ac2163a9d76b->659332e4558ffff48e4aa39eafb631f5","9fb7b89890f358c262c2ac2163a9d76b->659332e4558ffff48e4aa39eafb631f5=correl_spearman","false","","9fb7b89890f358c262c2ac2163a9d76b->659332e4558ffff48e4aa39eafb631f5=correl_spearman","0.78051986"
"correl_spearman","656.7912019640487","","copresence","9fb7b89890f358c262c2ac2163a9d76b->c8b9ce05690dff43b38f50d90a352842","9fb7b89890f358c262c2ac2163a9d76b->c8b9ce05690dff43b38f50d90a352842=correl_spearman","false","","9fb7b89890f358c262c2ac2163a9d76b->c8b9ce05690dff43b38f50d90a352842=correl_spearman","0.71455082"
"correl_spearman","38.628818911076976","","copresence","9fb7b89890f358c262c2ac2163a9d76b->c289edb2e38226bfdf611552375c6fee","9fb7b89890f358c262c2ac2163a9d76b->c289edb2e38226bfdf611552375c6fee=correl_spearman","false","","9fb7b89890f358c262c2ac2163a9d76b->c289edb2e38226bfdf611552375c6fee=correl_spearman","0.72654774"
"correl_spearman","415.3545299667434","","copresence","9fb7b89890f358c262c2ac2163a9d76b->d3d239f90954d394258db421a61bf22e","9fb7b89890f358c262c2ac2163a9d76b->d3d239f90954d394258db421a61bf22e=correl_spearman","false","","9fb7b89890f358c262c2ac2163a9d76b->d3d239f90954d394258db421a61bf22e=correl_spearman","0.81373347"
"correl_spearman","205.82296012827496","","copresence","8337f7d172e3e29fa58844544fc3b539->66ef2273e4c51e61cdc6f6242d4c4701","8337f7d172e3e29fa58844544fc3b539->66ef2273e4c51e61cdc6f6242d4c4701=correl_spearman","false","","8337f7d172e3e29fa58844544fc3b539->66ef2273e4c51e61cdc6f6242d4c4701=correl_spearman","0.79103985"
"correl_spearman","271.8170176664813","","copresence","8337f7d172e3e29fa58844544fc3b539->bfe0294ca9d06a18556ded41f273f280","8337f7d172e3e29fa58844544fc3b539->bfe0294ca9d06a18556ded41f273f280=correl_spearman","false","","8337f7d172e3e29fa58844544fc3b539->bfe0294ca9d06a18556ded41f273f280=correl_spearman","0.76376262"
"correl_spearman","439.5239791571202","","copresence","e74c2dffcdd92399f6c9ba0e0d74008f->799444b4f48cb2ce69f10256b7987aa5","e74c2dffcdd92399f6c9ba0e0d74008f->799444b4f48cb2ce69f10256b7987aa5=correl_spearman","false","","e74c2dffcdd92399f6c9ba0e0d74008f->799444b4f48cb2ce69f10256b7987aa5=correl_spearman","0.70659949"
"correl_spearman","743.62013478486","","copresence","e74c2dffcdd92399f6c9ba0e0d74008f->20842eed10c1585f54bdfd065e2fa318","e74c2dffcdd92399f6c9ba0e0d74008f->20842eed10c1585f54bdfd065e2fa318=correl_spearman","false","","e74c2dffcdd92399f6c9ba0e0d74008f->20842eed10c1585f54bdfd065e2fa318=correl_spearman","0.73258863"
"correl_spearman","139.84021477455735","","copresence","e74c2dffcdd92399f6c9ba0e0d74008f->b3ef80b1b40f88151e8fed00e2484444","e74c2dffcdd92399f6c9ba0e0d74008f->b3ef80b1b40f88151e8fed00e2484444=correl_spearman","false","","e74c2dffcdd92399f6c9ba0e0d74008f->b3ef80b1b40f88151e8fed00e2484444=correl_spearman","0.83712138"
"correl_spearman","66.44475929277284","","copresence","7d2af5620df87d6220d56557948c6fd6->5003929d4c44a3064181a73b3362dbad","7d2af5620df87d6220d56557948c6fd6->5003929d4c44a3064181a73b3362dbad=correl_spearman","false","","7d2af5620df87d6220d56557948c6fd6->5003929d4c44a3064181a73b3362dbad=correl_spearman","0.875"
"correl_spearman","25.586496544391284","","copresence","7d2af5620df87d6220d56557948c6fd6->ec732db6fcee5e9a331713cda9f21753","7d2af5620df87d6220d56557948c6fd6->ec732db6fcee5e9a331713cda9f21753=correl_spearman","false","","7d2af5620df87d6220d56557948c6fd6->ec732db6fcee5e9a331713cda9f21753=correl_spearman","0.76834982"
"correl_spearman","66.44475929277284","","copresence","7d2af5620df87d6220d56557948c6fd6->95b61ee151d8cc0d60f946ce80955614","7d2af5620df87d6220d56557948c6fd6->95b61ee151d8cc0d60f946ce80955614=correl_spearman","false","","7d2af5620df87d6220d56557948c6fd6->95b61ee151d8cc0d60f946ce80955614=correl_spearman","0.875"
"correl_spearman","150.24415646036053","","copresence","7d2af5620df87d6220d56557948c6fd6->ad63c3d7bf8d1866969553ab825bac12","7d2af5620df87d6220d56557948c6fd6->ad63c3d7bf8d1866969553ab825bac12=correl_spearman","false","","7d2af5620df87d6220d56557948c6fd6->ad63c3d7bf8d1866969553ab825bac12=correl_spearman","0.83928571"
"correl_spearman","63.396846569975494","","copresence","7d2af5620df87d6220d56557948c6fd6->14914633f511e5ab3d95eae8dcefeae6","7d2af5620df87d6220d56557948c6fd6->14914633f511e5ab3d95eae8dcefeae6=correl_spearman","false","","7d2af5620df87d6220d56557948c6fd6->14914633f511e5ab3d95eae8dcefeae6=correl_spearman","0.89442719"
"correl_spearman","3.236842105263158","","copresence","7d2af5620df87d6220d56557948c6fd6->7adaf5ed6235cd7a49eae74fa58f75b8","7d2af5620df87d6220d56557948c6fd6->7adaf5ed6235cd7a49eae74fa58f75b8=correl_spearman","false","","7d2af5620df87d6220d56557948c6fd6->7adaf5ed6235cd7a49eae74fa58f75b8=correl_spearman","0.86647634"
"correl_spearman","690.389191138569","","copresence","bfe0294ca9d06a18556ded41f273f280->21043b06628dd0370699dd2cf7a0ac9d","bfe0294ca9d06a18556ded41f273f280->21043b06628dd0370699dd2cf7a0ac9d=correl_spearman","false","","bfe0294ca9d06a18556ded41f273f280->21043b06628dd0370699dd2cf7a0ac9d=correl_spearman","0.83928571"
"correl_spearman","255.0814201755691","","copresence","bfe0294ca9d06a18556ded41f273f280->263dd6480a6ea4db6a99efa02bcdb0db","bfe0294ca9d06a18556ded41f273f280->263dd6480a6ea4db6a99efa02bcdb0db=correl_spearman","false","","bfe0294ca9d06a18556ded41f273f280->263dd6480a6ea4db6a99efa02bcdb0db=correl_spearman","0.71875"
"correl_spearman","811.7166446925817","","copresence","22ba713a71baf2f0ef5f66a107221ded->20842eed10c1585f54bdfd065e2fa318","22ba713a71baf2f0ef5f66a107221ded->20842eed10c1585f54bdfd065e2fa318=correl_spearman","false","","22ba713a71baf2f0ef5f66a107221ded->20842eed10c1585f54bdfd065e2fa318=correl_spearman","0.73258863"
"correl_spearman","176.0375364321844","","copresence","22ba713a71baf2f0ef5f66a107221ded->ceeaa05c3682b56bfff922311a6f6923","22ba713a71baf2f0ef5f66a107221ded->ceeaa05c3682b56bfff922311a6f6923=correl_spearman","false","","22ba713a71baf2f0ef5f66a107221ded->ceeaa05c3682b56bfff922311a6f6923=correl_spearman","0.77370309"
