"cooc_method","EdgeBetweenness","interaction","interactionType","Label","name","selected","shared interaction","shared name","weight"
"correl_spearman","458.0","","copresence","ec37cb699213967ae145ff64f98e2977->464eb7849206132932497ea65ab8b7de","ec37cb699213967ae145ff64f98e2977->464eb7849206132932497ea65ab8b7de=correl_spearman","false","","ec37cb699213967ae145ff64f98e2977->464eb7849206132932497ea65ab8b7de=correl_spearman","0.74740932"
"correl_spearman","1833.121611746688","","copresence","edbabd2e2cc31eb1ebf067543f19f624->f851b25dab081a7f59b75bea492368eb","edbabd2e2cc31eb1ebf067543f19f624->f851b25dab081a7f59b75bea492368eb=correl_spearman","false","","edbabd2e2cc31eb1ebf067543f19f624->f851b25dab081a7f59b75bea492368eb=correl_spearman","0.73086023"
"correl_spearman","65.58327156557304","","copresence","14b2c7993219e44d736fe8d51628fedb->40b77f3f2743fd057412b8f7e8dae44b","14b2c7993219e44d736fe8d51628fedb->40b77f3f2743fd057412b8f7e8dae44b=correl_spearman","false","","14b2c7993219e44d736fe8d51628fedb->40b77f3f2743fd057412b8f7e8dae44b=correl_spearman","0.70030437"
"correl_spearman","458.0","","mutualExclusion","14b2c7993219e44d736fe8d51628fedb->b3ef80b1b40f88151e8fed00e2484444","14b2c7993219e44d736fe8d51628fedb->b3ef80b1b40f88151e8fed00e2484444=correl_spearman","false","","14b2c7993219e44d736fe8d51628fedb->b3ef80b1b40f88151e8fed00e2484444=correl_spearman","-0.75871721"
"correl_spearman","44.23667725829091","","copresence","66ef2273e4c51e61cdc6f6242d4c4701->a9c1d3a32be4a394197c2d8da88cc5d8","66ef2273e4c51e61cdc6f6242d4c4701->a9c1d3a32be4a394197c2d8da88cc5d8=correl_spearman","false","","66ef2273e4c51e61cdc6f6242d4c4701->a9c1d3a32be4a394197c2d8da88cc5d8=correl_spearman","0.76705132"
"correl_spearman","119.77433366380733","","mutualExclusion","bf564314544dfcfa13a351b97505a62b->66c1c811b87a0c2b7f895b5e3a0df804","bf564314544dfcfa13a351b97505a62b->66c1c811b87a0c2b7f895b5e3a0df804=correl_spearman","false","","bf564314544dfcfa13a351b97505a62b->66c1c811b87a0c2b7f895b5e3a0df804=correl_spearman","-0.85598865"
"correl_spearman","445.0719988307464","","mutualExclusion","bf564314544dfcfa13a351b97505a62b->340fe081389492ed6bfb12c90f2198d7","bf564314544dfcfa13a351b97505a62b->340fe081389492ed6bfb12c90f2198d7=correl_spearman","false","","bf564314544dfcfa13a351b97505a62b->340fe081389492ed6bfb12c90f2198d7=correl_spearman","-0.8077716"
"correl_spearman","261.22216542935377","","copresence","bf564314544dfcfa13a351b97505a62b->bc065520474f1c3e7517126336bfebfd","bf564314544dfcfa13a351b97505a62b->bc065520474f1c3e7517126336bfebfd=correl_spearman","false","","bf564314544dfcfa13a351b97505a62b->bc065520474f1c3e7517126336bfebfd=correl_spearman","0.84923539"
"correl_spearman","1036.4405602750803","","copresence","a8ef5190cf11edfeb97a22f796a74bb1->c863e4ceaf85e42c44ca277f7b990798","a8ef5190cf11edfeb97a22f796a74bb1->c863e4ceaf85e42c44ca277f7b990798=correl_spearman","false","","a8ef5190cf11edfeb97a22f796a74bb1->c863e4ceaf85e42c44ca277f7b990798=correl_spearman","0.70929937"
"correl_spearman","2.0","","copresence","fd0fe7733afa9e201b981fe335f487a6->c74cd6ee957d62712b030be9deeac8c7","fd0fe7733afa9e201b981fe335f487a6->c74cd6ee957d62712b030be9deeac8c7=correl_spearman","false","","fd0fe7733afa9e201b981fe335f487a6->c74cd6ee957d62712b030be9deeac8c7=correl_spearman","1.0"
