"cooc_method","EdgeBetweenness","interaction","interactionType","Label","name","pval","selected","shared interaction","shared name","weight"
"correl_spearman","46.0","","copresence","b8b601e374502f9406e6cbaf5887c2cb->cb38dea97ef1b678ee12a3f032bacd61","b8b601e374502f9406e6cbaf5887c2cb->cb38dea97ef1b678ee12a3f032bacd61=correl_spearman","8.881784197001252E-16","false","","b8b601e374502f9406e6cbaf5887c2cb->cb38dea97ef1b678ee12a3f032bacd61=correl_spearman","0.79385"
"correl_spearman","244.0","","copresence","d63bb40c5e1a6bdae24acb81cb1a3844->f10316d70327f7764d27e88eeed8761a","d63bb40c5e1a6bdae24acb81cb1a3844->f10316d70327f7764d27e88eeed8761a=correl_spearman","0.0","false","","d63bb40c5e1a6bdae24acb81cb1a3844->f10316d70327f7764d27e88eeed8761a=correl_spearman","0.82379669"
"correl_spearman","16.0","","copresence","02ca048f22fccf96ca553ea4ab903f16->f21bd7a6bf2c7dbb10335d5480ce649e","02ca048f22fccf96ca553ea4ab903f16->f21bd7a6bf2c7dbb10335d5480ce649e=correl_spearman","0.0","false","","02ca048f22fccf96ca553ea4ab903f16->f21bd7a6bf2c7dbb10335d5480ce649e=correl_spearman","0.80908604"
"correl_spearman","358.0","","copresence","2fb3baa9e1c3adaa402d39c4016c6d3e->45e9ed432fd077d7c5bb3a7e2b1a8fba","2fb3baa9e1c3adaa402d39c4016c6d3e->45e9ed432fd077d7c5bb3a7e2b1a8fba=correl_spearman","9.992007221626409E-16","false","","2fb3baa9e1c3adaa402d39c4016c6d3e->45e9ed432fd077d7c5bb3a7e2b1a8fba=correl_spearman","0.79332462"
"correl_spearman","376.0","","copresence","7da83176b5ffaa7b462695f0b233fe07->e111eb1276c2dd4bf0c27d8cd38d2284","7da83176b5ffaa7b462695f0b233fe07->e111eb1276c2dd4bf0c27d8cd38d2284=correl_spearman","0.0","false","","7da83176b5ffaa7b462695f0b233fe07->e111eb1276c2dd4bf0c27d8cd38d2284=correl_spearman","0.82379669"
"correl_spearman","244.0","","copresence","46605a92c3dc30f667133591cd03eaa5->7e78b6afa0e3d0d0bdd033f905afa416","46605a92c3dc30f667133591cd03eaa5->7e78b6afa0e3d0d0bdd033f905afa416=correl_spearman","9.760969810201914E-12","false","","46605a92c3dc30f667133591cd03eaa5->7e78b6afa0e3d0d0bdd033f905afa416=correl_spearman","0.72259522"
"correl_spearman","22.0","","copresence","80a15949bdc9de77a5bd2ee0cfeb6bb2->f7f4d0eb5383e98ed5f98accdffc9879","80a15949bdc9de77a5bd2ee0cfeb6bb2->f7f4d0eb5383e98ed5f98accdffc9879=correl_spearman","3.89963616953537E-11","false","","80a15949bdc9de77a5bd2ee0cfeb6bb2->f7f4d0eb5383e98ed5f98accdffc9879=correl_spearman","0.70898484"
"correl_spearman","376.0","","copresence","7c4a68c310bf6a7302cd34935b493a21->da10251157a4659a0d188762b5b4b2f2","7c4a68c310bf6a7302cd34935b493a21->da10251157a4659a0d188762b5b4b2f2=correl_spearman","8.881784197001252E-16","false","","7c4a68c310bf6a7302cd34935b493a21->da10251157a4659a0d188762b5b4b2f2=correl_spearman","0.79385"
"correl_spearman","4.0","","copresence","c541c1fc120bb8593c795bc43ebc38d2->d06e3ba10aeb6743e8742b3e2c1d9869","c541c1fc120bb8593c795bc43ebc38d2->d06e3ba10aeb6743e8742b3e2c1d9869=correl_spearman","2.5164759165363648E-11","false","","c541c1fc120bb8593c795bc43ebc38d2->d06e3ba10aeb6743e8742b3e2c1d9869=correl_spearman","0.7133923"
"correl_spearman","4.0","","copresence","16350460846e9102023b317c826444e5->26f73284634c881eb399523a59db3969","16350460846e9102023b317c826444e5->26f73284634c881eb399523a59db3969=correl_spearman","2.5164759165363648E-11","false","","16350460846e9102023b317c826444e5->26f73284634c881eb399523a59db3969=correl_spearman","0.7133923"
