"cooc_method","interaction","interactionType","Label","name","pval","selected","shared interaction","shared name","weight"
"correl_spearman","","copresence","71e6ab155e388dd64f90d8c4a66cbcf9->e3fa5e3103aac7c16a308736d4010fec","71e6ab155e388dd64f90d8c4a66cbcf9->e3fa5e3103aac7c16a308736d4010fec=correl_spearman","2.220446049250313E-16","false","","71e6ab155e388dd64f90d8c4a66cbcf9->e3fa5e3103aac7c16a308736d4010fec=correl_spearman","0.72468588"
"correl_spearman","","copresence","c829c79b8f0954bfc6303f8cd4b017e8->569e30b38e408aba52468d85aae5256f","c829c79b8f0954bfc6303f8cd4b017e8->569e30b38e408aba52468d85aae5256f=correl_spearman","0.0","false","","c829c79b8f0954bfc6303f8cd4b017e8->569e30b38e408aba52468d85aae5256f=correl_spearman","0.7432823"
"correl_spearman","","copresence","eca0fdbd027ad8f750dac59ab54ccaad->ceeaa05c3682b56bfff922311a6f6923","eca0fdbd027ad8f750dac59ab54ccaad->ceeaa05c3682b56bfff922311a6f6923=correl_spearman","0.0","false","","eca0fdbd027ad8f750dac59ab54ccaad->ceeaa05c3682b56bfff922311a6f6923=correl_spearman","0.83584389"
"correl_spearman","","copresence","75536f8b4688b316b521d6fc071881ee->2476d04dcac08f92264ce5604e1b1624","75536f8b4688b316b521d6fc071881ee->2476d04dcac08f92264ce5604e1b1624=correl_spearman","2.220446049250313E-16","false","","75536f8b4688b316b521d6fc071881ee->2476d04dcac08f92264ce5604e1b1624=correl_spearman","0.72324983"
"correl_spearman","","copresence","bb6a6639791e24e81a3c0eefe51ec321->a6b3523d430b588732b669475db16da0","bb6a6639791e24e81a3c0eefe51ec321->a6b3523d430b588732b669475db16da0=correl_spearman","4.440892098500626E-15","false","","bb6a6639791e24e81a3c0eefe51ec321->a6b3523d430b588732b669475db16da0=correl_spearman","0.70261626"
"correl_spearman","","copresence","9f5bc71a0a93ede3113755a8e878bb7d->9fb7b89890f358c262c2ac2163a9d76b","9f5bc71a0a93ede3113755a8e878bb7d->9fb7b89890f358c262c2ac2163a9d76b=correl_spearman","0.0","false","","9f5bc71a0a93ede3113755a8e878bb7d->9fb7b89890f358c262c2ac2163a9d76b=correl_spearman","0.80934454"
"correl_spearman","","copresence","7cb8e5ab0ac76b3e11983951a908bec8->ae1a6601222af844325b43e5ea72e671","7cb8e5ab0ac76b3e11983951a908bec8->ae1a6601222af844325b43e5ea72e671=correl_spearman","0.0","false","","7cb8e5ab0ac76b3e11983951a908bec8->ae1a6601222af844325b43e5ea72e671=correl_spearman","0.8895257"
"correl_spearman","","copresence","a352e8a1d416e6dc174048c9a1701a8d->9d013757b3a26114cad6374303ee51db","a352e8a1d416e6dc174048c9a1701a8d->9d013757b3a26114cad6374303ee51db=correl_spearman","0.0","false","","a352e8a1d416e6dc174048c9a1701a8d->9d013757b3a26114cad6374303ee51db=correl_spearman","0.80100617"
"correl_spearman","","copresence","f832e8ff023e20bf6232343ea35a327f->c63771a86cf2659fda3f9179b3d6ce51","f832e8ff023e20bf6232343ea35a327f->c63771a86cf2659fda3f9179b3d6ce51=correl_spearman","0.0","false","","f832e8ff023e20bf6232343ea35a327f->c63771a86cf2659fda3f9179b3d6ce51=correl_spearman","0.74976566"
"correl_spearman","","copresence","d35c7775f1dd2898094882e48e30623a->8017a96da6fba80ea0e4a78372fb21c4","d35c7775f1dd2898094882e48e30623a->8017a96da6fba80ea0e4a78372fb21c4=correl_spearman","3.3306690738754696E-15","false","","d35c7775f1dd2898094882e48e30623a->8017a96da6fba80ea0e4a78372fb21c4=correl_spearman","0.70460338"
"correl_spearman","","copresence","58ab0756bd3222b627f7136fa135a1b4->8292e3bba5a912aa6913008b39e3b7dd","58ab0756bd3222b627f7136fa135a1b4->8292e3bba5a912aa6913008b39e3b7dd=correl_spearman","1.3322676295501878E-15","false","","58ab0756bd3222b627f7136fa135a1b4->8292e3bba5a912aa6913008b39e3b7dd=correl_spearman","0.71145825"
"correl_spearman","","copresence","243c1b130a6c6d340907c792e4220612->b3fa3495b48bd1ade22161a7e93c51d0","243c1b130a6c6d340907c792e4220612->b3fa3495b48bd1ade22161a7e93c51d0=correl_spearman","0.0","false","","243c1b130a6c6d340907c792e4220612->b3fa3495b48bd1ade22161a7e93c51d0=correl_spearman","0.77780255"
"correl_spearman","","copresence","b5ec77f8a75e3531fa389f2fdaca01eb->75a7c584af656254f431b7e44ab657d3","b5ec77f8a75e3531fa389f2fdaca01eb->75a7c584af656254f431b7e44ab657d3=correl_spearman","0.0","false","","b5ec77f8a75e3531fa389f2fdaca01eb->75a7c584af656254f431b7e44ab657d3=correl_spearman","0.77134842"
"correl_spearman","","mutualExclusion","c31062a81ff5a138684d99a2266a3ece->df8496229917f3c6d99a6513153f92aa","c31062a81ff5a138684d99a2266a3ece->df8496229917f3c6d99a6513153f92aa=correl_spearman","2.55351295663786E-15","false","","c31062a81ff5a138684d99a2266a3ece->df8496229917f3c6d99a6513153f92aa=correl_spearman","-0.70649744"
"correl_spearman","","copresence","e7abf0d89a1c166dd9438c8742a07378->cea5ab663826e9d9503123eaa0d9bdde","e7abf0d89a1c166dd9438c8742a07378->cea5ab663826e9d9503123eaa0d9bdde=correl_spearman","1.3322676295501878E-15","false","","e7abf0d89a1c166dd9438c8742a07378->cea5ab663826e9d9503123eaa0d9bdde=correl_spearman","0.71145825"
"correl_spearman","","copresence","e7abf0d89a1c166dd9438c8742a07378->e39cb2196d81575524f3901bfeea6194","e7abf0d89a1c166dd9438c8742a07378->e39cb2196d81575524f3901bfeea6194=correl_spearman","1.3322676295501878E-15","false","","e7abf0d89a1c166dd9438c8742a07378->e39cb2196d81575524f3901bfeea6194=correl_spearman","0.71145825"
"correl_spearman","","copresence","2a8a33b0d61c5980057dccca7c6beab3->35ddf264df37db67d66b75402d5a34e0","2a8a33b0d61c5980057dccca7c6beab3->35ddf264df37db67d66b75402d5a34e0=correl_spearman","1.3322676295501878E-15","false","","2a8a33b0d61c5980057dccca7c6beab3->35ddf264df37db67d66b75402d5a34e0=correl_spearman","0.71145825"
